rank,model_id,candidate_name,round_trip_cost_bps,split,total_return,max_drawdown,trade_event_count,metric_source,diagnostic_only,may_reduce_promotion_cost,note
16,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_7p0x_0p15alloc,alpha_zoo_conservative_exit,20.0,validation,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
16,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_7p0x_0p15alloc,alpha_zoo_conservative_exit,20.0,locked_oos,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
17,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_4p0x_0p2alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,5.0,train,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
17,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_4p0x_0p2alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,5.0,validation,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
17,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_4p0x_0p2alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,5.0,locked_oos,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
17,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_4p0x_0p2alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,10.0,train,0.3346570119376624,0.06363911923267927,42,expanded_retune_primary_10bps,True,False,primary promotion cost; exact replay metric
17,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_4p0x_0p2alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,10.0,validation,0.05772792493636425,0.013330264083699106,8,expanded_retune_primary_10bps,True,False,primary promotion cost; exact replay metric
17,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_4p0x_0p2alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,10.0,locked_oos,-0.0017168111427816601,0.0017168111427816601,1,expanded_retune_primary_10bps,True,False,primary promotion cost; exact replay metric
17,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_4p0x_0p2alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,15.0,train,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
17,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_4p0x_0p2alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,15.0,validation,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
17,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_4p0x_0p2alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,15.0,locked_oos,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
17,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_4p0x_0p2alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,20.0,train,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
17,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_4p0x_0p2alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,20.0,validation,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
17,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_4p0x_0p2alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,20.0,locked_oos,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
18,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_4p0x_0p2alloc,alpha_zoo_conservative_exit,5.0,train,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
18,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_4p0x_0p2alloc,alpha_zoo_conservative_exit,5.0,validation,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
18,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_4p0x_0p2alloc,alpha_zoo_conservative_exit,5.0,locked_oos,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
18,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_4p0x_0p2alloc,alpha_zoo_conservative_exit,10.0,train,0.3346570119376624,0.06363911923267927,42,expanded_retune_primary_10bps,True,False,primary promotion cost; exact replay metric
18,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_4p0x_0p2alloc,alpha_zoo_conservative_exit,10.0,validation,0.05772792493636425,0.013330264083699106,8,expanded_retune_primary_10bps,True,False,primary promotion cost; exact replay metric
18,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_4p0x_0p2alloc,alpha_zoo_conservative_exit,10.0,locked_oos,-0.0017168111427816601,0.0017168111427816601,1,expanded_retune_primary_10bps,True,False,primary promotion cost; exact replay metric
18,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_4p0x_0p2alloc,alpha_zoo_conservative_exit,15.0,train,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
18,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_4p0x_0p2alloc,alpha_zoo_conservative_exit,15.0,validation,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
18,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_4p0x_0p2alloc,alpha_zoo_conservative_exit,15.0,locked_oos,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
18,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_4p0x_0p2alloc,alpha_zoo_conservative_exit,20.0,train,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
18,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_4p0x_0p2alloc,alpha_zoo_conservative_exit,20.0,validation,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
18,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_4p0x_0p2alloc,alpha_zoo_conservative_exit,20.0,locked_oos,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
19,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_conservative_exit_carry_forward_old_split_selected_5p0x_0p175alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,5.0,train,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
19,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_conservative_exit_carry_forward_old_split_selected_5p0x_0p175alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,5.0,validation,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
19,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_conservative_exit_carry_forward_old_split_selected_5p0x_0p175alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,5.0,locked_oos,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
19,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_conservative_exit_carry_forward_old_split_selected_5p0x_0p175alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,10.0,train,0.051363965593672845,0.2891756368855056,476,expanded_retune_primary_10bps,True,False,primary promotion cost; exact replay metric
19,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_conservative_exit_carry_forward_old_split_selected_5p0x_0p175alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,10.0,validation,0.22598292080363946,0.07049785759646476,103,expanded_retune_primary_10bps,True,False,primary promotion cost; exact replay metric
19,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_conservative_exit_carry_forward_old_split_selected_5p0x_0p175alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,10.0,locked_oos,-0.03508690835760464,0.10632211985030839,56,expanded_retune_primary_10bps,True,False,primary promotion cost; exact replay metric
19,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_conservative_exit_carry_forward_old_split_selected_5p0x_0p175alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,15.0,train,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
19,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_conservative_exit_carry_forward_old_split_selected_5p0x_0p175alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,15.0,validation,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
19,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_conservative_exit_carry_forward_old_split_selected_5p0x_0p175alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,15.0,locked_oos,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
19,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_conservative_exit_carry_forward_old_split_selected_5p0x_0p175alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,20.0,train,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
19,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_conservative_exit_carry_forward_old_split_selected_5p0x_0p175alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,20.0,validation,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
19,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_conservative_exit_carry_forward_old_split_selected_5p0x_0p175alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,20.0,locked_oos,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
20,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_conservative_exit_5p0x_0p175alloc,alpha_zoo_conservative_exit,5.0,train,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
20,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_conservative_exit_5p0x_0p175alloc,alpha_zoo_conservative_exit,5.0,validation,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
20,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_conservative_exit_5p0x_0p175alloc,alpha_zoo_conservative_exit,5.0,locked_oos,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
20,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_conservative_exit_5p0x_0p175alloc,alpha_zoo_conservative_exit,10.0,train,0.051363965593672845,0.2891756368855056,476,expanded_retune_primary_10bps,True,False,primary promotion cost; exact replay metric
20,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_conservative_exit_5p0x_0p175alloc,alpha_zoo_conservative_exit,10.0,validation,0.22598292080363946,0.07049785759646476,103,expanded_retune_primary_10bps,True,False,primary promotion cost; exact replay metric
20,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_conservative_exit_5p0x_0p175alloc,alpha_zoo_conservative_exit,10.0,locked_oos,-0.03508690835760464,0.10632211985030839,56,expanded_retune_primary_10bps,True,False,primary promotion cost; exact replay metric
20,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_conservative_exit_5p0x_0p175alloc,alpha_zoo_conservative_exit,15.0,train,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
20,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_conservative_exit_5p0x_0p175alloc,alpha_zoo_conservative_exit,15.0,validation,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
20,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_conservative_exit_5p0x_0p175alloc,alpha_zoo_conservative_exit,15.0,locked_oos,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
20,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_conservative_exit_5p0x_0p175alloc,alpha_zoo_conservative_exit,20.0,train,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
20,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_conservative_exit_5p0x_0p175alloc,alpha_zoo_conservative_exit,20.0,validation,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
20,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_conservative_exit_5p0x_0p175alloc,alpha_zoo_conservative_exit,20.0,locked_oos,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
21,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_6p0x_0p125alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,5.0,train,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
21,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_6p0x_0p125alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,5.0,validation,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
21,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_6p0x_0p125alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,5.0,locked_oos,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
21,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_6p0x_0p125alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,10.0,train,0.311551607633334,0.05974366441037846,42,expanded_retune_primary_10bps,True,False,primary promotion cost; exact replay metric
21,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_6p0x_0p125alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,10.0,validation,0.05412577669219609,0.012497559391810666,8,expanded_retune_primary_10bps,True,False,primary promotion cost; exact replay metric
21,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_6p0x_0p125alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,10.0,locked_oos,-0.0016095104463577092,0.0016095104463577092,1,expanded_retune_primary_10bps,True,False,primary promotion cost; exact replay metric
21,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_6p0x_0p125alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,15.0,train,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
21,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_6p0x_0p125alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,15.0,validation,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
21,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_6p0x_0p125alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,15.0,locked_oos,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
21,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_6p0x_0p125alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,20.0,train,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
21,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_6p0x_0p125alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,20.0,validation,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
21,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_6p0x_0p125alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,20.0,locked_oos,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
22,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_5p0x_0p15alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,5.0,train,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
22,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_5p0x_0p15alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,5.0,validation,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
22,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_5p0x_0p15alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,5.0,locked_oos,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
22,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_5p0x_0p15alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,10.0,train,0.311551607633334,0.05974366441037846,42,expanded_retune_primary_10bps,True,False,primary promotion cost; exact replay metric
22,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_5p0x_0p15alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,10.0,validation,0.05412577669219609,0.012497559391810666,8,expanded_retune_primary_10bps,True,False,primary promotion cost; exact replay metric
22,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_5p0x_0p15alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,10.0,locked_oos,-0.0016095104463577092,0.0016095104463577092,1,expanded_retune_primary_10bps,True,False,primary promotion cost; exact replay metric
22,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_5p0x_0p15alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,15.0,train,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
22,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_5p0x_0p15alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,15.0,validation,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
22,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_5p0x_0p15alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,15.0,locked_oos,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
22,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_5p0x_0p15alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,20.0,train,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
22,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_5p0x_0p15alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,20.0,validation,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
22,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_carry_forward_old_split_selected_5p0x_0p15alloc,alpha_zoo_conservative_exit_carry_forward_old_split_selected,20.0,locked_oos,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
23,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_6p0x_0p125alloc,alpha_zoo_conservative_exit,5.0,train,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
23,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_6p0x_0p125alloc,alpha_zoo_conservative_exit,5.0,validation,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
23,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_6p0x_0p125alloc,alpha_zoo_conservative_exit,5.0,locked_oos,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
23,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_6p0x_0p125alloc,alpha_zoo_conservative_exit,10.0,train,0.311551607633334,0.05974366441037846,42,expanded_retune_primary_10bps,True,False,primary promotion cost; exact replay metric
23,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_6p0x_0p125alloc,alpha_zoo_conservative_exit,10.0,validation,0.05412577669219609,0.012497559391810666,8,expanded_retune_primary_10bps,True,False,primary promotion cost; exact replay metric
23,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_6p0x_0p125alloc,alpha_zoo_conservative_exit,10.0,locked_oos,-0.0016095104463577092,0.0016095104463577092,1,expanded_retune_primary_10bps,True,False,primary promotion cost; exact replay metric
23,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_6p0x_0p125alloc,alpha_zoo_conservative_exit,15.0,train,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
23,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_6p0x_0p125alloc,alpha_zoo_conservative_exit,15.0,validation,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
23,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_6p0x_0p125alloc,alpha_zoo_conservative_exit,15.0,locked_oos,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
23,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_6p0x_0p125alloc,alpha_zoo_conservative_exit,20.0,train,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
23,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_6p0x_0p125alloc,alpha_zoo_conservative_exit,20.0,validation,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
23,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_6p0x_0p125alloc,alpha_zoo_conservative_exit,20.0,locked_oos,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
24,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_5p0x_0p15alloc,alpha_zoo_conservative_exit,5.0,train,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
24,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_5p0x_0p15alloc,alpha_zoo_conservative_exit,5.0,validation,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
24,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_5p0x_0p15alloc,alpha_zoo_conservative_exit,5.0,locked_oos,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
24,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_5p0x_0p15alloc,alpha_zoo_conservative_exit,10.0,train,0.311551607633334,0.05974366441037846,42,expanded_retune_primary_10bps,True,False,primary promotion cost; exact replay metric
24,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_5p0x_0p15alloc,alpha_zoo_conservative_exit,10.0,validation,0.05412577669219609,0.012497559391810666,8,expanded_retune_primary_10bps,True,False,primary promotion cost; exact replay metric
24,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_5p0x_0p15alloc,alpha_zoo_conservative_exit,10.0,locked_oos,-0.0016095104463577092,0.0016095104463577092,1,expanded_retune_primary_10bps,True,False,primary promotion cost; exact replay metric
24,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_5p0x_0p15alloc,alpha_zoo_conservative_exit,15.0,train,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
24,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_5p0x_0p15alloc,alpha_zoo_conservative_exit,15.0,validation,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
24,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_5p0x_0p15alloc,alpha_zoo_conservative_exit,15.0,locked_oos,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
24,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_5p0x_0p15alloc,alpha_zoo_conservative_exit,20.0,train,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
24,fresh_tv10_filter_abs_score_ge_3_alpha_zoo_conservative_exit_5p0x_0p15alloc,alpha_zoo_conservative_exit,20.0,validation,,,,not_replayed_in_sample_guarded_runner,True,False,requires dedicated cost replay; non-primary costs cannot reduce 10bps promotion gate
