decision_rank,model_id,decision,family,symbol,timeframe,train_return,validation_return,locked_oos_return,ready_for_paper,ready_for_real,real_money_execution,rejection_reasons
532,a30fb_voladj_trend_6h_solusdt_lb12_z1p5_hold12_cool0_adx20_low_vol_q75_3p0x_0p1_a22e4f89,no_promotion_shadow_or_reject,volatility_adjusted_trend_persistence,SOLUSDT,6h,0.09282887834720821,0.03522254102528799,0.016682660843551522,False,False,False,validation_trade_event_count_28_below_30;locked_oos_trade_event_count_11_below_20;validation_mdd_0.1340_above_0.12
550,a30fb_voladj_trend_6h_solusdt_lb6_z1p5_hold4_cool0_adx20_low_vol_q75_3p0x_0p1_daf5e909,train_dominant_shadow_until_execution_efficiency,volatility_adjusted_trend_persistence,SOLUSDT,6h,0.07733130543280553,0.03814821657697465,0.002862201390626984,False,False,False,locked_oos_return_per_turnover_proxy_bps_3.078_not_above_10.000
551,a30fb_voladj_trend_6h_solusdt_lb6_z1p5_hold4_cool0_adx20_low_vol_q75_2p0x_0p15_2bdd46d9,train_dominant_shadow_until_execution_efficiency,volatility_adjusted_trend_persistence,SOLUSDT,6h,0.07733130543280509,0.03814821657697465,0.002862201390626984,False,False,False,locked_oos_return_per_turnover_proxy_bps_3.078_not_above_10.000
557,a30fb_voladj_trend_6h_solusdt_lb24_z1p0_hold8_cool2_adx20_low_vol_q75_2p0x_0p15_e4ffc4f0,no_promotion_shadow_or_reject,volatility_adjusted_trend_persistence,SOLUSDT,6h,0.02163534527054667,0.04539336146960271,0.004998452271234077,False,False,False,train_trade_event_count_70_below_80;validation_trade_event_count_20_below_30;locked_oos_trade_event_count_10_below_20;train_return_below_validation_return;train_validation_return_ratio_0.4766_below_1.00
558,a30fb_voladj_trend_6h_solusdt_lb24_z1p0_hold8_cool2_adx20_low_vol_q75_3p0x_0p1_ae76f02b,no_promotion_shadow_or_reject,volatility_adjusted_trend_persistence,SOLUSDT,6h,0.02163534527054667,0.04539336146960271,0.004998452271234077,False,False,False,train_trade_event_count_70_below_80;validation_trade_event_count_20_below_30;locked_oos_trade_event_count_10_below_20;train_return_below_validation_return;train_validation_return_ratio_0.4766_below_1.00
582,a30fb_voladj_trend_6h_solusdt_lb12_z1p5_hold12_cool2_adx20_low_vol_q75_2p0x_0p15_a8577049,no_promotion_shadow_or_reject,volatility_adjusted_trend_persistence,SOLUSDT,6h,0.06789342843041157,0.03522254102528821,0.016682660843551522,False,False,False,validation_trade_event_count_28_below_30;locked_oos_trade_event_count_11_below_20;validation_mdd_0.1340_above_0.12
583,a30fb_voladj_trend_6h_solusdt_lb12_z1p5_hold12_cool2_adx20_low_vol_q75_3p0x_0p1_2f229870,no_promotion_shadow_or_reject,volatility_adjusted_trend_persistence,SOLUSDT,6h,0.06789342843041246,0.03522254102528799,0.016682660843551522,False,False,False,validation_trade_event_count_28_below_30;locked_oos_trade_event_count_11_below_20;validation_mdd_0.1340_above_0.12
592,a30fb_voladj_trend_6h_ethusdt_lb6_z1p5_hold12_cool2_low_vol_q70_3p0x_0p1_8193015d,no_promotion_shadow_or_reject,volatility_adjusted_trend_persistence,ETHUSDT,6h,0.07997714612016771,0.039069252203833615,0.009755649131033994,False,False,False,validation_mdd_0.1362_above_0.12
593,a30fb_voladj_trend_6h_ethusdt_lb6_z1p5_hold12_cool2_low_vol_q70_2p0x_0p15_f23b1ee4,no_promotion_shadow_or_reject,volatility_adjusted_trend_persistence,ETHUSDT,6h,0.07997714612016749,0.039069252203833615,0.009755649131033994,False,False,False,validation_mdd_0.1362_above_0.12
613,a30fb_voladj_trend_6h_ethusdt_lb24_z1p5_hold8_cool0_adx20_low_vol_q75_2p0x_0p15_6a158a5c,no_promotion_shadow_or_reject,volatility_adjusted_trend_persistence,ETHUSDT,6h,0.06816893481911879,0.00756934219771388,0.01666487966879049,False,False,False,train_trade_event_count_38_below_80;validation_trade_event_count_14_below_30;locked_oos_trade_event_count_2_below_20;validation_return_0.0076_below_0.02
614,a30fb_voladj_trend_6h_ethusdt_lb24_z1p5_hold8_cool0_adx20_low_vol_q75_3p0x_0p1_4421e485,no_promotion_shadow_or_reject,volatility_adjusted_trend_persistence,ETHUSDT,6h,0.06816893481911857,0.00756934219771388,0.01666487966879049,False,False,False,train_trade_event_count_38_below_80;validation_trade_event_count_14_below_30;locked_oos_trade_event_count_2_below_20;validation_return_0.0076_below_0.02
615,a30fb_voladj_trend_6h_ethusdt_lb24_z1p5_hold8_cool2_adx20_low_vol_q75_2p0x_0p15_18727599,no_promotion_shadow_or_reject,volatility_adjusted_trend_persistence,ETHUSDT,6h,0.06482146867970573,0.00756934219771388,0.01666487966879049,False,False,False,train_trade_event_count_38_below_80;validation_trade_event_count_14_below_30;locked_oos_trade_event_count_2_below_20;validation_return_0.0076_below_0.02
616,a30fb_voladj_trend_6h_ethusdt_lb24_z1p5_hold8_cool2_adx20_low_vol_q75_3p0x_0p1_b457bd8e,no_promotion_shadow_or_reject,volatility_adjusted_trend_persistence,ETHUSDT,6h,0.06482146867970551,0.00756934219771388,0.01666487966879049,False,False,False,train_trade_event_count_38_below_80;validation_trade_event_count_14_below_30;locked_oos_trade_event_count_2_below_20;validation_return_0.0076_below_0.02
649,a30fb_donchian_atr_4h_solusdt_lb24_atr0p5_hold12_2p0x_0p15_8969fc0c,no_promotion_shadow_or_reject,donchian_atr_volatility_breakout,SOLUSDT,4h,0.027218407378346354,0.037371188357883556,0.00938115493685876,False,False,False,validation_trade_event_count_14_below_30;locked_oos_trade_event_count_9_below_20;train_return_below_validation_return;train_validation_return_ratio_0.7283_below_1.00
650,a30fb_donchian_atr_4h_solusdt_lb24_atr0p5_hold12_3p0x_0p1_eea9d52b,no_promotion_shadow_or_reject,donchian_atr_volatility_breakout,SOLUSDT,4h,0.027218407378346354,0.037371188357883334,0.009381154936858982,False,False,False,validation_trade_event_count_14_below_30;locked_oos_trade_event_count_9_below_20;train_return_below_validation_return;train_validation_return_ratio_0.7283_below_1.00
664,a30fb_voladj_trend_6h_solusdt_lb6_z1p0_hold4_cool2_adx15_2p0x_0p15_b543cc65,train_dominant_shadow_until_execution_efficiency,volatility_adjusted_trend_persistence,SOLUSDT,6h,0.03661147301282974,0.03149949512936523,7.457854928127894e-05,False,False,False,train_return_per_turnover_proxy_bps_4.730_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_0.080_not_above_10.000
665,a30fb_voladj_trend_6h_solusdt_lb6_z1p0_hold4_cool2_adx15_3p0x_0p1_e40ddc15,train_dominant_shadow_until_execution_efficiency,volatility_adjusted_trend_persistence,SOLUSDT,6h,0.03661147301282974,0.03149949512936523,7.457854928127894e-05,False,False,False,train_return_per_turnover_proxy_bps_4.730_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_0.080_not_above_10.000
675,a30fb_voladj_trend_6h_solusdt_lb12_z1p5_hold12_cool0_adx20_low_vol_q75_3p0x_0p15_326b10d2,no_promotion_shadow_or_reject,volatility_adjusted_trend_persistence,SOLUSDT,6h,0.13018075988424105,0.05065759560226857,0.024809070433278624,False,False,False,validation_trade_event_count_28_below_30;locked_oos_trade_event_count_11_below_20;validation_mdd_0.1950_above_0.12
694,a30fb_voladj_trend_6h_ethusdt_lb24_z1p5_hold8_cool0_low_vol_q70_2p0x_0p15_0261ae5a,no_promotion_shadow_or_reject,volatility_adjusted_trend_persistence,ETHUSDT,6h,0.09751874993739018,0.00722208584065287,0.01666487966879049,False,False,False,train_trade_event_count_46_below_80;validation_trade_event_count_16_below_30;locked_oos_trade_event_count_2_below_20;validation_return_0.0072_below_0.02
695,a30fb_voladj_trend_6h_ethusdt_lb24_z1p5_hold8_cool0_low_vol_q70_3p0x_0p1_2ecddfe0,no_promotion_shadow_or_reject,volatility_adjusted_trend_persistence,ETHUSDT,6h,0.09751874993739018,0.00722208584065287,0.01666487966879049,False,False,False,train_trade_event_count_46_below_80;validation_trade_event_count_16_below_30;locked_oos_trade_event_count_2_below_20;validation_return_0.0072_below_0.02
696,a30fb_voladj_trend_6h_ethusdt_lb24_z1p5_hold8_cool2_low_vol_q70_2p0x_0p15_51582d39,no_promotion_shadow_or_reject,volatility_adjusted_trend_persistence,ETHUSDT,6h,0.09325665419810347,0.00722208584065287,0.01666487966879049,False,False,False,train_trade_event_count_46_below_80;validation_trade_event_count_16_below_30;locked_oos_trade_event_count_2_below_20;validation_return_0.0072_below_0.02
697,a30fb_voladj_trend_6h_ethusdt_lb24_z1p5_hold8_cool2_low_vol_q70_3p0x_0p1_109e8d1e,no_promotion_shadow_or_reject,volatility_adjusted_trend_persistence,ETHUSDT,6h,0.09325665419810347,0.00722208584065287,0.01666487966879049,False,False,False,train_trade_event_count_46_below_80;validation_trade_event_count_16_below_30;locked_oos_trade_event_count_2_below_20;validation_return_0.0072_below_0.02
798,a30fb_voladj_trend_6h_solusdt_lb12_z1p5_hold12_cool2_adx20_low_vol_q75_3p0x_0p15_3cdf467e,no_promotion_shadow_or_reject,volatility_adjusted_trend_persistence,SOLUSDT,6h,0.09208043274692645,0.05065759560226857,0.024809070433278624,False,False,False,validation_trade_event_count_28_below_30;locked_oos_trade_event_count_11_below_20;validation_mdd_0.1950_above_0.12
804,a30fb_voladj_trend_6h_ethusdt_lb6_z1p5_hold12_cool2_low_vol_q70_3p0x_0p15_7666623d,no_promotion_shadow_or_reject,volatility_adjusted_trend_persistence,ETHUSDT,6h,0.11145725355732328,0.05613903004594789,0.013918621927148989,False,False,False,validation_mdd_0.1984_above_0.12
829,a30fb_voladj_trend_6h_ethusdt_lb24_z1p5_hold8_cool0_adx20_low_vol_q75_3p0x_0p15_1bee4ddb,no_promotion_shadow_or_reject,volatility_adjusted_trend_persistence,ETHUSDT,6h,0.10138400807306835,0.010344288354233733,0.024907786838568757,False,False,False,train_trade_event_count_38_below_80;validation_trade_event_count_14_below_30;locked_oos_trade_event_count_2_below_20;validation_return_0.0103_below_0.02
830,a30fb_voladj_trend_6h_ethusdt_lb24_z1p5_hold8_cool2_adx20_low_vol_q75_3p0x_0p15_05c8723f,no_promotion_shadow_or_reject,volatility_adjusted_trend_persistence,ETHUSDT,6h,0.09621461324683667,0.010344288354233733,0.024907786838568757,False,False,False,train_trade_event_count_38_below_80;validation_trade_event_count_14_below_30;locked_oos_trade_event_count_2_below_20;validation_return_0.0103_below_0.02
891,a30fb_voladj_trend_6h_ethusdt_lb24_z1p5_hold8_cool0_low_vol_q70_3p0x_0p15_04577d20,no_promotion_shadow_or_reject,volatility_adjusted_trend_persistence,ETHUSDT,6h,0.1467461855536567,0.009821051460008556,0.024907786838568757,False,False,False,train_trade_event_count_46_below_80;validation_trade_event_count_16_below_30;locked_oos_trade_event_count_2_below_20;validation_return_0.0098_below_0.02
892,a30fb_voladj_trend_6h_ethusdt_lb24_z1p5_hold8_cool2_low_vol_q70_3p0x_0p15_1026ae3e,no_promotion_shadow_or_reject,volatility_adjusted_trend_persistence,ETHUSDT,6h,0.14007714270324234,0.009821051460008556,0.024907786838568757,False,False,False,train_trade_event_count_46_below_80;validation_trade_event_count_16_below_30;locked_oos_trade_event_count_2_below_20;validation_return_0.0098_below_0.02
990,a30fb_voladj_trend_6h_btcusdt_lb6_z1p0_hold8_cool2_low_vol_q70_3p0x_0p15_45cc03c1,train_dominant_shadow_until_execution_efficiency,volatility_adjusted_trend_persistence,BTCUSDT,6h,0.1693120806601467,0.02718447561261539,0.009459417187737573,False,False,False,locked_oos_return_per_turnover_proxy_bps_7.786_not_above_10.000
1074,a30fb_voladj_trend_6h_solusdt_lb6_z1p0_hold4_cool2_adx20_low_vol_q75_3p0x_0p1_17e2cff4,train_dominant_shadow_until_execution_efficiency,volatility_adjusted_trend_persistence,SOLUSDT,6h,0.2330525528289773,0.02316442175431721,0.0013030699299083626,False,False,False,locked_oos_return_per_turnover_proxy_bps_1.174_not_above_10.000
1075,a30fb_voladj_trend_6h_solusdt_lb6_z1p0_hold4_cool2_adx20_low_vol_q75_2p0x_0p15_aa03a778,train_dominant_shadow_until_execution_efficiency,volatility_adjusted_trend_persistence,SOLUSDT,6h,0.23305255282897708,0.02316442175431721,0.0013030699299083626,False,False,False,locked_oos_return_per_turnover_proxy_bps_1.174_not_above_10.000
1162,a30fb_voladj_trend_6h_solusdt_lb6_z1p5_hold8_cool0_adx20_low_vol_q75_2p0x_0p15_42a64a56,no_promotion_shadow_or_reject,volatility_adjusted_trend_persistence,SOLUSDT,6h,0.1950313566045767,0.018642848599633943,0.01791724235365133,False,False,False,validation_return_0.0186_below_0.02;validation_mdd_0.1311_above_0.12
1163,a30fb_voladj_trend_6h_solusdt_lb6_z1p5_hold8_cool0_adx20_low_vol_q75_3p0x_0p1_2c38a1cf,no_promotion_shadow_or_reject,volatility_adjusted_trend_persistence,SOLUSDT,6h,0.19503135660457738,0.01864284859963372,0.01791724235365133,False,False,False,validation_return_0.0186_below_0.02;validation_mdd_0.1311_above_0.12
1252,a30fb_voladj_trend_30m_ethusdt_lb12_z1p0_hold12_cool0_adx15_2p0x_0p15_cf558d73,train_dominant_shadow_until_execution_efficiency,volatility_adjusted_trend_persistence,ETHUSDT,30m,0.1544075587845697,0.025474712195438842,0.005584970145426915,False,False,False,train_return_per_turnover_proxy_bps_3.264_not_above_10.000;validation_return_per_turnover_proxy_bps_2.229_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_0.926_not_above_10.000
1253,a30fb_voladj_trend_30m_ethusdt_lb12_z1p0_hold12_cool0_adx15_3p0x_0p1_f19d6bab,train_dominant_shadow_until_execution_efficiency,volatility_adjusted_trend_persistence,ETHUSDT,30m,0.15440755878456813,0.025474712195438842,0.005584970145426915,False,False,False,train_return_per_turnover_proxy_bps_3.264_not_above_10.000;validation_return_per_turnover_proxy_bps_2.229_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_0.926_not_above_10.000
1264,a30fb_voladj_trend_6h_solusdt_lb6_z1p5_hold12_cool2_adx20_low_vol_q75_2p0x_0p15_6e105e50,no_promotion_shadow_or_reject,volatility_adjusted_trend_persistence,SOLUSDT,6h,0.2064649098045921,0.015040269529213113,0.01591181392477492,False,False,False,locked_oos_trade_event_count_17_below_20;validation_return_0.0150_below_0.02;validation_mdd_0.1389_above_0.12
1265,a30fb_voladj_trend_6h_solusdt_lb6_z1p5_hold12_cool2_adx20_low_vol_q75_3p0x_0p1_bc9f2fe4,no_promotion_shadow_or_reject,volatility_adjusted_trend_persistence,SOLUSDT,6h,0.20646490980459276,0.015040269529213113,0.01591181392477492,False,False,False,locked_oos_trade_event_count_17_below_20;validation_return_0.0150_below_0.02;validation_mdd_0.1389_above_0.12
1320,a30fb_voladj_trend_30m_ethusdt_lb12_z1p0_hold12_cool0_adx15_3p0x_0p15_723a6596,train_dominant_shadow_until_execution_efficiency,volatility_adjusted_trend_persistence,ETHUSDT,30m,0.22543958693239396,0.0358188121385159,0.00775984146591524,False,False,False,train_return_per_turnover_proxy_bps_3.177_not_above_10.000;validation_return_per_turnover_proxy_bps_2.089_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_0.858_not_above_10.000
1394,a30fb_voladj_trend_6h_solusdt_lb6_z1p5_hold12_cool0_adx15_3p0x_0p1_320f9c55,no_promotion_shadow_or_reject,volatility_adjusted_trend_persistence,SOLUSDT,6h,0.05803967209713545,0.01854005770638656,0.00809318787502633,False,False,False,locked_oos_trade_event_count_17_below_20;validation_return_0.0185_below_0.02;validation_mdd_0.1334_above_0.12
1395,a30fb_voladj_trend_6h_solusdt_lb6_z1p5_hold12_cool0_adx15_2p0x_0p15_20cc7e5b,no_promotion_shadow_or_reject,volatility_adjusted_trend_persistence,SOLUSDT,6h,0.05803967209713523,0.01854005770638656,0.00809318787502633,False,False,False,locked_oos_trade_event_count_17_below_20;validation_return_0.0185_below_0.02;validation_mdd_0.1334_above_0.12
1669,a30fb_voladj_trend_6h_solusdt_lb6_z1p5_hold8_cool0_adx20_low_vol_q75_3p0x_0p15_702d4894,no_promotion_shadow_or_reject,volatility_adjusted_trend_persistence,SOLUSDT,6h,0.29294798372743935,0.02523787936520172,0.026480098350905923,False,False,False,validation_mdd_0.1911_above_0.12
1927,a30fb_voladj_trend_6h_solusdt_lb6_z1p5_hold12_cool2_adx20_low_vol_q75_3p0x_0p15_99412af1,no_promotion_shadow_or_reject,volatility_adjusted_trend_persistence,SOLUSDT,6h,0.30880368631136546,0.0197984797541646,0.023314906621640485,False,False,False,locked_oos_trade_event_count_17_below_20;validation_return_0.0198_below_0.02;validation_mdd_0.2019_above_0.12
2081,a30fb_voladj_trend_6h_solusdt_lb6_z1p5_hold12_cool0_adx15_3p0x_0p15_b8b2b78c,no_promotion_shadow_or_reject,volatility_adjusted_trend_persistence,SOLUSDT,6h,0.07231803581860508,0.024752883185700014,0.011509054048226997,False,False,False,locked_oos_trade_event_count_17_below_20;validation_mdd_0.1945_above_0.12
2236,a30fb_donchian_atr_2h_solusdt_lb12_atr0p25_hold12_3p0x_0p15_0d17e65e,no_promotion_shadow_or_reject,donchian_atr_volatility_breakout,SOLUSDT,2h,0.06982805924090663,0.3740647700509965,-0.02992005537937481,False,False,False,train_return_below_validation_return;train_validation_return_ratio_0.1867_below_1.00;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_5.314_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-15.111_not_above_10.000
