shadow_rank,model_id,profile_id,source_profile_id,symbol,asset_group,family,timeframe,side,lookback_bars,threshold,exit_threshold,min_hold_bars,cooldown_bars,integer_leverage,notional_fraction,target_train_rows,target_validation_rows,train_return,validation_return,train_mdd,validation_mdd,train_trade_event_count,validation_trade_event_count,train_return_per_turnover_proxy_bps,validation_return_per_turnover_proxy_bps,donor_symbol,donor_asset_group,donor_model_id,donor_selection_score,donor_quality_score,donor_train_return,donor_validation_return,donor_train_return_per_turnover_proxy_bps,donor_validation_return_per_turnover_proxy_bps,shadow_validation_score,primary_shadow_selected,oracle_shadow_selected,shadow_multiplier,weighted_notional_fraction,promotion_status,ready_for_paper,ready_for_real,real_money_execution,real_execution_allowed,rejection_reasons
1,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_cold_start_transfer_shadow_cross_sectional_momentum_rank_1h_muusdt_lb12_th0p2_exit0p5_hold54_cool6_lev7_long_only_6ab1aee1,aggressive_mdd30_gross10_69_asset_profile_optuna_cold_start_transfer_shadow,aggressive_mdd30_gross10_69_asset_profile_optuna,MUUSDT,tradfi_equity,cross_sectional_momentum_rank,1h,long_only,12,0.2,0.5,54,6,7,0.7000000000000001,0,1263,0.0,0.6879063680235378,0.0,0.09712051739828009,0,35,,280.7781093973623,INTCUSDT,tradfi_equity,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_cross_sectional_momentum_rank_1h_intcusdt_lb12_th0p2_exit0p5_hold54_cool6_lev7_long_only_289c9961,70.33183476442264,5.568834764422636,0.09468006062339884,0.6687150986948263,48.30615337928512,308.1636399515328,9.330808536008064,True,True,0.1587301587301587,0.11111111111111109,blocked_shadow_only_no_target_train_rows,False,False,False,False,train_trade_event_count_0_below_80;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000;target_symbol_has_no_train_rows;cold_start_transfer_shadow_report_only_not_promotable
2,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_cold_start_transfer_shadow_cross_sectional_momentum_rank_1h_dramusdt_lb12_th0p2_exit0p5_hold54_cool6_lev7_long_only_da66cca3,aggressive_mdd30_gross10_69_asset_profile_optuna_cold_start_transfer_shadow,aggressive_mdd30_gross10_69_asset_profile_optuna,DRAMUSDT,tradfi_equity,cross_sectional_momentum_rank,1h,long_only,12,0.2,0.5,54,6,7,0.7000000000000001,0,278,0.0,0.14931652191437572,0.0,0.055102509856921,0,7,,304.7275957436239,INTCUSDT,tradfi_equity,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_cross_sectional_momentum_rank_1h_intcusdt_lb12_th0p2_exit0p5_hold54_cool6_lev7_long_only_289c9961,69.34683476442264,5.568834764422636,0.09468006062339884,0.6687150986948263,48.30615337928512,308.1636399515328,3.858639767977867,True,True,0.1587301587301587,0.11111111111111109,blocked_shadow_only_no_target_train_rows,False,False,False,False,train_trade_event_count_0_below_80;validation_trade_event_count_7_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000;target_symbol_has_no_train_rows;cold_start_transfer_shadow_report_only_not_promotable
3,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_cold_start_transfer_shadow_cross_sectional_momentum_rank_1h_amdusdt_lb12_th0p2_exit0p5_hold54_cool6_lev7_long_only_c8be084c,aggressive_mdd30_gross10_69_asset_profile_optuna_cold_start_transfer_shadow,aggressive_mdd30_gross10_69_asset_profile_optuna,AMDUSDT,tradfi_equity,cross_sectional_momentum_rank,1h,long_only,12,0.2,0.5,54,6,7,0.7000000000000001,0,567,0.0,0.15623916815959515,0.0,0.07817044920426863,0,14,,159.42772261183177,INTCUSDT,tradfi_equity,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_cross_sectional_momentum_rank_1h_intcusdt_lb12_th0p2_exit0p5_hold54_cool6_lev7_long_only_289c9961,69.63583476442263,5.568834764422636,0.09468006062339884,0.6687150986948263,48.30615337928512,308.1636399515328,2.9997390021659958,True,True,0.1587301587301587,0.11111111111111109,blocked_shadow_only_no_target_train_rows,False,False,False,False,train_trade_event_count_0_below_80;validation_trade_event_count_14_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000;target_symbol_has_no_train_rows;cold_start_transfer_shadow_report_only_not_promotable
4,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_cold_start_transfer_shadow_cross_sectional_momentum_rank_1h_armusdt_lb12_th0p2_exit0p5_hold54_cool6_lev7_long_only_e5599479,aggressive_mdd30_gross10_69_asset_profile_optuna_cold_start_transfer_shadow,aggressive_mdd30_gross10_69_asset_profile_optuna,ARMUSDT,tradfi_equity,cross_sectional_momentum_rank,1h,long_only,12,0.2,0.5,54,6,7,0.7000000000000001,0,87,0.0,0.060530068826153416,0.0,0.06593486088719158,0,3,,288.2384229816829,INTCUSDT,tradfi_equity,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_cross_sectional_momentum_rank_1h_intcusdt_lb12_th0p2_exit0p5_hold54_cool6_lev7_long_only_289c9961,69.15583476442264,5.568834764422636,0.09468006062339884,0.6687150986948263,48.30615337928512,308.1636399515328,2.8995286751563634,True,True,0.1587301587301587,0.11111111111111109,blocked_shadow_only_no_target_train_rows,False,False,False,False,train_trade_event_count_0_below_80;validation_trade_event_count_3_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000;target_symbol_has_no_train_rows;cold_start_transfer_shadow_report_only_not_promotable
5,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_cold_start_transfer_shadow_cross_sectional_momentum_rank_1h_mrvlusdt_lb12_th0p2_exit0p5_hold54_cool6_lev7_long_only_4883cb7e,aggressive_mdd30_gross10_69_asset_profile_optuna_cold_start_transfer_shadow,aggressive_mdd30_gross10_69_asset_profile_optuna,MRVLUSDT,tradfi_equity,cross_sectional_momentum_rank,1h,long_only,12,0.2,0.5,54,6,7,0.7000000000000001,0,350,0.0,0.0675714375622769,0.0,0.08152761860105273,0,9,,107.2562500988522,INTCUSDT,tradfi_equity,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_cross_sectional_momentum_rank_1h_intcusdt_lb12_th0p2_exit0p5_hold54_cool6_lev7_long_only_289c9961,69.41883476442263,5.568834764422636,0.09468006062339884,0.6687150986948263,48.30615337928512,308.1636399515328,1.5379302115076066,True,True,0.1587301587301587,0.11111111111111109,blocked_shadow_only_no_target_train_rows,False,False,False,False,train_trade_event_count_0_below_80;validation_trade_event_count_9_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000;target_symbol_has_no_train_rows;cold_start_transfer_shadow_report_only_not_promotable
6,az69_growth_mdd20_gross8_69_asset_profile_optuna_cold_start_transfer_shadow_volatility_adjusted_trend_persistence_30m_spyusdt_lb6_th0p7_exit0p45_hold60_cool15_lev3_long_only_a3a8a46c,growth_mdd20_gross8_69_asset_profile_optuna_cold_start_transfer_shadow,growth_mdd20_gross8_69_asset_profile_optuna,SPYUSDT,tradfi_etf_index,volatility_adjusted_trend_persistence,30m,long_only,6,0.7000000000000001,0.45,60,15,3,0.30000000000000004,0,2572,0.0,0.03350095121758834,0.0,0.006302025913403564,0,63,,17.725371014597002,EWJUSDT,tradfi_etf_index,az69_growth_mdd20_gross8_69_asset_profile_optuna_volatility_adjusted_trend_persistence_30m_ewjusdt_lb6_th0p7_exit0p45_hold60_cool15_lev3_long_only_8d17fb34,66.03254481241456,0.5325448124145644,0.013914375517563915,0.027712859227313036,24.41118511853318,15.143638922028979,0.9902061316249409,True,True,0.3703703703703703,0.1111111111111111,blocked_shadow_only_no_target_train_rows,False,False,False,False,train_trade_event_count_0_below_80;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000;target_symbol_has_no_train_rows;cold_start_transfer_shadow_report_only_not_promotable
7,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_cold_start_transfer_shadow_cross_sectional_momentum_rank_1h_sndkusdt_lb12_th0p2_exit0p5_hold54_cool6_lev7_long_only_14bcf4ac,aggressive_mdd30_gross10_69_asset_profile_optuna_cold_start_transfer_shadow,aggressive_mdd30_gross10_69_asset_profile_optuna,SNDKUSDT,tradfi_equity,cross_sectional_momentum_rank,1h,long_only,12,0.2,0.5,54,6,7,0.7000000000000001,0,1263,0.0,0.42141722553559924,0.0,0.15718534683123953,0,37,,162.70935348864833,INTCUSDT,tradfi_equity,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_cross_sectional_momentum_rank_1h_intcusdt_lb12_th0p2_exit0p5_hold54_cool6_lev7_long_only_289c9961,70.33183476442264,5.568834764422636,0.09468006062339884,0.6687150986948263,48.30615337928512,308.1636399515328,5.599450409666471,True,False,0.1587301587301587,0.11111111111111109,blocked_shadow_only_no_target_train_rows,False,False,False,False,train_trade_event_count_0_below_80;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000;target_symbol_has_no_train_rows;cold_start_transfer_shadow_report_only_not_promotable
8,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_cold_start_transfer_shadow_cross_sectional_momentum_rank_1h_soxlusdt_lb12_th0p2_exit0p5_hold54_cool6_lev7_long_only_4f024709,aggressive_mdd30_gross10_69_asset_profile_optuna_cold_start_transfer_shadow,aggressive_mdd30_gross10_69_asset_profile_optuna,SOXLUSDT,tradfi_etf_index,cross_sectional_momentum_rank,1h,long_only,12,0.2,0.5,54,6,7,0.7000000000000001,0,350,0.0,0.11725169469744512,0.0,0.1349682989041079,0,9,,186.11380110705574,INTCUSDT,tradfi_equity,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_cross_sectional_momentum_rank_1h_intcusdt_lb12_th0p2_exit0p5_hold54_cool6_lev7_long_only_289c9961,61.418834764422634,5.568834764422636,0.09468006062339884,0.6687150986948263,48.30615337928512,308.1636399515328,2.6362659118806313,True,False,0.1587301587301587,0.11111111111111109,blocked_shadow_only_no_target_train_rows,False,False,False,False,train_trade_event_count_0_below_80;validation_trade_event_count_9_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000;target_symbol_has_no_train_rows;cold_start_transfer_shadow_report_only_not_promotable
9,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_cold_start_transfer_shadow_cross_sectional_momentum_rank_1h_qcomusdt_lb12_th0p2_exit0p5_hold54_cool6_lev7_long_only_bf025e0d,aggressive_mdd30_gross10_69_asset_profile_optuna_cold_start_transfer_shadow,aggressive_mdd30_gross10_69_asset_profile_optuna,QCOMUSDT,tradfi_equity,cross_sectional_momentum_rank,1h,long_only,12,0.2,0.5,54,6,7,0.7000000000000001,0,567,0.0,0.146808970332182,0.0,0.1170841273901787,0,17,,123.3688826320857,INTCUSDT,tradfi_equity,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_cross_sectional_momentum_rank_1h_intcusdt_lb12_th0p2_exit0p5_hold54_cool6_lev7_long_only_289c9961,69.63583476442263,5.568834764422636,0.09468006062339884,0.6687150986948263,48.30615337928512,308.1636399515328,2.433650750443718,True,False,0.1587301587301587,0.11111111111111109,blocked_shadow_only_no_target_train_rows,False,False,False,False,train_trade_event_count_0_below_80;validation_trade_event_count_17_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000;target_symbol_has_no_train_rows;cold_start_transfer_shadow_report_only_not_promotable
10,az69_growth_mdd20_gross8_69_asset_profile_optuna_cold_start_transfer_shadow_volatility_adjusted_trend_persistence_30m_qqqusdt_lb6_th0p7_exit0p45_hold60_cool15_lev3_long_only_39f53037,growth_mdd20_gross8_69_asset_profile_optuna_cold_start_transfer_shadow,growth_mdd20_gross8_69_asset_profile_optuna,QQQUSDT,tradfi_etf_index,volatility_adjusted_trend_persistence,30m,long_only,6,0.7000000000000001,0.45,60,15,3,0.30000000000000004,0,2572,0.0,0.044493425691447985,0.0,0.011551631600348222,0,65,,22.81714138022973,EWJUSDT,tradfi_etf_index,az69_growth_mdd20_gross8_69_asset_profile_optuna_volatility_adjusted_trend_persistence_30m_ewjusdt_lb6_th0p7_exit0p45_hold60_cool15_lev3_long_only_8d17fb34,60.032544812414564,0.5325448124145644,0.013914375517563915,0.027712859227313036,24.41118511853318,15.143638922028979,1.1326749601155583,True,False,0.3703703703703703,0.1111111111111111,blocked_shadow_only_no_target_train_rows,False,False,False,False,train_trade_event_count_0_below_80;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000;target_symbol_has_no_train_rows;cold_start_transfer_shadow_report_only_not_promotable
11,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_cold_start_transfer_shadow_cross_sectional_momentum_rank_1h_avgousdt_lb12_th0p2_exit0p5_hold54_cool6_lev7_long_only_f3873856,aggressive_mdd30_gross10_69_asset_profile_optuna_cold_start_transfer_shadow,aggressive_mdd30_gross10_69_asset_profile_optuna,AVGOUSDT,tradfi_equity,cross_sectional_momentum_rank,1h,long_only,12,0.2,0.5,54,6,7,0.7000000000000001,0,951,0.0,0.053079102636280906,0.0,0.04922974638459887,0,21,,36.108233085905376,INTCUSDT,tradfi_equity,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_cross_sectional_momentum_rank_1h_intcusdt_lb12_th0p2_exit0p5_hold54_cool6_lev7_long_only_289c9961,70.01983476442263,5.568834764422636,0.09468006062339884,0.6687150986948263,48.30615337928512,308.1636399515328,0.894569244875767,True,False,0.1587301587301587,0.11111111111111109,blocked_shadow_only_no_target_train_rows,False,False,False,False,train_trade_event_count_0_below_80;validation_trade_event_count_21_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000;target_symbol_has_no_train_rows;cold_start_transfer_shadow_report_only_not_promotable
12,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_cold_start_transfer_shadow_cross_sectional_momentum_rank_1h_tsmusdt_lb12_th0p2_exit0p5_hold54_cool6_lev7_long_only_f527c517,aggressive_mdd30_gross10_69_asset_profile_optuna_cold_start_transfer_shadow,aggressive_mdd30_gross10_69_asset_profile_optuna,TSMUSDT,tradfi_equity,cross_sectional_momentum_rank,1h,long_only,12,0.2,0.5,54,6,7,0.7000000000000001,0,1286,0.0,0.027449722626483153,0.0,0.07456955016684363,0,29,,13.52203085048431,INTCUSDT,tradfi_equity,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_cross_sectional_momentum_rank_1h_intcusdt_lb12_th0p2_exit0p5_hold54_cool6_lev7_long_only_289c9961,70.35483476442263,5.568834764422636,0.09468006062339884,0.6687150986948263,48.30615337928512,308.1636399515328,0.39039077585238857,True,False,0.1587301587301587,0.11111111111111109,blocked_shadow_only_no_target_train_rows,False,False,False,False,train_trade_event_count_0_below_80;validation_trade_event_count_29_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000;target_symbol_has_no_train_rows;cold_start_transfer_shadow_report_only_not_promotable
13,az69_growth_mdd20_gross8_69_asset_profile_optuna_cold_start_transfer_shadow_cross_sectional_momentum_rank_30m_qntxusdt_lb12_th0p1_exit0p5_hold18_cool3_lev6_long_short_edb80f2e,growth_mdd20_gross8_69_asset_profile_optuna_cold_start_transfer_shadow,growth_mdd20_gross8_69_asset_profile_optuna,QNTXUSDT,tradfi_premarket,cross_sectional_momentum_rank,30m,long_short,12,0.1,0.5,18,3,6,0.6000000000000001,0,39,0.0,0.014019133786532523,0.0,0.020115455022381656,0,2,,116.82611488777101,PLTRUSDT,tradfi_equity,az69_growth_mdd20_gross8_69_asset_profile_optuna_cross_sectional_momentum_rank_30m_pltrusdt_lb12_th0p1_exit0p5_hold18_cool3_lev6_long_short_f560078b,55.68415987594964,-1.3548401240503634,0.012887205130036161,0.15362737365633428,2.06525723237759,32.82636189237911,0.2547150608313662,True,False,0.18518518518518515,0.1111111111111111,blocked_shadow_only_no_target_train_rows,False,False,False,False,train_trade_event_count_0_below_80;validation_trade_event_count_2_below_30;validation_return_0.0140_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000;target_symbol_has_no_train_rows;cold_start_transfer_shadow_report_only_not_promotable
14,az69_growth_mdd20_gross8_69_asset_profile_optuna_cold_start_transfer_shadow_volatility_adjusted_trend_persistence_30m_babausdt_lb72_th0p9_exit0p2_hold66_cool0_lev2_long_only_31237f77,growth_mdd20_gross8_69_asset_profile_optuna_cold_start_transfer_shadow,growth_mdd20_gross8_69_asset_profile_optuna,BABAUSDT,tradfi_equity,volatility_adjusted_trend_persistence,30m,long_only,72,0.9,0.2,66,0,2,0.2,0,1900,0.0,-0.00787970134835514,0.0,0.017678779056766403,0,16,,-24.62406671360981,AMZNUSDT,tradfi_equity,az69_growth_mdd20_gross8_69_asset_profile_optuna_volatility_adjusted_trend_persistence_30m_amznusdt_lb72_th0p9_exit0p2_hold66_cool0_lev2_long_only_33a980cd,68.00125356783903,1.1012535678390158,0.008452935637138559,0.027590523268133715,16.905871274277118,43.11019260645893,-12.217791923448736,True,False,0.5555555555555555,0.1111111111111111,blocked_shadow_only_no_target_train_rows,False,False,False,False,train_trade_event_count_0_below_80;validation_trade_event_count_16_below_30;validation_return_-0.0079_below_0.02;train_return_not_positive;train_return_per_turnover_proxy_bps_missing_not_above_10.000;validation_return_per_turnover_proxy_bps_-24.624_not_above_10.000;target_symbol_has_no_train_rows;cold_start_transfer_shadow_report_only_not_promotable
15,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_cold_start_transfer_shadow_cross_sectional_momentum_rank_1h_wdcusdt_lb12_th0p2_exit0p5_hold54_cool6_lev7_long_only_c26dfec5,aggressive_mdd30_gross10_69_asset_profile_optuna_cold_start_transfer_shadow,aggressive_mdd30_gross10_69_asset_profile_optuna,WDCUSDT,tradfi_equity,cross_sectional_momentum_rank,1h,long_only,12,0.2,0.5,54,6,7,0.7000000000000001,0,87,0.0,-0.0032160505767232506,0.0,0.05632722216210595,0,2,,-22.971789833737503,INTCUSDT,tradfi_equity,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_cross_sectional_momentum_rank_1h_intcusdt_lb12_th0p2_exit0p5_hold54_cool6_lev7_long_only_289c9961,69.15583476442264,5.568834764422636,0.09468006062339884,0.6687150986948263,48.30615337928512,308.1636399515328,-13.052795234636427,True,False,0.1587301587301587,0.11111111111111109,blocked_shadow_only_no_target_train_rows,False,False,False,False,train_trade_event_count_0_below_80;validation_trade_event_count_2_below_30;validation_return_-0.0032_below_0.02;train_return_not_positive;train_return_per_turnover_proxy_bps_missing_not_above_10.000;validation_return_per_turnover_proxy_bps_-22.972_not_above_10.000;target_symbol_has_no_train_rows;cold_start_transfer_shadow_report_only_not_promotable
16,az69_growth_mdd20_gross8_69_asset_profile_optuna_cold_start_transfer_shadow_cross_sectional_momentum_rank_30m_openaiusdt_lb12_th0p1_exit0p5_hold18_cool3_lev6_long_short_be4cd7cf,growth_mdd20_gross8_69_asset_profile_optuna_cold_start_transfer_shadow,growth_mdd20_gross8_69_asset_profile_optuna,OPENAIUSDT,tradfi_premarket,cross_sectional_momentum_rank,30m,long_short,12,0.1,0.5,18,3,6,0.6000000000000001,0,182,0.0,-0.016343225742129763,0.0,0.03676642023279042,0,9,,-30.265232855795855,PLTRUSDT,tradfi_equity,az69_growth_mdd20_gross8_69_asset_profile_optuna_cross_sectional_momentum_rank_30m_pltrusdt_lb12_th0p1_exit0p5_hold18_cool3_lev6_long_short_f560078b,55.82715987594964,-1.3548401240503634,0.012887205130036161,0.15362737365633428,2.06525723237759,32.82636189237911,-13.654529756663843,True,False,0.18518518518518515,0.1111111111111111,blocked_shadow_only_no_target_train_rows,False,False,False,False,train_trade_event_count_0_below_80;validation_trade_event_count_9_below_30;validation_return_-0.0163_below_0.02;train_return_not_positive;train_return_per_turnover_proxy_bps_missing_not_above_10.000;validation_return_per_turnover_proxy_bps_-30.265_not_above_10.000;target_symbol_has_no_train_rows;cold_start_transfer_shadow_report_only_not_promotable
17,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_cold_start_transfer_shadow_cross_sectional_momentum_rank_4h_spcxusdt_lb24_th0p25_exit0p5_hold66_cool0_lev10_long_only_a14364b5,aggressive_mdd30_gross10_69_asset_profile_optuna_cold_start_transfer_shadow,aggressive_mdd30_gross10_69_asset_profile_optuna,SPCXUSDT,tradfi_premarket,cross_sectional_momentum_rank,4h,long_only,24,0.25,0.5,66,0,10,1.0,0,54,0.0,-0.02923163450222399,0.0,0.04808259587020669,0,1,,-292.3163450222399,PLTRUSDT,tradfi_equity,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_cross_sectional_momentum_rank_4h_pltrusdt_lb24_th0p25_exit0p5_hold66_cool0_lev10_long_only_bff8f33f,56.59264455476175,-0.4613554452382591,0.07002369246427165,0.06278255382770492,233.41230821423883,89.68936261100703,-67.56169927419373,True,False,0.1111111111111111,0.1111111111111111,blocked_shadow_only_no_target_train_rows,False,False,False,False,train_trade_event_count_0_below_80;validation_trade_event_count_1_below_30;validation_return_-0.0292_below_0.02;train_return_not_positive;train_return_per_turnover_proxy_bps_missing_not_above_10.000;validation_return_per_turnover_proxy_bps_-292.316_not_above_10.000;target_symbol_has_no_train_rows;cold_start_transfer_shadow_report_only_not_promotable
18,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_cold_start_transfer_shadow_cross_sectional_momentum_rank_1h_cohrusdt_lb12_th0p2_exit0p5_hold54_cool6_lev7_long_only_bdc57187,aggressive_mdd30_gross10_69_asset_profile_optuna_cold_start_transfer_shadow,aggressive_mdd30_gross10_69_asset_profile_optuna,COHRUSDT,tradfi_equity,cross_sectional_momentum_rank,1h,long_only,12,0.2,0.5,54,6,7,0.7000000000000001,0,87,0.0,-0.04915874443862012,0.0,0.07177705231266296,0,1,,-702.267777694573,INTCUSDT,tradfi_equity,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_cross_sectional_momentum_rank_1h_intcusdt_lb12_th0p2_exit0p5_hold54_cool6_lev7_long_only_289c9961,69.15583476442264,5.568834764422636,0.09468006062339884,0.6687150986948263,48.30615337928512,308.1636399515328,-149.9338230552549,True,False,0.1587301587301587,0.11111111111111109,blocked_shadow_only_no_target_train_rows,False,False,False,False,train_trade_event_count_0_below_80;validation_trade_event_count_1_below_30;validation_return_-0.0492_below_0.02;train_return_not_positive;train_return_per_turnover_proxy_bps_missing_not_above_10.000;validation_return_per_turnover_proxy_bps_-702.268_not_above_10.000;target_symbol_has_no_train_rows;cold_start_transfer_shadow_report_only_not_promotable
19,az69_growth_mdd20_gross8_69_asset_profile_optuna_cold_start_transfer_shadow_cross_sectional_momentum_rank_1h_sndkusdt_lb6_th0p3_exit0p5_hold72_cool12_lev4_long_only_ad6378a4,growth_mdd20_gross8_69_asset_profile_optuna_cold_start_transfer_shadow,growth_mdd20_gross8_69_asset_profile_optuna,SNDKUSDT,tradfi_equity,cross_sectional_momentum_rank,1h,long_only,6,0.3,0.5,72,12,4,0.4,0,1263,0.0,0.34938100927306026,0.0,0.07892392994791408,0,28,,311.9473297080895,INTCUSDT,tradfi_equity,az69_growth_mdd20_gross8_69_asset_profile_optuna_cross_sectional_momentum_rank_1h_intcusdt_lb6_th0p3_exit0p5_hold72_cool12_lev4_long_only_b3059cfe,69.03931539207537,4.276315392075358,0.03887366891650634,0.34703302161616456,32.39472409708862,299.16639794496945,5.950909671246237,False,True,0.27777777777777773,0.1111111111111111,blocked_shadow_only_no_target_train_rows,False,False,False,False,train_trade_event_count_0_below_80;validation_trade_event_count_28_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000;target_symbol_has_no_train_rows;cold_start_transfer_shadow_report_only_not_promotable
20,az69_growth_mdd20_gross8_69_asset_profile_optuna_cold_start_transfer_shadow_cross_sectional_momentum_rank_1h_soxlusdt_lb6_th0p3_exit0p5_hold72_cool12_lev4_long_only_cfb43da0,growth_mdd20_gross8_69_asset_profile_optuna_cold_start_transfer_shadow,growth_mdd20_gross8_69_asset_profile_optuna,SOXLUSDT,tradfi_etf_index,cross_sectional_momentum_rank,1h,long_only,6,0.3,0.5,72,12,4,0.4,0,350,0.0,0.13676547847388054,0.0,0.0700115207131834,0,7,,488.44813740671617,INTCUSDT,tradfi_equity,az69_growth_mdd20_gross8_69_asset_profile_optuna_cross_sectional_momentum_rank_1h_intcusdt_lb6_th0p3_exit0p5_hold72_cool12_lev4_long_only_b3059cfe,60.12631539207536,4.276315392075358,0.03887366891650634,0.34703302161616456,32.39472409708862,299.16639794496945,3.680947795575997,False,True,0.27777777777777773,0.1111111111111111,blocked_shadow_only_no_target_train_rows,False,False,False,False,train_trade_event_count_0_below_80;validation_trade_event_count_7_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000;target_symbol_has_no_train_rows;cold_start_transfer_shadow_report_only_not_promotable
21,az69_balanced_mdd12_gross5_69_asset_profile_optuna_cold_start_transfer_shadow_volatility_adjusted_trend_persistence_4h_aaplusdt_lb6_th1p1_exit0p4_hold60_cool18_lev5_long_only_812deb4e,balanced_mdd12_gross5_69_asset_profile_optuna_cold_start_transfer_shadow,balanced_mdd12_gross5_69_asset_profile_optuna,AAPLUSDT,tradfi_equity,volatility_adjusted_trend_persistence,4h,long_only,6,1.1,0.4,60,18,5,0.5,0,322,0.0,0.07594332110194091,0.0,0.012618527904985744,0,7,,216.9809174341169,GOOGLUSDT,tradfi_equity,az69_balanced_mdd12_gross5_69_asset_profile_optuna_volatility_adjusted_trend_persistence_4h_googlusdt_lb6_th1p1_exit0p4_hold60_cool18_lev5_long_only_a5d54c41,65.65758360539891,1.8355836053989023,0.03524810115324062,0.1192255914627458,704.9620230648123,298.0639786568645,2.9434108710264613,False,True,0.2222222222222222,0.1111111111111111,blocked_shadow_only_no_target_train_rows,False,False,False,False,train_trade_event_count_0_below_80;validation_trade_event_count_7_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000;target_symbol_has_no_train_rows;cold_start_transfer_shadow_report_only_not_promotable
22,az69_balanced_mdd12_gross5_69_asset_profile_optuna_cold_start_transfer_shadow_volatility_adjusted_trend_persistence_4h_qcomusdt_lb6_th1p1_exit0p4_hold60_cool18_lev5_long_only_6aa20926,balanced_mdd12_gross5_69_asset_profile_optuna_cold_start_transfer_shadow,balanced_mdd12_gross5_69_asset_profile_optuna,QCOMUSDT,tradfi_equity,volatility_adjusted_trend_persistence,4h,long_only,6,1.1,0.4,60,18,5,0.5,0,142,0.0,0.0560041463001133,0.0,0.09347420324952938,0,3,,373.36097533408866,GOOGLUSDT,tradfi_equity,az69_balanced_mdd12_gross5_69_asset_profile_optuna_volatility_adjusted_trend_persistence_4h_googlusdt_lb6_th1p1_exit0p4_hold60_cool18_lev5_long_only_a5d54c41,55.977583605398905,1.8355836053989023,0.03524810115324062,0.1192255914627458,704.9620230648123,298.0639786568645,2.7578817516277803,False,True,0.2222222222222222,0.1111111111111111,blocked_shadow_only_no_target_train_rows,False,False,False,False,train_trade_event_count_0_below_80;validation_trade_event_count_3_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_missing_not_above_10.000;target_symbol_has_no_train_rows;cold_start_transfer_shadow_report_only_not_promotable
