rank,model_id,family,symbol,timeframe,side,lookback_bars,threshold,exit_threshold,min_hold_bars,cooldown_bars,filter_label,feature_backed,feature_train_coverage,feature_validation_coverage,feature_locked_oos_coverage,max_asof_feature_age_hours,leverage,allocation_fraction,notional_fraction,train_return,validation_return,locked_oos_return,train_mdd,validation_mdd,locked_oos_mdd,train_sharpe,validation_sharpe,locked_oos_sharpe,train_trade_event_count,validation_trade_event_count,locked_oos_trade_event_count,train_exposure_bar_count,validation_exposure_bar_count,locked_oos_exposure_bar_count,train_validation_return_ratio,train_minus_validation_return,train_return_per_turnover_proxy_bps,validation_return_per_turnover_proxy_bps,locked_oos_return_per_turnover_proxy_bps,train_dominant_sample_gate_pass,execution_efficiency_proxy_gate_pass,primary_10bps_promotion_gate_pass,paper_candidate_gate_pass,decision,ready_for_paper,ready_for_real,real_money_execution,replay_live_notional_parity,locked_oos_liquidation_count,locked_oos_account_wipeout_count,rejection_reasons,booster_train_validation_score,validation_first_half_return,validation_second_half_return,validation_min_half_return,booster_target_gate_pass,booster_target_reasons
5420,a30fb_booster_mh_consensus_6h_solusdt_s12_l48_thr0p005_adx12p0_hold12_cool4_5p0x_0p1_9d39ad20,multi_horizon_consensus_momentum,SOLUSDT,6h,long_short,48,0.005,0.0,12,4,adx12.0_vol_q80_rel_btc,False,,,,,5.0,0.1,0.5,0.056917892840888884,0.061426489005841356,0.008007965820430396,0.16377593575598837,0.18633344686425213,0.05631390404720338,0.3376666260096979,0.9314987190769091,0.43505297040288937,89,29,14,734,230,110,0.9266017602841711,-0.004508596164952472,12.790537717053683,42.36309586609749,11.439951172043424,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_29_below_30;locked_oos_trade_event_count_14_below_20;train_return_below_validation_return;train_validation_return_ratio_0.9266_below_1.00;validation_mdd_0.1863_above_0.12,0.0036358743205701094,0.18707684435097693,-0.10584854379316411,-0.10584854379316411,False,validation_return_0.0614_below_preferred_0.10;locked_oos_return_0.0080_below_preferred_0.03;validation_mdd_0.1863_above_preferred_0.10;locked_oos_trade_event_count_14_below_20;validation_min_half_return_-0.1058_below_0;train_rpt_12.791_below_preferred_20bps;locked_oos_rpt_11.440_below_preferred_20bps
5481,a30fb_booster_mh_consensus_6h_solusdt_s12_l48_thr0p005_adx18p0_hold12_cool2_2p0x_0p15_191545ec,multi_horizon_consensus_momentum,SOLUSDT,6h,long_short,48,0.005,0.0,12,2,adx18.0_vol_q80_rel_btc,False,,,,,2.0,0.15,0.3,0.0677157754574802,0.02863412994460357,0.01178802050378569,0.08716492014161059,0.12414120230999481,0.03288720599870687,0.4656472547759783,0.6947294965210985,0.8954885433576871,95,29,14,768,238,112,2.364862336955414,0.03908164551287663,23.759921213150946,32.91279303977422,28.06671548520402,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_29_below_30;locked_oos_trade_event_count_14_below_20;validation_mdd_0.1241_above_0.12,-0.0027809786548023407,0.11034584150303361,-0.07359122581827304,-0.07359122581827304,False,validation_return_0.0286_below_preferred_0.10;locked_oos_return_0.0118_below_preferred_0.03;validation_mdd_0.1241_above_preferred_0.10;locked_oos_trade_event_count_14_below_20;validation_min_half_return_-0.0736_below_0
5482,a30fb_booster_mh_consensus_6h_solusdt_s12_l48_thr0p005_adx18p0_hold12_cool2_3p0x_0p1_5bf2afc3,multi_horizon_consensus_momentum,SOLUSDT,6h,long_short,48,0.005,0.0,12,2,adx18.0_vol_q80_rel_btc,False,,,,,3.0,0.1,0.30000000000000004,0.0677157754574802,0.02863412994460357,0.01178802050378569,0.08716492014161081,0.12414120230999481,0.03288720599870687,0.46564725477597846,0.6947294965210981,0.8954885433576865,95,29,14,768,238,112,2.364862336955414,0.03908164551287663,23.759921213150943,32.912793039774215,28.066715485204014,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_29_below_30;locked_oos_trade_event_count_14_below_20;validation_mdd_0.1241_above_0.12,-0.0027809786548024518,0.11034584150303361,-0.07359122581827304,-0.07359122581827304,False,validation_return_0.0286_below_preferred_0.10;locked_oos_return_0.0118_below_preferred_0.03;validation_mdd_0.1241_above_preferred_0.10;locked_oos_trade_event_count_14_below_20;validation_min_half_return_-0.0736_below_0
5552,a30fb_booster_pullback_reclaim_4h_ethusdt_fast8_slow40_z-0p75_hold8_3p0x_0p15_3f7dbbc8,trend_pullback_reclaim,ETHUSDT,4h,long_short,40,-0.75,0.0,8,2,ema_reclaim_adx12_btc_regime,False,,,,,3.0,0.15,0.44999999999999996,0.08633377651542729,0.006510338769306401,0.007865135269963464,0.10390170485974781,0.06983656515266523,0.03309232289925734,0.5418862529769499,0.23606866492440617,0.6107149210731008,54,13,4,666,172,41,13.261026741412586,0.07982343774612088,35.52830309276843,11.128784221036582,43.69519594424146,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_54_below_80;validation_trade_event_count_13_below_30;locked_oos_trade_event_count_4_below_20;validation_return_0.0065_below_0.02,-0.007224367377158231,-0.003747556930914109,0.010296482354031244,-0.003747556930914109,False,validation_return_0.0065_below_preferred_0.10;locked_oos_return_0.0079_below_preferred_0.03;locked_oos_trade_event_count_4_below_20;validation_min_half_return_-0.0037_below_0;validation_rpt_11.129_below_preferred_20bps
5600,a30fb_booster_rs_chandelier_6h_solusdt_lb12_atr0p25_rel0p005_trail2p0_hold18_2p0x_0p15_cf29ec9f,relative_strength_chandelier_breakout,SOLUSDT,6h,long_short,12,0.005,-0.005,18,2,adx15_btc_regime_atr0.25_trail2.0,False,,,,,2.0,0.15,0.3,0.04697119813343309,0.019817319295513114,0.003558601137796158,0.12590726118808815,0.08614734253190615,0.04345154766440096,0.34373698220884996,0.5672731379242838,0.33014971484828703,78,22,9,744,209,96,2.3702094835837837,0.027153878837919976,20.07316159548423,30.026241356838053,13.180004214059847,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_78_below_80;validation_trade_event_count_22_below_30;locked_oos_trade_event_count_9_below_20;validation_return_0.0198_below_0.02,-0.011881297949536795,0.0991281787811431,-0.07215797121458667,-0.07215797121458667,False,validation_return_0.0198_below_preferred_0.10;locked_oos_return_0.0036_below_preferred_0.03;locked_oos_trade_event_count_9_below_20;validation_min_half_return_-0.0722_below_0;locked_oos_rpt_13.180_below_preferred_20bps
5601,a30fb_booster_rs_chandelier_6h_solusdt_lb12_atr0p25_rel0p005_trail3p0_hold18_2p0x_0p15_3368aa01,relative_strength_chandelier_breakout,SOLUSDT,6h,long_short,12,0.005,-0.005,18,2,adx15_btc_regime_atr0.25_trail3.0,False,,,,,2.0,0.15,0.3,0.04697119813343309,0.019817319295513114,0.012432880648528544,0.12590726118808815,0.08614734253190615,0.04345154766440096,0.34373698220884996,0.5672731379242838,1.0053779202053725,78,22,9,744,209,100,2.3702094835837837,0.027153878837919976,20.07316159548423,30.026241356838053,46.04770610566128,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_78_below_80;validation_trade_event_count_22_below_30;locked_oos_trade_event_count_9_below_20;validation_return_0.0198_below_0.02,-0.011881297949536795,0.0991281787811431,-0.07215797121458667,-0.07215797121458667,False,validation_return_0.0198_below_preferred_0.10;locked_oos_return_0.0124_below_preferred_0.03;locked_oos_trade_event_count_9_below_20;validation_min_half_return_-0.0722_below_0
5602,a30fb_booster_rs_chandelier_6h_solusdt_lb12_atr0p25_rel0p005_trail2p0_hold18_3p0x_0p1_bfd7b256,relative_strength_chandelier_breakout,SOLUSDT,6h,long_short,12,0.005,-0.005,18,2,adx15_btc_regime_atr0.25_trail2.0,False,,,,,3.0,0.1,0.30000000000000004,0.04697119813343309,0.019817319295513114,0.003558601137795936,0.12590726118808837,0.08614734253190615,0.04345154766440107,0.3437369822088497,0.5672731379242832,0.3301497148482874,78,22,9,744,209,96,2.3702094835837837,0.027153878837919976,20.073161595484226,30.026241356838042,13.180004214059021,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_78_below_80;validation_trade_event_count_22_below_30;locked_oos_trade_event_count_9_below_20;validation_return_0.0198_below_0.02,-0.011881297949536851,0.0991281787811431,-0.07215797121458667,-0.07215797121458667,False,validation_return_0.0198_below_preferred_0.10;locked_oos_return_0.0036_below_preferred_0.03;locked_oos_trade_event_count_9_below_20;validation_min_half_return_-0.0722_below_0;locked_oos_rpt_13.180_below_preferred_20bps
5603,a30fb_booster_rs_chandelier_6h_solusdt_lb12_atr0p25_rel0p005_trail3p0_hold18_3p0x_0p1_1fad08d9,relative_strength_chandelier_breakout,SOLUSDT,6h,long_short,12,0.005,-0.005,18,2,adx15_btc_regime_atr0.25_trail3.0,False,,,,,3.0,0.1,0.30000000000000004,0.04697119813343309,0.019817319295513114,0.012432880648528544,0.12590726118808837,0.08614734253190615,0.04345154766440107,0.3437369822088497,0.5672731379242832,1.005377920205373,78,22,9,744,209,100,2.3702094835837837,0.027153878837919976,20.073161595484226,30.026241356838042,46.04770610566127,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_78_below_80;validation_trade_event_count_22_below_30;locked_oos_trade_event_count_9_below_20;validation_return_0.0198_below_0.02,-0.011881297949536851,0.0991281787811431,-0.07215797121458667,-0.07215797121458667,False,validation_return_0.0198_below_preferred_0.10;locked_oos_return_0.0124_below_preferred_0.03;locked_oos_trade_event_count_9_below_20;validation_min_half_return_-0.0722_below_0
5645,a30fb_booster_mh_consensus_6h_solusdt_s12_l48_thr0p005_adx24p0_hold12_cool2_3p0x_0p1_15039fa7,multi_horizon_consensus_momentum,SOLUSDT,6h,long_short,48,0.005,0.0,12,2,adx24.0_vol_q80_rel_btc,False,,,,,3.0,0.1,0.30000000000000004,0.04693126189935737,0.029088365497952795,0.016096112864745882,0.10328547509853525,0.1237544309653128,0.025149709288938782,0.36958972143197966,0.7042097871361513,1.2095929184327863,89,29,12,696,238,99,1.6134031973250726,0.017842896401404573,17.577251647699388,33.434902871210106,44.71142462429411,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_29_below_30;locked_oos_trade_event_count_12_below_20;validation_mdd_0.1238_above_0.12,-0.018328717125119492,0.11034584150303361,-0.07318213205994062,-0.07318213205994062,False,validation_return_0.0291_below_preferred_0.10;locked_oos_return_0.0161_below_preferred_0.03;validation_mdd_0.1238_above_preferred_0.10;locked_oos_trade_event_count_12_below_20;validation_min_half_return_-0.0732_below_0;train_rpt_17.577_below_preferred_20bps
5646,a30fb_booster_mh_consensus_6h_solusdt_s12_l48_thr0p005_adx24p0_hold12_cool2_2p0x_0p15_a8db2ca5,multi_horizon_consensus_momentum,SOLUSDT,6h,long_short,48,0.005,0.0,12,2,adx24.0_vol_q80_rel_btc,False,,,,,2.0,0.15,0.3,0.046931261899356924,0.029088365497952795,0.016096112864745882,0.10328547509853536,0.1237544309653128,0.025149709288938782,0.3695897214319796,0.7042097871361513,1.209592918432787,89,29,12,696,238,99,1.6134031973250573,0.01784289640140413,17.57725164769922,33.43490287121011,44.711424624294125,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_29_below_30;locked_oos_trade_event_count_12_below_20;validation_mdd_0.1238_above_0.12,-0.01832871712512016,0.11034584150303361,-0.07318213205994062,-0.07318213205994062,False,validation_return_0.0291_below_preferred_0.10;locked_oos_return_0.0161_below_preferred_0.03;validation_mdd_0.1238_above_preferred_0.10;locked_oos_trade_event_count_12_below_20;validation_min_half_return_-0.0732_below_0;train_rpt_17.577_below_preferred_20bps
5706,a30fb_booster_rs_chandelier_6h_solusdt_lb12_atr0p5_rel0p0_trail2p0_hold18_4p0x_0p15_4caea584,relative_strength_chandelier_breakout,SOLUSDT,6h,long_short,12,0.0,-0.005,18,2,adx15_btc_regime_atr0.5_trail2.0,False,,,,,4.0,0.15,0.6,0.057427881350563315,0.04661144383295035,0.008095239477407867,0.22211277222872428,0.14262150381922623,0.06158580148383719,0.3353040691890413,0.7796146929915081,0.43561513068354274,71,18,7,687,163,77,1.2320554058865403,0.010816437517612965,13.480723321728476,43.15874428976885,19.27437970811397,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.6, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.6, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_71_below_80;validation_trade_event_count_18_below_30;locked_oos_trade_event_count_7_below_20;validation_mdd_0.1426_above_0.12,-0.02544275188823525,0.19730673739393656,-0.12586189391115454,-0.12586189391115454,False,validation_return_0.0466_below_preferred_0.10;locked_oos_return_0.0081_below_preferred_0.03;validation_mdd_0.1426_above_preferred_0.10;locked_oos_trade_event_count_7_below_20;validation_min_half_return_-0.1259_below_0;train_rpt_13.481_below_preferred_20bps;locked_oos_rpt_19.274_below_preferred_20bps
5779,a30fb_booster_mh_consensus_6h_solusdt_s12_l48_thr0p005_adx12p0_hold8_cool4_4p0x_0p125_8c419175,multi_horizon_consensus_momentum,SOLUSDT,6h,long_short,48,0.005,0.0,8,4,adx12.0_vol_q80_rel_btc,False,,,,,4.0,0.125,0.5,0.09299023551781982,0.0578334973623531,0.011476566929291332,0.15565704656172108,0.18908775642434306,0.05598618649144549,0.45798763987997887,0.8919014685152475,0.59910688211172,95,29,16,688,216,109,1.607895765583634,0.035156738155466716,19.576891687962068,39.885170594726276,14.345708661614164,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_29_below_30;locked_oos_trade_event_count_16_below_20;validation_mdd_0.1891_above_0.12,-0.0324577648977214,0.20797776392049072,-0.12429389931056756,-0.12429389931056756,False,validation_return_0.0578_below_preferred_0.10;locked_oos_return_0.0115_below_preferred_0.03;validation_mdd_0.1891_above_preferred_0.10;locked_oos_trade_event_count_16_below_20;validation_min_half_return_-0.1243_below_0;train_rpt_19.577_below_preferred_20bps;locked_oos_rpt_14.346_below_preferred_20bps
5780,a30fb_booster_mh_consensus_6h_solusdt_s12_l48_thr0p005_adx12p0_hold8_cool4_5p0x_0p1_a12862fc,multi_horizon_consensus_momentum,SOLUSDT,6h,long_short,48,0.005,0.0,8,4,adx12.0_vol_q80_rel_btc,False,,,,,5.0,0.1,0.5,0.09299023551781982,0.0578334973623531,0.011476566929291332,0.15565704656172108,0.18908775642434306,0.05598618649144549,0.45798763987997887,0.8919014685152475,0.59910688211172,95,29,16,688,216,109,1.607895765583634,0.035156738155466716,19.576891687962068,39.885170594726276,14.345708661614164,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_29_below_30;locked_oos_trade_event_count_16_below_20;validation_mdd_0.1891_above_0.12,-0.0324577648977214,0.20797776392049072,-0.12429389931056756,-0.12429389931056756,False,validation_return_0.0578_below_preferred_0.10;locked_oos_return_0.0115_below_preferred_0.03;validation_mdd_0.1891_above_preferred_0.10;locked_oos_trade_event_count_16_below_20;validation_min_half_return_-0.1243_below_0;train_rpt_19.577_below_preferred_20bps;locked_oos_rpt_14.346_below_preferred_20bps
5798,a30fb_booster_rs_chandelier_6h_solusdt_lb12_atr0p5_rel0p005_trail3p0_hold18_3p0x_0p1_7f2e2b1c,relative_strength_chandelier_breakout,SOLUSDT,6h,long_short,12,0.005,-0.005,18,2,adx15_btc_regime_atr0.5_trail3.0,False,,,,,3.0,0.1,0.30000000000000004,0.02880683268676809,0.017526202162204685,0.013457741469882434,0.12417640245545414,0.08170205464215308,0.031066755653395894,0.24770604035925434,0.5385933561774768,1.1593933050949101,68,18,7,662,178,81,1.6436437523749512,0.011280630524563406,14.120996415082397,32.45592993000867,64.08448318991633,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_68_below_80;validation_trade_event_count_18_below_30;locked_oos_trade_event_count_7_below_20;validation_return_0.0175_below_0.02,-0.034060549911287374,0.09798506163391574,-0.07327864675315265,-0.07327864675315265,False,validation_return_0.0175_below_preferred_0.10;locked_oos_return_0.0135_below_preferred_0.03;locked_oos_trade_event_count_7_below_20;validation_min_half_return_-0.0733_below_0;train_rpt_14.121_below_preferred_20bps
5799,a30fb_booster_rs_chandelier_6h_solusdt_lb12_atr0p5_rel0p005_trail3p0_hold18_2p0x_0p15_badfb56a,relative_strength_chandelier_breakout,SOLUSDT,6h,long_short,12,0.005,-0.005,18,2,adx15_btc_regime_atr0.5_trail3.0,False,,,,,2.0,0.15,0.3,0.02880683268676698,0.017526202162204685,0.013457741469882656,0.12417640245545425,0.08170205464215308,0.031066755653395783,0.24770604035925434,0.5385933561774766,1.1593933050949097,68,18,7,662,178,81,1.643643752374888,0.011280630524562296,14.120996415081855,32.45592993000868,64.08448318991739,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_68_below_80;validation_trade_event_count_18_below_30;locked_oos_trade_event_count_7_below_20;validation_return_0.0175_below_0.02,-0.034060549911289206,0.09798506163391574,-0.07327864675315254,-0.07327864675315254,False,validation_return_0.0175_below_preferred_0.10;locked_oos_return_0.0135_below_preferred_0.03;locked_oos_trade_event_count_7_below_20;validation_min_half_return_-0.0733_below_0;train_rpt_14.121_below_preferred_20bps
5849,a30fb_booster_pullback_reclaim_4h_ethusdt_fast8_slow40_z-0p75_hold8_4p0x_0p125_0b51e147,trend_pullback_reclaim,ETHUSDT,4h,long_short,40,-0.75,0.0,8,2,ema_reclaim_adx12_btc_regime,False,,,,,4.0,0.125,0.5,0.09409098407751992,0.006740391826915548,0.008647794928325014,0.11485649028101519,0.07738923109582385,0.03672373834430198,0.5418862529769496,0.2360686649244063,0.6107149210731003,54,13,4,666,172,41,13.959275142106485,0.08735059225060438,34.848512621303676,10.369833579870074,43.23897464162507,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_54_below_80;validation_trade_event_count_13_below_30;locked_oos_trade_event_count_4_below_20;validation_return_0.0067_below_0.02,-0.04318740211523883,-0.004516183481184766,0.011307642697261366,-0.004516183481184766,False,validation_return_0.0067_below_preferred_0.10;locked_oos_return_0.0086_below_preferred_0.03;locked_oos_trade_event_count_4_below_20;validation_min_half_return_-0.0045_below_0;validation_rpt_10.370_below_preferred_20bps
5850,a30fb_booster_pullback_reclaim_4h_ethusdt_fast8_slow40_z-0p75_hold8_5p0x_0p1_425a7095,trend_pullback_reclaim,ETHUSDT,4h,long_short,40,-0.75,0.0,8,2,ema_reclaim_adx12_btc_regime,False,,,,,5.0,0.1,0.5,0.09409098407751992,0.006740391826915548,0.008647794928325014,0.11485649028101519,0.07738923109582385,0.03672373834430198,0.5418862529769496,0.2360686649244063,0.6107149210731003,54,13,4,666,172,41,13.959275142106485,0.08735059225060438,34.848512621303676,10.369833579870074,43.23897464162507,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_54_below_80;validation_trade_event_count_13_below_30;locked_oos_trade_event_count_4_below_20;validation_return_0.0067_below_0.02,-0.04318740211523883,-0.004516183481184766,0.011307642697261366,-0.004516183481184766,False,validation_return_0.0067_below_preferred_0.10;locked_oos_return_0.0086_below_preferred_0.03;locked_oos_trade_event_count_4_below_20;validation_min_half_return_-0.0045_below_0;validation_rpt_10.370_below_preferred_20bps
5933,a30fb_booster_rs_chandelier_6h_solusdt_lb12_atr0p5_rel0p0_trail3p0_hold18_2p0x_0p15_c6a41ad1,relative_strength_chandelier_breakout,SOLUSDT,6h,long_short,12,0.0,-0.005,18,2,adx15_btc_regime_atr0.5_trail3.0,False,,,,,2.0,0.15,0.3,0.039044325333339236,0.015750170049772638,0.013457741469882656,0.11608486143612173,0.08170205464215263,0.031066755653395783,0.3019433328417203,0.49691454837456706,1.1593933050949097,71,18,7,695,168,81,2.4789780180121204,0.023294155283566598,18.3306691705818,29.166981573653036,64.08448318991739,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_71_below_80;validation_trade_event_count_18_below_30;locked_oos_trade_event_count_7_below_20;validation_return_0.0158_below_0.02,-0.051478083214263615,0.09606859331664896,-0.07327864675315254,-0.07327864675315254,False,validation_return_0.0158_below_preferred_0.10;locked_oos_return_0.0135_below_preferred_0.03;locked_oos_trade_event_count_7_below_20;validation_min_half_return_-0.0733_below_0;train_rpt_18.331_below_preferred_20bps
5934,a30fb_booster_rs_chandelier_6h_solusdt_lb12_atr0p5_rel0p0_trail3p0_hold18_3p0x_0p1_52e0a0aa,relative_strength_chandelier_breakout,SOLUSDT,6h,long_short,12,0.0,-0.005,18,2,adx15_btc_regime_atr0.5_trail3.0,False,,,,,3.0,0.1,0.30000000000000004,0.039044325333339236,0.015750170049772194,0.013457741469882434,0.11608486143612196,0.08170205464215308,0.031066755653395894,0.3019433328417204,0.4969145483745674,1.1593933050949101,71,18,7,695,168,81,2.4789780180121905,0.023294155283567042,18.330669170581796,29.16698157365221,64.08448318991633,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_71_below_80;validation_trade_event_count_18_below_30;locked_oos_trade_event_count_7_below_20;validation_return_0.0158_below_0.02,-0.05147808321427366,0.09606859331664896,-0.07327864675315265,-0.07327864675315265,False,validation_return_0.0158_below_preferred_0.10;locked_oos_return_0.0135_below_preferred_0.03;locked_oos_trade_event_count_7_below_20;validation_min_half_return_-0.0733_below_0;train_rpt_18.331_below_preferred_20bps
5974,a30fb_booster_rs_chandelier_6h_solusdt_lb12_atr0p25_rel0p0_trail2p0_hold18_2p0x_0p15_13b3a04c,relative_strength_chandelier_breakout,SOLUSDT,6h,long_short,12,0.0,-0.005,18,2,adx15_btc_regime_atr0.25_trail2.0,False,,,,,2.0,0.15,0.3,0.042131850554013583,0.018037288172936705,0.005811084262204558,0.12890737921868423,0.0861473425319067,0.04345154766440096,0.31618199135470154,0.5284617426475781,0.49508851805521464,85,22,11,813,199,114,2.3358195616804833,0.02409456238107688,16.522294334907286,27.329224504449556,17.60934624910472,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_22_below_30;locked_oos_trade_event_count_11_below_20;validation_return_0.0180_below_0.02,-0.05708847405274753,0.09720971522015831,-0.07215797121458667,-0.07215797121458667,False,validation_return_0.0180_below_preferred_0.10;locked_oos_return_0.0058_below_preferred_0.03;locked_oos_trade_event_count_11_below_20;validation_min_half_return_-0.0722_below_0;train_rpt_16.522_below_preferred_20bps;locked_oos_rpt_17.609_below_preferred_20bps
5975,a30fb_booster_rs_chandelier_6h_solusdt_lb12_atr0p25_rel0p0_trail3p0_hold18_2p0x_0p15_873c20e4,relative_strength_chandelier_breakout,SOLUSDT,6h,long_short,12,0.0,-0.005,18,2,adx15_btc_regime_atr0.25_trail3.0,False,,,,,2.0,0.15,0.3,0.042131850554013583,0.018037288172936705,0.01470528205654964,0.12890737921868423,0.0861473425319067,0.04345154766440096,0.31618199135470154,0.5284617426475781,1.1475917881515452,85,22,11,813,199,118,2.3358195616804833,0.02409456238107688,16.522294334907286,27.329224504449556,44.56146077742316,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_22_below_30;locked_oos_trade_event_count_11_below_20;validation_return_0.0180_below_0.02,-0.05708847405274753,0.09720971522015831,-0.07215797121458667,-0.07215797121458667,False,validation_return_0.0180_below_preferred_0.10;locked_oos_return_0.0147_below_preferred_0.03;locked_oos_trade_event_count_11_below_20;validation_min_half_return_-0.0722_below_0;train_rpt_16.522_below_preferred_20bps
