rank,model_id,family,symbol,timeframe,side,lookback_bars,threshold,exit_threshold,min_hold_bars,cooldown_bars,filter_label,feature_backed,feature_train_coverage,feature_validation_coverage,feature_locked_oos_coverage,max_asof_feature_age_hours,leverage,allocation_fraction,notional_fraction,train_return,validation_return,locked_oos_return,train_mdd,validation_mdd,locked_oos_mdd,train_sharpe,validation_sharpe,locked_oos_sharpe,train_trade_event_count,validation_trade_event_count,locked_oos_trade_event_count,train_exposure_bar_count,validation_exposure_bar_count,locked_oos_exposure_bar_count,train_validation_return_ratio,train_minus_validation_return,train_return_per_turnover_proxy_bps,validation_return_per_turnover_proxy_bps,locked_oos_return_per_turnover_proxy_bps,train_dominant_sample_gate_pass,execution_efficiency_proxy_gate_pass,primary_10bps_promotion_gate_pass,paper_candidate_gate_pass,decision,ready_for_paper,ready_for_real,real_money_execution,replay_live_notional_parity,locked_oos_liquidation_count,locked_oos_account_wipeout_count,rejection_reasons,booster_train_validation_score,validation_first_half_return,validation_second_half_return,validation_min_half_return,booster_target_gate_pass,booster_target_reasons
24,a30fb_booster_rs_chandelier_2h_ethusdt_lb24_atr0p5_rel0p005_trail3p0_hold12_4p0x_0p15_e5b8c466,relative_strength_chandelier_breakout,ETHUSDT,2h,long_short,24,0.005,-0.005,12,2,adx15_btc_regime_atr0.5_trail3.0,False,,,,,4.0,0.15,0.6,0.30448300715970067,0.18075885563026772,-0.13699153098209738,0.1622248233802257,0.09250230144081184,0.1427917544673729,1.1955614350588866,2.9064116621456537,-9.054125050588144,152,30,18,1182,276,116,1.6844707613247114,0.12372415152943295,33.38629464470402,100.42158646125985,-126.84401016860869,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.6, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.6, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_18_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-126.844_not_above_10.000,1.9362867571461762,0.12002774207968869,0.05422286544243127,0.05422286544243127,False,locked_oos_return_-0.1370_below_preferred_0.03;locked_oos_trade_event_count_18_below_20;locked_oos_rpt_-126.844_below_preferred_20bps
25,a30fb_booster_rs_chandelier_2h_ethusdt_lb24_atr0p5_rel0p005_trail3p0_hold6_3p0x_0p15_a8abed79,relative_strength_chandelier_breakout,ETHUSDT,2h,long_short,24,0.005,-0.005,6,2,adx15_btc_regime_atr0.5_trail3.0,False,,,,,3.0,0.15,0.44999999999999996,0.2881400688105138,0.1608370037263369,-0.059168337666724025,0.06158308365152909,0.028034534077856943,0.06215863443759795,1.5874436801736405,3.8464572226119573,-5.878024443844092,164,32,20,878,197,79,1.791503585212158,0.12730306508417688,39.04336975752219,111.69236369884509,-65.74259740747114,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-65.743_not_above_10.000,1.9189620625322241,0.11618330781000963,0.04000570121760805,0.04000570121760805,False,locked_oos_return_-0.0592_below_preferred_0.03;locked_oos_rpt_-65.743_below_preferred_20bps
26,a30fb_booster_rs_chandelier_1h_solusdt_lb36_atr0p5_rel0p005_trail3p0_hold12_4p0x_0p125_f17de202,relative_strength_chandelier_breakout,SOLUSDT,1h,long_short,36,0.005,-0.005,12,2,adx15_btc_regime_atr0.5_trail3.0,False,,,,,4.0,0.125,0.5,0.1727140790385333,0.24743106365705225,-0.06952992288161419,0.18277097202815717,0.03781282703491673,0.07575054350019783,0.7945053107853136,4.530703550170723,-5.037412915179236,236,44,23,2137,443,220,0.6980290852967468,-0.07471698461851894,14.636786359197737,112.46866529866011,-60.460802505751474,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_below_validation_return;train_validation_return_ratio_0.6980_below_1.00;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-60.461_not_above_10.000,1.9188905673390984,0.1018882862853232,0.132084875738524,0.1018882862853232,False,locked_oos_return_-0.0695_below_preferred_0.03;train_rpt_14.637_below_preferred_20bps;locked_oos_rpt_-60.461_below_preferred_20bps
27,a30fb_booster_rs_chandelier_1h_solusdt_lb36_atr0p5_rel0p005_trail3p0_hold12_5p0x_0p1_4d5378c0,relative_strength_chandelier_breakout,SOLUSDT,1h,long_short,36,0.005,-0.005,12,2,adx15_btc_regime_atr0.5_trail3.0,False,,,,,5.0,0.1,0.5,0.1727140790385333,0.24743106365705225,-0.06952992288161419,0.18277097202815717,0.03781282703491673,0.07575054350019783,0.7945053107853136,4.530703550170723,-5.037412915179236,236,44,23,2137,443,220,0.6980290852967468,-0.07471698461851894,14.636786359197737,112.46866529866011,-60.460802505751474,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_below_validation_return;train_validation_return_ratio_0.6980_below_1.00;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-60.461_not_above_10.000,1.9188905673390984,0.1018882862853232,0.132084875738524,0.1018882862853232,False,locked_oos_return_-0.0695_below_preferred_0.03;train_rpt_14.637_below_preferred_20bps;locked_oos_rpt_-60.461_below_preferred_20bps
28,a30fb_booster_rs_chandelier_2h_ethusdt_lb24_atr0p5_rel0p005_trail2p0_hold12_3p0x_0p15_b16019ed,relative_strength_chandelier_breakout,ETHUSDT,2h,long_short,24,0.005,-0.005,12,2,adx15_btc_regime_atr0.5_trail2.0,False,,,,,3.0,0.15,0.44999999999999996,0.26683953622135137,0.16399944538237365,-0.10377651512710695,0.12383893754210196,0.04537257101351033,0.10830021059678274,1.3789355879274867,3.5762628581990916,-8.998388367975732,152,30,18,1158,274,112,1.627075845282284,0.10284009083897772,39.011628102536754,121.48107065361013,-128.11915447790983,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_18_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-128.119_not_above_10.000,1.9149686802888122,0.11172944467424051,0.047016835758496356,0.047016835758496356,False,locked_oos_return_-0.1038_below_preferred_0.03;locked_oos_trade_event_count_18_below_20;locked_oos_rpt_-128.119_below_preferred_20bps
29,a30fb_booster_rs_chandelier_2h_solusdt_lb12_atr0p25_rel0p015_trail3p0_hold18_4p0x_0p125_827991f9,relative_strength_chandelier_breakout,SOLUSDT,2h,long_short,12,0.015,-0.005,18,2,adx15_btc_regime_atr0.25_trail3.0,False,,,,,4.0,0.125,0.5,0.2524615083773383,0.17344828064845164,0.025441870213286144,0.16772159032336142,0.05285041469798624,0.02659925348575798,0.8958392818432555,3.05544356238171,1.3884211427870057,212,39,15,2185,388,150,1.4555434474962148,0.07901322772888664,23.817123431824363,88.94783622997521,33.922493617714856,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_15_below_20,1.8777497316043275,0.15044744963283918,0.019992943635064986,0.019992943635064986,False,locked_oos_return_0.0254_below_preferred_0.03;locked_oos_trade_event_count_15_below_20
30,a30fb_booster_rs_chandelier_2h_solusdt_lb12_atr0p25_rel0p015_trail3p0_hold18_5p0x_0p1_27ea40d6,relative_strength_chandelier_breakout,SOLUSDT,2h,long_short,12,0.015,-0.005,18,2,adx15_btc_regime_atr0.25_trail3.0,False,,,,,5.0,0.1,0.5,0.2524615083773383,0.17344828064845164,0.025441870213286144,0.16772159032336142,0.05285041469798624,0.02659925348575798,0.8958392818432555,3.05544356238171,1.3884211427870057,212,39,15,2185,388,150,1.4555434474962148,0.07901322772888664,23.817123431824363,88.94783622997521,33.922493617714856,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_15_below_20,1.8777497316043275,0.15044744963283918,0.019992943635064986,0.019992943635064986,False,locked_oos_return_0.0254_below_preferred_0.03;locked_oos_trade_event_count_15_below_20
31,a30fb_booster_rs_chandelier_1h_solusdt_lb36_atr0p5_rel0p0_trail3p0_hold12_4p0x_0p15_1a7d1d88,relative_strength_chandelier_breakout,SOLUSDT,1h,long_short,36,0.0,-0.005,12,2,adx15_btc_regime_atr0.5_trail3.0,False,,,,,4.0,0.15,0.6,0.17264769009398107,0.28934217676099605,-0.10845265607172017,0.24829679299042595,0.04537928323618634,0.1326300824842137,0.7007818697074326,4.269980540862084,-5.967659851695483,242,46,29,2188,479,277,0.5966903685686737,-0.11669448666701498,11.89033678333203,104.83412201485365,-62.32911268489665,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.6, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.6, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_below_validation_return;train_validation_return_ratio_0.5967_below_1.00;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-62.329_not_above_10.000,1.8770701044927136,0.12265927195846893,0.1484714988473308,0.12265927195846893,False,locked_oos_return_-0.1085_below_preferred_0.03;train_rpt_11.890_below_preferred_20bps;locked_oos_rpt_-62.329_below_preferred_20bps
32,a30fb_booster_rs_chandelier_2h_solusdt_lb12_atr0p5_rel0p0_trail2p0_hold12_4p0x_0p125_d1c5d8af,relative_strength_chandelier_breakout,SOLUSDT,2h,long_short,12,0.0,-0.005,12,2,adx15_btc_regime_atr0.5_trail2.0,False,,,,,4.0,0.125,0.5,0.20011383188445242,0.18849767407557838,-0.021382324438489198,0.15777250040898672,0.08848289704443357,0.06100387183218314,0.7944189339905727,3.1798454436751378,-0.96663619966915,234,49,34,1813,371,219,1.0616249397550472,0.01161615780887404,17.103746314910463,76.9378261532973,-12.577837904993645,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-12.578_not_above_10.000,1.8732542130053107,0.18181328272678088,0.005656046895476052,0.005656046895476052,False,locked_oos_return_-0.0214_below_preferred_0.03;train_rpt_17.104_below_preferred_20bps;locked_oos_rpt_-12.578_below_preferred_20bps
33,a30fb_booster_rs_chandelier_2h_solusdt_lb12_atr0p5_rel0p0_trail2p0_hold12_5p0x_0p1_870010ab,relative_strength_chandelier_breakout,SOLUSDT,2h,long_short,12,0.0,-0.005,12,2,adx15_btc_regime_atr0.5_trail2.0,False,,,,,5.0,0.1,0.5,0.20011383188445242,0.18849767407557838,-0.021382324438489198,0.15777250040898672,0.08848289704443357,0.06100387183218314,0.7944189339905727,3.1798454436751378,-0.96663619966915,234,49,34,1813,371,219,1.0616249397550472,0.01161615780887404,17.103746314910463,76.9378261532973,-12.577837904993645,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-12.578_not_above_10.000,1.8732542130053107,0.18181328272678088,0.005656046895476052,0.005656046895476052,False,locked_oos_return_-0.0214_below_preferred_0.03;train_rpt_17.104_below_preferred_20bps;locked_oos_rpt_-12.578_below_preferred_20bps
34,a30fb_booster_rs_chandelier_2h_solusdt_lb12_atr0p5_rel0p0_trail3p0_hold12_4p0x_0p125_a938515d,relative_strength_chandelier_breakout,SOLUSDT,2h,long_short,12,0.0,-0.005,12,2,adx15_btc_regime_atr0.5_trail3.0,False,,,,,4.0,0.125,0.5,0.19949405478817583,0.18849767407557838,-0.021382324438489198,0.15820745357778998,0.08848289704443357,0.06100387183218314,0.7925612748409211,3.1798454436751378,-0.96663619966915,234,49,34,1814,371,219,1.0583369570289152,0.010996380712597453,17.050773913519304,76.9378261532973,-12.577837904993645,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-12.578_not_above_10.000,1.8730423233997462,0.18181328272678088,0.005656046895476052,0.005656046895476052,False,locked_oos_return_-0.0214_below_preferred_0.03;train_rpt_17.051_below_preferred_20bps;locked_oos_rpt_-12.578_below_preferred_20bps
35,a30fb_booster_rs_chandelier_2h_solusdt_lb12_atr0p5_rel0p0_trail3p0_hold12_5p0x_0p1_87aeb5e7,relative_strength_chandelier_breakout,SOLUSDT,2h,long_short,12,0.0,-0.005,12,2,adx15_btc_regime_atr0.5_trail3.0,False,,,,,5.0,0.1,0.5,0.19949405478817583,0.18849767407557838,-0.021382324438489198,0.15820745357778998,0.08848289704443357,0.06100387183218314,0.7925612748409211,3.1798454436751378,-0.96663619966915,234,49,34,1814,371,219,1.0583369570289152,0.010996380712597453,17.050773913519304,76.9378261532973,-12.577837904993645,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-12.578_not_above_10.000,1.8730423233997462,0.18181328272678088,0.005656046895476052,0.005656046895476052,False,locked_oos_return_-0.0214_below_preferred_0.03;train_rpt_17.051_below_preferred_20bps;locked_oos_rpt_-12.578_below_preferred_20bps
36,a30fb_booster_rs_chandelier_2h_solusdt_lb12_atr0p25_rel0p015_trail2p0_hold18_4p0x_0p125_8c4031de,relative_strength_chandelier_breakout,SOLUSDT,2h,long_short,12,0.015,-0.005,18,2,adx15_btc_regime_atr0.25_trail2.0,False,,,,,4.0,0.125,0.5,0.23299869065820222,0.17344828064845164,0.025441870213286144,0.18065490833015296,0.05285041469798624,0.02659925348575798,0.8436802391069871,3.05544356238171,1.3884211427870057,214,39,15,2190,388,150,1.343332374279619,0.05955041000975059,21.77557856618712,88.94783622997521,33.922493617714856,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_15_below_20,1.8695835521417785,0.15044744963283918,0.019992943635064986,0.019992943635064986,False,locked_oos_return_0.0254_below_preferred_0.03;locked_oos_trade_event_count_15_below_20
37,a30fb_booster_rs_chandelier_2h_solusdt_lb12_atr0p25_rel0p015_trail2p0_hold18_5p0x_0p1_7058e87a,relative_strength_chandelier_breakout,SOLUSDT,2h,long_short,12,0.015,-0.005,18,2,adx15_btc_regime_atr0.25_trail2.0,False,,,,,5.0,0.1,0.5,0.23299869065820222,0.17344828064845164,0.025441870213286144,0.18065490833015296,0.05285041469798624,0.02659925348575798,0.8436802391069871,3.05544356238171,1.3884211427870057,214,39,15,2190,388,150,1.343332374279619,0.05955041000975059,21.77557856618712,88.94783622997521,33.922493617714856,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.5, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.5, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_15_below_20,1.8695835521417785,0.15044744963283918,0.019992943635064986,0.019992943635064986,False,locked_oos_return_0.0254_below_preferred_0.03;locked_oos_trade_event_count_15_below_20
38,a30fb_booster_rs_chandelier_1h_ethusdt_lb36_atr0p25_rel0p0_trail2p0_hold18_4p0x_0p15_c6b75fe1,relative_strength_chandelier_breakout,ETHUSDT,1h,long_short,36,0.0,-0.005,18,2,adx15_btc_regime_atr0.25_trail2.0,False,,,,,4.0,0.15,0.6,0.17706173303224415,0.20094703538688719,-0.16632448671444555,0.2049594187976561,0.06205152977137196,0.16941750975944403,0.7239843785457876,2.964858550192121,-8.705681697879973,288,60,32,3221,727,335,0.8811363287412716,-0.023885302354643034,10.246628068995612,55.81862094080199,-86.6273368304404,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.6, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.6, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_below_validation_return;train_validation_return_ratio_0.8811_below_1.00;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-86.627_not_above_10.000,1.8654741743539394,0.07656182793314037,0.11553930691797887,0.07656182793314037,False,locked_oos_return_-0.1663_below_preferred_0.03;train_rpt_10.247_below_preferred_20bps;locked_oos_rpt_-86.627_below_preferred_20bps
39,a30fb_booster_rs_chandelier_2h_ethusdt_lb24_atr0p5_rel0p005_trail2p0_hold18_4p0x_0p15_9d7c55ba,relative_strength_chandelier_breakout,ETHUSDT,2h,long_short,24,0.005,-0.005,18,2,adx15_btc_regime_atr0.5_trail2.0,False,,,,,4.0,0.15,0.6,0.31748913271833223,0.16714482619471305,-0.1543074195011268,0.18633734498543897,0.08788272664245833,0.15710337090764037,1.1603026973188812,2.651847059808204,-9.46920759013496,142,30,18,1469,322,165,1.8994852544731338,0.1503443065236192,37.263982713419274,92.85823677484058,-142.87724027882115,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.6, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.6, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_18_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-142.877_not_above_10.000,1.8573023213550954,0.09569359635550923,0.06521095868120885,0.06521095868120885,False,locked_oos_return_-0.1543_below_preferred_0.03;locked_oos_trade_event_count_18_below_20;locked_oos_rpt_-142.877_below_preferred_20bps
40,a30fb_booster_rs_chandelier_1h_solusdt_lb36_atr0p5_rel0p0_trail3p0_hold6_3p0x_0p15_2d7e16ac,relative_strength_chandelier_breakout,SOLUSDT,1h,long_short,36,0.0,-0.005,6,2,adx15_btc_regime_atr0.5_trail3.0,False,,,,,3.0,0.15,0.44999999999999996,0.16258594966802642,0.1788563258389504,-0.06284319543055028,0.14388430502563376,0.03402979424332442,0.08137486810456407,0.8402904780824761,3.7567616221927054,-4.7994097038254795,246,48,31,2057,461,266,0.9090310275881743,-0.016270376170923972,14.687077657454962,82.80385455506963,-45.04888561329769,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_below_validation_return;train_validation_return_ratio_0.9090_below_1.00;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-45.049_not_above_10.000,1.8499902216320563,0.07198659495726689,0.09969315976935822,0.07198659495726689,False,locked_oos_return_-0.0628_below_preferred_0.03;train_rpt_14.687_below_preferred_20bps;locked_oos_rpt_-45.049_below_preferred_20bps
