selection_profile,reference_model_id,reference_profile,reference_candidate_name,reference_candidate_family,candidate_model_id,candidate_model_kind,candidate_role,candidate_name,candidate_family,candidate_variant_name,candidate_source,correlation_train_validation,train_validation_correlation_to_reference,correlation_train_validation_abs,selection_correlation_split_inputs,correlation_inputs,selection_inputs,uses_locked_oos_for_selection,uses_locked_oos_for_correlation,locked_oos_gate_pass,locked_oos_gate_reasons,primary_10bps_promotion_gate_pass,primary_10bps_promotion_gate_reasons,live_promotable_10bps,train_validation_score,train_total_return,validation_total_return,locked_oos_total_return,candidate_split_metrics,deployability_label
higher_risk_train_return_tilt_v1,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_quality_single_pair_7p0x_0p2alloc,higher_risk_train_return_tilt_v1,alpha_zoo_quality_single_pair,quality_single_pair,fresh_tv10_filter_side_long_symbol_bnb_usdt_abs_score_ge_2_alpha_zoo_range_sweep_blend_4p0x_0p2alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_range_sweep_blend,unknown,side_long_symbol_bnb_usdt_abs_score_ge_2,,0.0003634362816204457,0.0003634362816204457,0.0003634362816204457,train;validation,train;validation,train;validation,False,False,False,train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,0,train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,0,5.140093544897023,0.06427630584856536,0.036801689144757344,0.00041628744906097026,"{""train_total_return"": 0.06427630584856536, ""train_validation"": {""locked_oos"": {""account_wipeout_count"": 0, ""active_return_hours"": 5, ""cagr"": 0.0032752346168376523, ""calmar"": 0.3116965083867859, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.010507768065125052, ""minimum_margin_buffer"": 9712.004337576614, ""return_mdd"": 0.03961711435586546, ""sharpe"": 0.12004190955802801, ""smart_sortino"": 0.009968906415260409, ""sortino"": 0.010073657371734903, ""total_return"": 0.00041628744906097026, ""trade_count"": 5}, ""train"": {""account_wipeout_count"": 0, ""active_return_hours"": 36, ""cagr"": 0.06427630584856536, ""calmar"": 2.5744379711043086, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.02496712158925855, ""minimum_margin_buffer"": 9512.40353982301, ""return_mdd"": 2.5744379711043086, ""sharpe"": 1.172604550657063, ""smart_sortino"": 0.1333900581226281, ""sortino"": 0.13672042392257405, ""total_return"": 0.06427630584856536, ""trade_count"": 36}, ""validation"": {""account_wipeout_count"": 0, ""active_return_hours"": 7, ""cagr"": 0.15817147758500583, ""calmar"": 43.36931931824525, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.003647082316979411, ""minimum_margin_buffer"": 9288.818421908541, ""return_mdd"": 10.090720731315235, ""sharpe"": 2.8462286431219264, ""smart_sortino"": 0.671040234765848, ""sortino"": 0.6734875737400442, ""total_return"": 0.036801689144757344, ""trade_count"": 7}}, ""validation_total_return"": 0.036801689144757344}",research_only_locked_oos_gate_fail
higher_risk_train_return_tilt_v1,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_quality_single_pair_7p0x_0p2alloc,higher_risk_train_return_tilt_v1,alpha_zoo_quality_single_pair,quality_single_pair,fresh_tv10_filter_side_long_symbol_bnb_usdt_abs_score_ge_2_alpha_zoo_range_sweep_blend_7p0x_0p075alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_range_sweep_blend,unknown,side_long_symbol_bnb_usdt_abs_score_ge_2,,0.0003634362816204635,0.0003634362816204635,0.0003634362816204635,train;validation,train;validation,train;validation,False,False,False,train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,0,train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,0,4.912465635995861,0.04206661286808511,0.02407650102058212,0.0002871935018724514,"{""train_total_return"": 0.04206661286808511, ""train_validation"": {""locked_oos"": {""account_wipeout_count"": 0, ""active_return_hours"": 5, ""cagr"": 0.0022585591617048095, ""calmar"": 0.32719164201330847, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.00690286325105133, ""minimum_margin_buffer"": 9811.002846534653, ""return_mdd"": 0.04160498208170513, ""sharpe"": 0.12004190955807362, ""smart_sortino"": 0.010004597006719481, ""sortino"": 0.010073657371738742, ""total_return"": 0.0002871935018724514, ""trade_count"": 5}, ""train"": {""account_wipeout_count"": 0, ""active_return_hours"": 36, ""cagr"": 0.04206661286808511, ""calmar"": 2.564222122008527, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.016405214083066562, ""minimum_margin_buffer"": 9680.01482300885, ""return_mdd"": 2.564222122008527, ""sharpe"": 1.1726045506570575, ""smart_sortino"": 0.13451369791123552, ""sortino"": 0.13672042392257427, ""total_return"": 0.04206661286808511, ""trade_count"": 36}, ""validation"": {""account_wipeout_count"": 0, ""active_return_hours"": 7, ""cagr"": 0.1014920535513184, ""calmar"": 42.420243433884174, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.0023925382160878694, ""minimum_margin_buffer"": 9533.28708937748, ""return_mdd"": 10.063162568809675, ""sharpe"": 2.846228643121934, ""smart_sortino"": 0.671880074984025, ""sortino"": 0.6734875737400523, ""total_return"": 0.02407650102058212, ""trade_count"": 7}}, ""validation_total_return"": 0.02407650102058212}",research_only_locked_oos_gate_fail
higher_risk_train_return_tilt_v1,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_quality_single_pair_7p0x_0p2alloc,higher_risk_train_return_tilt_v1,alpha_zoo_quality_single_pair,quality_single_pair,fresh_tv10_filter_side_long_symbol_bnb_usdt_abs_score_ge_2_alpha_zoo_range_sweep_blend_3p0x_0p175alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_range_sweep_blend,unknown,side_long_symbol_bnb_usdt_abs_score_ge_2,,0.0003634362816204635,0.0003634362816204635,0.0003634362816204635,train;validation,train;validation,train;validation,False,False,False,train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,0,train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,0,4.912465635995861,0.04206661286808511,0.02407650102058212,0.0002871935018724514,"{""train_total_return"": 0.04206661286808511, ""train_validation"": {""locked_oos"": {""account_wipeout_count"": 0, ""active_return_hours"": 5, ""cagr"": 0.0022585591617048095, ""calmar"": 0.32719164201330847, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.00690286325105133, ""minimum_margin_buffer"": 9811.002846534653, ""return_mdd"": 0.04160498208170513, ""sharpe"": 0.12004190955807362, ""smart_sortino"": 0.010004597006719481, ""sortino"": 0.010073657371738742, ""total_return"": 0.0002871935018724514, ""trade_count"": 5}, ""train"": {""account_wipeout_count"": 0, ""active_return_hours"": 36, ""cagr"": 0.04206661286808511, ""calmar"": 2.564222122008527, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.016405214083066562, ""minimum_margin_buffer"": 9680.01482300885, ""return_mdd"": 2.564222122008527, ""sharpe"": 1.1726045506570575, ""smart_sortino"": 0.13451369791123552, ""sortino"": 0.13672042392257427, ""total_return"": 0.04206661286808511, ""trade_count"": 36}, ""validation"": {""account_wipeout_count"": 0, ""active_return_hours"": 7, ""cagr"": 0.1014920535513184, ""calmar"": 42.420243433884174, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.0023925382160878694, ""minimum_margin_buffer"": 9533.28708937748, ""return_mdd"": 10.063162568809675, ""sharpe"": 2.846228643121934, ""smart_sortino"": 0.671880074984025, ""sortino"": 0.6734875737400523, ""total_return"": 0.02407650102058212, ""trade_count"": 7}}, ""validation_total_return"": 0.02407650102058212}",research_only_locked_oos_gate_fail
higher_risk_train_return_tilt_v1,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_quality_single_pair_7p0x_0p2alloc,higher_risk_train_return_tilt_v1,alpha_zoo_quality_single_pair,quality_single_pair,fresh_tv10_filter_side_long_symbol_bnb_usdt_abs_score_ge_2_alpha_zoo_range_sweep_blend_1p0x_0p05alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_range_sweep_blend,unknown,side_long_symbol_bnb_usdt_abs_score_ge_2,,0.00036343628162049143,0.00036343628162049143,0.00036343628162049143,train;validation,train;validation,train;validation,False,False,False,train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,0,train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,0,4.526716648713542,0.0039865096253202115,0.0022807139782563546,2.9658638134977267e-05,"{""train_total_return"": 0.0039865096253202115, ""train_validation"": {""locked_oos"": {""account_wipeout_count"": 0, ""active_return_hours"": 5, ""cagr"": 0.00023303685051767609, ""calmar"": 0.3538414498401221, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.0006585911589017348, ""minimum_margin_buffer"": 9982.000271098539, ""return_mdd"": 0.04503345927758269, ""sharpe"": 0.12004190955795493, ""smart_sortino"": 0.010067027316540848, ""sortino"": 0.010073657371727943, ""total_return"": 2.9658638134977267e-05, ""trade_count"": 5}, ""train"": {""account_wipeout_count"": 0, ""active_return_hours"": 36, ""cagr"": 0.0039865096253202115, ""calmar"": 2.546179063241724, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.0015656831378719686, ""minimum_margin_buffer"": 9969.525221238939, ""return_mdd"": 2.546179063241724, ""sharpe"": 1.1726045506570069, ""smart_sortino"": 0.13650669768778756, ""sortino"": 0.1367204239225639, ""total_return"": 0.0039865096253202115, ""trade_count"": 36}, ""validation"": {""account_wipeout_count"": 0, ""active_return_hours"": 7, ""cagr"": 0.00929914234584528, ""calmar"": 40.8360783555032, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.0002277187898624966, ""minimum_margin_buffer"": 9955.551151369285, ""return_mdd"": 10.015484359606504, ""sharpe"": 2.846228643122105, ""smart_sortino"": 0.6733342428811069, ""sortino"": 0.6734875737400687, ""total_return"": 0.0022807139782563546, ""trade_count"": 7}}, ""validation_total_return"": 0.0022807139782563546}",research_only_locked_oos_gate_fail
higher_risk_train_return_tilt_v1,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_quality_single_pair_7p0x_0p2alloc,higher_risk_train_return_tilt_v1,alpha_zoo_quality_single_pair,quality_single_pair,fresh_tv10_filter_side_long_symbol_bnb_usdt_abs_score_ge_2_alpha_zoo_range_sweep_blend_6p0x_0p125alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_range_sweep_blend,unknown,side_long_symbol_bnb_usdt_abs_score_ge_2,,0.0003634362816204976,0.0003634362816204976,0.0003634362816204976,train;validation,train;validation,train;validation,False,False,False,train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,0,train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,0,5.0984688657200845,0.06022970301383279,0.034482211276077646,0.00039390566205765865,"{""train_total_return"": 0.06022970301383279, ""train_validation"": {""locked_oos"": {""account_wipeout_count"": 0, ""active_return_hours"": 5, ""cagr"": 0.0030989030664698713, ""calmar"": 0.3145172722545053, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.009852886756445793, ""minimum_margin_buffer"": 9730.004066478075, ""return_mdd"": 0.03997870591580322, ""sharpe"": 0.12004190955806422, ""smart_sortino"": 0.009975371169253757, ""sortino"": 0.010073657371737928, ""total_return"": 0.00039390566205765865, ""trade_count"": 5}, ""train"": {""account_wipeout_count"": 0, ""active_return_hours"": 36, ""cagr"": 0.06022970301383279, ""calmar"": 2.572593355096934, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.023412057290167168, ""minimum_margin_buffer"": 9542.878318584071, ""return_mdd"": 2.572593355096934, ""sharpe"": 1.1726045506570684, ""smart_sortino"": 0.13359274297059692, ""sortino"": 0.13672042392257513, ""total_return"": 0.06022970301383279, ""trade_count"": 36}, ""validation"": {""account_wipeout_count"": 0, ""active_return_hours"": 7, ""cagr"": 0.14768005263668327, ""calmar"": 43.19498423379753, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.003418916692673135, ""minimum_margin_buffer"": 9333.267270539258, ""return_mdd"": 10.08571263230084, ""sharpe"": 2.846228643121936, ""smart_sortino"": 0.6711928213989741, ""sortino"": 0.6734875737400575, ""total_return"": 0.034482211276077646, ""trade_count"": 7}}, ""validation_total_return"": 0.034482211276077646}",research_only_locked_oos_gate_fail
higher_risk_train_return_tilt_v1,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_quality_single_pair_7p0x_0p2alloc,higher_risk_train_return_tilt_v1,alpha_zoo_quality_single_pair,quality_single_pair,fresh_tv10_filter_side_long_symbol_bnb_usdt_abs_score_ge_2_alpha_zoo_range_sweep_blend_5p0x_0p15alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_range_sweep_blend,unknown,side_long_symbol_bnb_usdt_abs_score_ge_2,,0.0003634362816204976,0.0003634362816204976,0.0003634362816204976,train;validation,train;validation,train;validation,False,False,False,train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,0,train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,0,5.0984688657200845,0.06022970301383279,0.034482211276077646,0.00039390566205765865,"{""train_total_return"": 0.06022970301383279, ""train_validation"": {""locked_oos"": {""account_wipeout_count"": 0, ""active_return_hours"": 5, ""cagr"": 0.0030989030664698713, ""calmar"": 0.3145172722545053, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.009852886756445793, ""minimum_margin_buffer"": 9730.004066478075, ""return_mdd"": 0.03997870591580322, ""sharpe"": 0.12004190955806422, ""smart_sortino"": 0.009975371169253757, ""sortino"": 0.010073657371737928, ""total_return"": 0.00039390566205765865, ""trade_count"": 5}, ""train"": {""account_wipeout_count"": 0, ""active_return_hours"": 36, ""cagr"": 0.06022970301383279, ""calmar"": 2.572593355096934, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.023412057290167168, ""minimum_margin_buffer"": 9542.878318584071, ""return_mdd"": 2.572593355096934, ""sharpe"": 1.1726045506570684, ""smart_sortino"": 0.13359274297059692, ""sortino"": 0.13672042392257513, ""total_return"": 0.06022970301383279, ""trade_count"": 36}, ""validation"": {""account_wipeout_count"": 0, ""active_return_hours"": 7, ""cagr"": 0.14768005263668327, ""calmar"": 43.19498423379753, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.003418916692673135, ""minimum_margin_buffer"": 9333.267270539258, ""return_mdd"": 10.08571263230084, ""sharpe"": 2.846228643121936, ""smart_sortino"": 0.6711928213989741, ""sortino"": 0.6734875737400575, ""total_return"": 0.034482211276077646, ""trade_count"": 7}}, ""validation_total_return"": 0.034482211276077646}",research_only_locked_oos_gate_fail
higher_risk_train_return_tilt_v1,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_quality_single_pair_7p0x_0p2alloc,higher_risk_train_return_tilt_v1,alpha_zoo_quality_single_pair,quality_single_pair,fresh_tv10_filter_side_long_symbol_bnb_usdt_abs_score_ge_2_alpha_zoo_range_sweep_blend_1p0x_0p175alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_range_sweep_blend,unknown,side_long_symbol_bnb_usdt_abs_score_ge_2,,0.00036343628162053003,0.00036343628162053003,0.00036343628162053003,train;validation,train;validation,train;validation,False,False,False,train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,0,train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,0,4.62732874449883,0.01397146232130031,0.007993820605411317,0.0001016791746368817,"{""train_total_return"": 0.01397146232130031, ""train_validation"": {""locked_oos"": {""account_wipeout_count"": 0, ""active_return_hours"": 5, ""cagr"": 0.0007991211807640841, ""calmar"": 0.3468429232991605, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.0023039858307122574, ""minimum_margin_buffer"": 9937.000948844885, ""return_mdd"": 0.044131857618867586, ""sharpe"": 0.12004190955795103, ""smart_sortino"": 0.010050501159465345, ""sortino"": 0.010073657371728311, ""total_return"": 0.0001016791746368817, ""trade_count"": 5}, ""train"": {""account_wipeout_count"": 0, ""active_return_hours"": 36, ""cagr"": 0.01397146232130031, ""calmar"": 2.550975153500419, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.005476910389397102, ""minimum_margin_buffer"": 9893.338274336284, ""return_mdd"": 2.550975153500419, ""sharpe"": 1.1726045506570542, ""smart_sortino"": 0.13597569721379743, ""sortino"": 0.1367204239225732, ""total_return"": 0.01397146232130031, ""trade_count"": 36}, ""validation"": {""account_wipeout_count"": 0, ""active_return_hours"": 7, ""cagr"": 0.032879363637860815, ""calmar"": 41.246309378885854, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.0007971468025377293, ""minimum_margin_buffer"": 9844.429029792494, ""return_mdd"": 10.028040732225062, ""sharpe"": 2.846228643121908, ""smart_sortino"": 0.6729511328961543, ""sortino"": 0.6734875737400066, ""total_return"": 0.007993820605411317, ""trade_count"": 7}}, ""validation_total_return"": 0.007993820605411317}",research_only_locked_oos_gate_fail
higher_risk_train_return_tilt_v1,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_quality_single_pair_7p0x_0p2alloc,higher_risk_train_return_tilt_v1,alpha_zoo_quality_single_pair,quality_single_pair,fresh_tv10_filter_side_long_symbol_bnb_usdt_abs_score_ge_2_alpha_zoo_range_sweep_blend_6p0x_0p075alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_range_sweep_blend,unknown,side_long_symbol_bnb_usdt_abs_score_ge_2,,0.00036343628162055817,0.00036343628162055817,0.00036343628162055817,train;validation,train;validation,train;validation,False,False,False,train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,0,train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,0,4.850936844745912,0.03602963730699682,0.020619551447209394,0.0002494417471903265,"{""train_total_return"": 0.03602963730699682, ""train_validation"": {""locked_oos"": {""account_wipeout_count"": 0, ""active_return_hours"": 5, ""cagr"": 0.001961416331701882, ""calmar"": 0.33140934865909966, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.0059184097842679435, ""minimum_margin_buffer"": 9838.002439886845, ""return_mdd"": 0.042146751624630927, ""sharpe"": 0.12004190955804293, ""smart_sortino"": 0.010014388119108583, ""sortino"": 0.010073657371736173, ""total_return"": 0.0002494417471903265, ""trade_count"": 5}, ""train"": {""account_wipeout_count"": 0, ""active_return_hours"": 36, ""cagr"": 0.03602963730699682, ""calmar"": 2.56140634685708, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.014066349664201555, ""minimum_margin_buffer"": 9725.726991150443, ""return_mdd"": 2.56140634685708, ""sharpe"": 1.1726045506570602, ""smart_sortino"": 0.13482394319449328, ""sortino"": 0.13672042392257347, ""total_return"": 0.03602963730699682, ""trade_count"": 36}, ""validation"": {""account_wipeout_count"": 0, ""active_return_hours"": 7, ""cagr"": 0.0864623131947011, ""calmar"": 42.16551360988247, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.0020505457136050786, ""minimum_margin_buffer"": 9599.960362323554, ""return_mdd"": 10.055640949822093, ""sharpe"": 2.8462286431219472, ""smart_sortino"": 0.6721093827262261, ""sortino"": 0.6734875737400491, ""total_return"": 0.020619551447209394, ""trade_count"": 7}}, ""validation_total_return"": 0.020619551447209394}",research_only_locked_oos_gate_fail
higher_risk_train_return_tilt_v1,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_quality_single_pair_7p0x_0p2alloc,higher_risk_train_return_tilt_v1,alpha_zoo_quality_single_pair,quality_single_pair,fresh_tv10_filter_side_long_symbol_bnb_usdt_abs_score_ge_2_alpha_zoo_range_sweep_blend_3p0x_0p15alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_range_sweep_blend,unknown,side_long_symbol_bnb_usdt_abs_score_ge_2,,0.00036343628162055817,0.00036343628162055817,0.00036343628162055817,train;validation,train;validation,train;validation,False,False,False,train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,0,train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,0,4.850936844745912,0.03602963730699682,0.020619551447209394,0.0002494417471903265,"{""train_total_return"": 0.03602963730699682, ""train_validation"": {""locked_oos"": {""account_wipeout_count"": 0, ""active_return_hours"": 5, ""cagr"": 0.001961416331701882, ""calmar"": 0.33140934865909966, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.0059184097842679435, ""minimum_margin_buffer"": 9838.002439886845, ""return_mdd"": 0.042146751624630927, ""sharpe"": 0.12004190955804293, ""smart_sortino"": 0.010014388119108583, ""sortino"": 0.010073657371736173, ""total_return"": 0.0002494417471903265, ""trade_count"": 5}, ""train"": {""account_wipeout_count"": 0, ""active_return_hours"": 36, ""cagr"": 0.03602963730699682, ""calmar"": 2.56140634685708, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.014066349664201555, ""minimum_margin_buffer"": 9725.726991150443, ""return_mdd"": 2.56140634685708, ""sharpe"": 1.1726045506570602, ""smart_sortino"": 0.13482394319449328, ""sortino"": 0.13672042392257347, ""total_return"": 0.03602963730699682, ""trade_count"": 36}, ""validation"": {""account_wipeout_count"": 0, ""active_return_hours"": 7, ""cagr"": 0.0864623131947011, ""calmar"": 42.16551360988247, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.0020505457136050786, ""minimum_margin_buffer"": 9599.960362323554, ""return_mdd"": 10.055640949822093, ""sharpe"": 2.8462286431219472, ""smart_sortino"": 0.6721093827262261, ""sortino"": 0.6734875737400491, ""total_return"": 0.020619551447209394, ""trade_count"": 7}}, ""validation_total_return"": 0.020619551447209394}",research_only_locked_oos_gate_fail
higher_risk_train_return_tilt_v1,fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_quality_single_pair_7p0x_0p2alloc,higher_risk_train_return_tilt_v1,alpha_zoo_quality_single_pair,quality_single_pair,fresh_tv10_filter_side_long_symbol_bnb_usdt_abs_score_ge_2_alpha_zoo_range_sweep_blend_2p0x_0p075alloc,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,alpha_zoo_range_sweep_blend,unknown,side_long_symbol_bnb_usdt_abs_score_ge_2,,0.00036343628162088505,0.00036343628162088505,0.00036343628162088505,train;validation,train;validation,train;validation,False,False,False,train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,0,train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,0,4.607155232083997,0.011972357038368964,0.006849905641505893,8.751798172501601e-05,"{""train_total_return"": 0.011972357038368964, ""train_validation"": {""locked_oos"": {""account_wipeout_count"": 0, ""active_return_hours"": 5, ""cagr"": 0.0006877915535827839, ""calmar"": 0.3482434795022, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.001975030672694731, ""minimum_margin_buffer"": 9946.000813295615, ""return_mdd"": 0.04431221394936946, ""sharpe"": 0.12004190955779832, ""smart_sortino"": 0.010053800806744655, ""sortino"": 0.010073657371715138, ""total_return"": 8.751798172501601e-05, ""trade_count"": 5}, ""train"": {""account_wipeout_count"": 0, ""active_return_hours"": 36, ""cagr"": 0.011972357038368964, ""calmar"": 2.550018642669537, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.004695007651330528, ""minimum_margin_buffer"": 9908.575663716814, ""return_mdd"": 2.550018642669537, ""sharpe"": 1.1726045506570182, ""smart_sortino"": 0.13608152014428457, ""sortino"": 0.13672042392256667, ""total_return"": 0.011972357038368964, ""trade_count"": 36}, ""validation"": {""account_wipeout_count"": 0, ""active_return_hours"": 7, ""cagr"": 0.028125070825553822, ""calmar"": 41.16388691715512, ""liquidation_count"": 0, ""margin_buffer_positive"": true, ""margin_replay_available"": true, ""max_drawdown"": 0.0006832462367355463, ""minimum_margin_buffer"": 9866.653454107853, ""return_mdd"": 10.025529996672608, ""sharpe"": 2.846228643121965, ""smart_sortino"": 0.6730277300762875, ""sortino"": 0.6734875737400807, ""total_return"": 0.006849905641505893, ""trade_count"": 7}}, ""validation_total_return"": 0.006849905641505893}",research_only_locked_oos_gate_fail
