[I 2026-05-21 22:11:19,656] A new study created in memory with name: no-name-1f849250-cfeb-4c8f-bb42-de7fac3c0aed
[I 2026-05-21 22:20:55,018] Trial 80 finished with value: -999926.7170297033 and parameters: {'bias_alpha': 0.9820897759421013, 'bias_combine_ratio': 0.2617715230059039, 'max_weight': 0.7064711290002342, 'mape_window': 28, 'bias_window': 13, 'short_vol_window': 11}. Best is trial 57 with value: -999926.7168610989.
[I 2026-05-21 22:20:58,251] Trial 81 finished with value: -999926.7169581905 and parameters: {'bias_alpha': 0.9896606488488549, 'bias_combine_ratio': 0.2462219362008744, 'max_weight': 0.7195734921080307, 'mape_window': 30, 'bias_window': 14, 'short_vol_window': 10}. Best is trial 57 with value: -999926.7168610989.
[I 2026-05-21 22:21:01,469] Trial 82 finished with value: -999926.7169009049 and parameters: {'bias_alpha': 0.9957339604648593, 'bias_combine_ratio': 0.2702648773569866, 'max_weight': 0.717579202337359, 'mape_window': 31, 'bias_window': 14, 'short_vol_window': 10}. Best is trial 57 with value: -999926.7168610989.
[I 2026-05-21 22:21:04,724] Trial 83 finished with value: -999926.7218249176 and parameters: {'bias_alpha': 0.9953342801115632, 'bias_combine_ratio': 0.26998624826251605, 'max_weight': 0.7306590564292549, 'mape_window': 31, 'bias_window': 14, 'short_vol_window': 9}. Best is trial 57 with value: -999926.7168610989.
[I 2026-05-21 22:21:08,063] Trial 84 finished with value: -999926.7168607553 and parameters: {'bias_alpha': 0.9999936428731233, 'bias_combine_ratio': 0.21035965148953462, 'max_weight': 0.7140250425476365, 'mape_window': 32, 'bias_window': 13, 'short_vol_window': 10}. Best is trial 84 with value: -999926.7168607553.
[I 2026-05-21 22:21:12,096] Trial 85 finished with value: -999926.7178658849 and parameters: {'bias_alpha': 0.8940755460581157, 'bias_combine_ratio': 0.21469969656393756, 'max_weight': 0.7115284953733717, 'mape_window': 26, 'bias_window': 14, 'short_vol_window': 10}. Best is trial 84 with value: -999926.7168607553.
[I 2026-05-21 22:21:15,499] Trial 86 finished with value: -999926.7169816394 and parameters: {'bias_alpha': 0.9871734518872154, 'bias_combine_ratio': 0.2079911420868464, 'max_weight': 0.7066742621121018, 'mape_window': 30, 'bias_window': 15, 'short_vol_window': 9}. Best is trial 84 with value: -999926.7168607553.
[I 2026-05-21 22:21:18,991] Trial 87 finished with value: -999926.7305658918 and parameters: {'bias_alpha': 0.9999558940337117, 'bias_combine_ratio': 0.22156500840360788, 'max_weight': 0.7433460774273469, 'mape_window': 47, 'bias_window': 13, 'short_vol_window': 8}. Best is trial 84 with value: -999926.7168607553.
[I 2026-05-21 22:21:22,487] Trial 88 finished with value: -999926.7218120844 and parameters: {'bias_alpha': 0.996423247627628, 'bias_combine_ratio': 0.23609677558674277, 'max_weight': 0.7351708611871179, 'mape_window': 33, 'bias_window': 12, 'short_vol_window': 10}. Best is trial 84 with value: -999926.7168607553.
[I 2026-05-21 22:21:26,435] Trial 89 finished with value: -999926.7227254239 and parameters: {'bias_alpha': 0.9832005963226044, 'bias_combine_ratio': 0.2252677877112451, 'max_weight': 0.722898627455331, 'mape_window': 34, 'bias_window': 15, 'short_vol_window': 10}. Best is trial 84 with value: -999926.7168607553.
[I 2026-05-21 22:21:29,696] Trial 90 finished with value: -999926.716924191 and parameters: {'bias_alpha': 0.9932623963810716, 'bias_combine_ratio': 0.20021211582291454, 'max_weight': 0.7001395123126982, 'mape_window': 28, 'bias_window': 14, 'short_vol_window': 9}. Best is trial 84 with value: -999926.7168607553.
[I 2026-05-21 22:21:33,343] Trial 91 finished with value: -999926.7169744242 and parameters: {'bias_alpha': 0.9879384197826463, 'bias_combine_ratio': 0.20047685184395028, 'max_weight': 0.7002592604070087, 'mape_window': 25, 'bias_window': 14, 'short_vol_window': 9}. Best is trial 84 with value: -999926.7168607553.
[I 2026-05-21 22:21:36,996] Trial 92 finished with value: -999926.721792365 and parameters: {'bias_alpha': 0.9959583159542115, 'bias_combine_ratio': 0.20977154556381342, 'max_weight': 0.7872873400174873, 'mape_window': 27, 'bias_window': 13, 'short_vol_window': 9}. Best is trial 84 with value: -999926.7168607553.
[I 2026-05-21 22:21:40,405] Trial 93 finished with value: -999926.7169202269 and parameters: {'bias_alpha': 0.993685416115243, 'bias_combine_ratio': 0.22766629825013973, 'max_weight': 0.7056842932722298, 'mape_window': 28, 'bias_window': 14, 'short_vol_window': 10}. Best is trial 84 with value: -999926.7168607553.
[I 2026-05-21 22:21:43,544] Trial 94 finished with value: -999926.7168797452 and parameters: {'bias_alpha': 0.9979785470276663, 'bias_combine_ratio': 0.22854376222016348, 'max_weight': 0.7158910845833054, 'mape_window': 29, 'bias_window': 12, 'short_vol_window': 10}. Best is trial 84 with value: -999926.7168607553.
[I 2026-05-21 22:21:46,778] Trial 95 finished with value: -999926.716968527 and parameters: {'bias_alpha': 0.9885680746145309, 'bias_combine_ratio': 0.24248937684067803, 'max_weight': 0.7135986412541367, 'mape_window': 30, 'bias_window': 12, 'short_vol_window': 11}. Best is trial 84 with value: -999926.7168607553.
{"candidate_model_metrics_csv": "/home/hoky/Quants-agent/LuminaQuant/var/reports/profit_moonshot_20260501/current_tail_20260508/alpha_v2/alpha_zoo_new_alpha_inversion_10bps_optuna_20260521/candidate_model_metrics_latest.csv", "candidate_variant_inventory_csv": "/home/hoky/Quants-agent/LuminaQuant/var/reports/profit_moonshot_20260501/current_tail_20260508/alpha_v2/alpha_zoo_new_alpha_inversion_10bps_optuna_20260521/candidate_variant_inventory_latest.csv", "execution_cost_evidence_json": "/home/hoky/Quants-agent/LuminaQuant/var/reports/profit_moonshot_20260501/current_tail_20260508/alpha_v2/alpha_zoo_new_alpha_inversion_10bps_optuna_20260521/execution_cost_evidence_latest.json", "hybrid_weights_csv": "/home/hoky/Quants-agent/LuminaQuant/var/reports/profit_moonshot_20260501/current_tail_20260508/alpha_v2/alpha_zoo_new_alpha_inversion_10bps_optuna_20260521/hybrid_weights_latest.csv", "latest_json": "/home/hoky/Quants-agent/LuminaQuant/var/reports/profit_moonshot_20260501/current_tail_20260508/alpha_v2/alpha_zoo_new_alpha_inversion_10bps_optuna_20260521/alpha_zoo_10bps_full_retune_latest.json", "latest_markdown": "/home/hoky/Quants-agent/LuminaQuant/var/reports/profit_moonshot_20260501/current_tail_20260508/alpha_v2/alpha_zoo_new_alpha_inversion_10bps_optuna_20260521/alpha_zoo_10bps_full_retune_latest.md", "live_promotable_10bps_model_id": "fresh_tv10_filter_abs_score_ge_1p5_alpha_zoo_quality_single_pair_7p0x_0p2alloc", "low_correlation_discovery_csv": "/home/hoky/Quants-agent/LuminaQuant/var/reports/profit_moonshot_20260501/current_tail_20260508/alpha_v2/alpha_zoo_new_alpha_inversion_10bps_optuna_20260521/low_correlation_discovery_latest.csv", "low_correlation_discovery_json": "/home/hoky/Quants-agent/LuminaQuant/var/reports/profit_moonshot_20260501/current_tail_20260508/alpha_v2/alpha_zoo_new_alpha_inversion_10bps_optuna_20260521/low_correlation_discovery_latest.json", "model_count": 2585, "no_10bps_live_ready_model": false, "peak_rss_mib": 642.2890625, "timestamped_json": "/home/hoky/Quants-agent/LuminaQuant/var/reports/profit_moonshot_20260501/current_tail_20260508/alpha_v2/alpha_zoo_new_alpha_inversion_10bps_optuna_20260521/alpha_zoo_10bps_full_retune_20260521T132151Z.json", "timestamped_markdown": "/home/hoky/Quants-agent/LuminaQuant/var/reports/profit_moonshot_20260501/current_tail_20260508/alpha_v2/alpha_zoo_new_alpha_inversion_10bps_optuna_20260521/alpha_zoo_10bps_full_retune_20260521T132151Z.md", "tuned_seed_selection_csv": "/home/hoky/Quants-agent/LuminaQuant/var/reports/profit_moonshot_20260501/current_tail_20260508/alpha_v2/alpha_zoo_new_alpha_inversion_10bps_optuna_20260521/tuned_seed_selection_latest.csv", "tuned_seed_selection_json": "/home/hoky/Quants-agent/LuminaQuant/var/reports/profit_moonshot_20260501/current_tail_20260508/alpha_v2/alpha_zoo_new_alpha_inversion_10bps_optuna_20260521/tuned_seed_selection_latest.json"}
	Command being timed: "uv run --extra dev python scripts/research/run_alpha_zoo_10bps_full_retune.py --source-live-json var/reports/profit_moonshot_20260501/current_tail_20260508/alpha_v2/alpha_zoo_new_alpha_inversion_source_20260521/alpha_zoo_validation_march_high_leverage_latest.json --source-candidate-csv var/reports/profit_moonshot_20260501/current_tail_20260508/alpha_v2/alpha_zoo_new_alpha_inversion_source_20260521/alpha_zoo_validation_march_high_leverage_candidates_latest.csv --output-dir var/reports/profit_moonshot_20260501/current_tail_20260508/alpha_v2/alpha_zoo_new_alpha_inversion_10bps_optuna_20260521 --n-trials 96 --hybrid-seed-count 10 --trade-filter-top-n 1800 --min-trade-filter-trades 30 --fresh-candidate-limit 900 --sample-guarded-composite-grid"
	User time (seconds): 1240.62
	System time (seconds): 0.51
	Percent of CPU this job got: 100%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 20:40.15
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 722708
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 0
	Minor (reclaiming a frame) page faults: 205349
	Voluntary context switches: 256
	Involuntary context switches: 2224
	Swaps: 0
	File system inputs: 0
	File system outputs: 121312
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
