model_id,model_kind,role,candidate_name,leverage,allocation_fraction,round_trip_slippage_fee_bps,split,total_return,max_drawdown,sharpe,sortino,smart_sortino,calmar,return_mdd,trade_event_count,active_return_hours,liquidation_count,account_wipeout_count,minimum_margin_buffer,split_gate_pass,split_gate_reasons,locked_oos_deployable_gate_pass,locked_oos_deployable_gate_reasons,train_validation_score,candidate_universe_uses_locked_oos_bucket,regenerated_train_validation_only,promotability_scope,shadow_only,primary_10bps_promotion_gate_pass,primary_10bps_promotion_gate_reasons,live_promotable_10bps
seed_alpha_zoo_high_confidence_single_pair_7x_0p175,individual_seed,seed_universe,alpha_zoo_high_confidence_single_pair,7.0,0.175,10.0,locked_oos,0.02738954908774316,0.1491589687784129,0.7969578332295987,0.35032502114770686,0.3048534020668279,1.585615124666189,0.18362656508059155,106,104,0,0,9280.704246245685,True,,True,,-154.10583731238466,True,False,shadow_only,True,False,candidate_universe_uses_locked_oos_bucket;shadow_only_historical_oos_bucket_lineage;train_calmar_not_above_locked_oos;train_return_non_positive;train_sharpe_not_above_locked_oos;train_sharpe_not_above_validation;train_smart_sortino_not_above_locked_oos;train_smart_sortino_not_above_validation;train_sortino_not_above_locked_oos;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation;validation_calmar_non_positive;validation_return_non_positive;validation_sharpe_non_positive;validation_smart_sortino_non_positive;validation_sortino_non_positive,False
seed_alpha_zoo_high_confidence_single_pair_7x_0p2,individual_seed,seed_universe,alpha_zoo_high_confidence_single_pair,7.0,0.2,10.0,train,-0.6094428894341397,0.68733309117271,-1.2471518954020842,-0.4177222943599992,-0.24756362365280163,-0.8866776491065256,-0.8866776491065256,821,773,0,0,8018.824439439754,False,mdd_above_25pct;return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,True,,-154.62171285177808,True,False,shadow_only,True,False,candidate_universe_uses_locked_oos_bucket;shadow_only_historical_oos_bucket_lineage;train_calmar_not_above_locked_oos;train_return_non_positive;train_sharpe_not_above_locked_oos;train_sharpe_not_above_validation;train_smart_sortino_not_above_locked_oos;train_smart_sortino_not_above_validation;train_sortino_not_above_locked_oos;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation;validation_calmar_non_positive;validation_return_non_positive;validation_sharpe_non_positive;validation_smart_sortino_non_positive;validation_sortino_non_positive,False
seed_alpha_zoo_high_confidence_single_pair_7x_0p2,individual_seed,seed_universe,alpha_zoo_high_confidence_single_pair,7.0,0.2,10.0,validation,-0.05754033722432217,0.18750169151940885,-0.292987832978658,-0.10081647613623437,-0.08489796423552008,-1.1412743763418873,-0.306879030039929,161,154,0,0,9002.381194559433,False,return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,True,,-154.62171285177808,True,False,shadow_only,True,False,candidate_universe_uses_locked_oos_bucket;shadow_only_historical_oos_bucket_lineage;train_calmar_not_above_locked_oos;train_return_non_positive;train_sharpe_not_above_locked_oos;train_sharpe_not_above_validation;train_smart_sortino_not_above_locked_oos;train_smart_sortino_not_above_validation;train_sortino_not_above_locked_oos;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation;validation_calmar_non_positive;validation_return_non_positive;validation_sharpe_non_positive;validation_smart_sortino_non_positive;validation_sortino_non_positive,False
seed_alpha_zoo_high_confidence_single_pair_7x_0p2,individual_seed,seed_universe,alpha_zoo_high_confidence_single_pair,7.0,0.2,10.0,locked_oos,0.03020253961629793,0.16874413837493413,0.7972245593325025,0.35044867798502766,0.2998506400830422,1.5606964178382428,0.1789842296577475,106,104,0,0,9177.947709995069,True,,True,,-154.62171285177808,True,False,shadow_only,True,False,candidate_universe_uses_locked_oos_bucket;shadow_only_historical_oos_bucket_lineage;train_calmar_not_above_locked_oos;train_return_non_positive;train_sharpe_not_above_locked_oos;train_sharpe_not_above_validation;train_smart_sortino_not_above_locked_oos;train_smart_sortino_not_above_validation;train_sortino_not_above_locked_oos;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation;validation_calmar_non_positive;validation_return_non_positive;validation_sharpe_non_positive;validation_smart_sortino_non_positive;validation_sortino_non_positive,False
seed_alpha_zoo_quality_single_pair_10x_0p15,individual_seed,seed_universe,alpha_zoo_quality_single_pair,10.0,0.15,10.0,train,-0.7921802288100361,0.8847816214641951,-0.9750810453468193,-0.4118872177847559,-0.21853312505497627,-0.8953398325556129,-0.8953398325556129,1416,1278,9,0,7877.311899399737,False,mdd_above_25pct;return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,False,mdd_above_25pct;return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,-158.12023780823463,True,False,shadow_only,True,False,candidate_universe_uses_locked_oos_bucket;liquidation_count_positive;locked_oos_calmar_non_positive;locked_oos_mdd_above_25pct;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;shadow_only_historical_oos_bucket_lineage;train_return_non_positive;train_sharpe_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation;validation_calmar_non_positive;validation_return_non_positive;validation_sharpe_non_positive;validation_smart_sortino_non_positive;validation_sortino_non_positive,False
seed_alpha_zoo_quality_single_pair_10x_0p15,individual_seed,seed_universe,alpha_zoo_quality_single_pair,10.0,0.15,10.0,validation,-0.16594448896250447,0.312421469935912,-0.708281560514491,-0.3329612820014923,-0.25369996577223886,-1.6694773172923811,-0.5311558421274478,334,301,0,0,8931.122708456536,False,mdd_above_25pct;return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,False,mdd_above_25pct;return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,-158.12023780823463,True,False,shadow_only,True,False,candidate_universe_uses_locked_oos_bucket;liquidation_count_positive;locked_oos_calmar_non_positive;locked_oos_mdd_above_25pct;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;shadow_only_historical_oos_bucket_lineage;train_return_non_positive;train_sharpe_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation;validation_calmar_non_positive;validation_return_non_positive;validation_sharpe_non_positive;validation_smart_sortino_non_positive;validation_sortino_non_positive,False
seed_alpha_zoo_quality_single_pair_10x_0p15,individual_seed,seed_universe,alpha_zoo_quality_single_pair,10.0,0.15,10.0,locked_oos,-0.16345965832465392,0.3614796288680907,-2.1194381206137214,-1.0685751983043712,-0.7848631559715404,-2.0857413268771854,-0.452196044453456,183,169,0,0,9119.229689280432,False,mdd_above_25pct;return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,False,mdd_above_25pct;return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,-158.12023780823463,True,False,shadow_only,True,False,candidate_universe_uses_locked_oos_bucket;liquidation_count_positive;locked_oos_calmar_non_positive;locked_oos_mdd_above_25pct;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;shadow_only_historical_oos_bucket_lineage;train_return_non_positive;train_sharpe_not_above_validation;train_sortino_not_above_validation;train_total_return_not_above_locked_oos;train_total_return_not_above_validation;validation_calmar_non_positive;validation_return_non_positive;validation_sharpe_non_positive;validation_smart_sortino_non_positive;validation_sortino_non_positive,False
seed_alpha_zoo_quality_single_pair_6x_0p2,individual_seed,seed_universe,alpha_zoo_quality_single_pair,6.0,0.2,10.0,train,-0.31161138135756605,0.7528342437323263,-0.13231758634677843,-0.06466836349737992,-0.036893598883418074,-0.413917650468037,-0.413917650468037,1416,1278,0,0,8301.849519519788,False,mdd_above_25pct;return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,False,mdd_above_25pct;return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,-154.62689954584786,True,False,shadow_only,True,False,candidate_universe_uses_locked_oos_bucket;locked_oos_calmar_non_positive;locked_oos_mdd_above_25pct;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;shadow_only_historical_oos_bucket_lineage;train_return_non_positive;train_total_return_not_above_locked_oos;train_total_return_not_above_validation;validation_calmar_non_positive;validation_return_non_positive;validation_sharpe_non_positive;validation_smart_sortino_non_positive;validation_sortino_non_positive,False
seed_alpha_zoo_quality_single_pair_6x_0p2,individual_seed,seed_universe,alpha_zoo_quality_single_pair,6.0,0.2,10.0,validation,-0.1272800754488349,0.25797789820951095,-0.7106457847978213,-0.33394721983364617,-0.26546350322128526,-1.6469037839705793,-0.4933758912380442,334,301,0,0,9144.898166765228,False,mdd_above_25pct;return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,False,mdd_above_25pct;return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,-154.62689954584786,True,False,shadow_only,True,False,candidate_universe_uses_locked_oos_bucket;locked_oos_calmar_non_positive;locked_oos_mdd_above_25pct;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;shadow_only_historical_oos_bucket_lineage;train_return_non_positive;train_total_return_not_above_locked_oos;train_total_return_not_above_validation;validation_calmar_non_positive;validation_return_non_positive;validation_sharpe_non_positive;validation_smart_sortino_non_positive;validation_sortino_non_positive,False
seed_alpha_zoo_quality_single_pair_6x_0p2,individual_seed,seed_universe,alpha_zoo_quality_single_pair,6.0,0.2,10.0,locked_oos,-0.1304347279304039,0.30084255341080574,-2.1252406087447193,-1.0706890287054402,-0.8230734964028479,-2.215363755582164,-0.43356475489121715,183,169,0,0,9295.383751424344,False,mdd_above_25pct;return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,False,mdd_above_25pct;return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,-154.62689954584786,True,False,shadow_only,True,False,candidate_universe_uses_locked_oos_bucket;locked_oos_calmar_non_positive;locked_oos_mdd_above_25pct;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;shadow_only_historical_oos_bucket_lineage;train_return_non_positive;train_total_return_not_above_locked_oos;train_total_return_not_above_validation;validation_calmar_non_positive;validation_return_non_positive;validation_sharpe_non_positive;validation_smart_sortino_non_positive;validation_sortino_non_positive,False
seed_alpha_zoo_quality_single_pair_7x_0p175,individual_seed,seed_universe,alpha_zoo_quality_single_pair,7.0,0.175,10.0,train,-0.32084340954324275,0.7605756993117415,-0.13221927441549894,-0.06462771476971235,-0.036708285133650966,-0.42184283541214856,-0.42184283541214856,1416,1278,0,0,8266.471384509785,False,mdd_above_25pct;return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,False,mdd_above_25pct;return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,-154.75428946492772,True,False,shadow_only,True,False,candidate_universe_uses_locked_oos_bucket;locked_oos_calmar_non_positive;locked_oos_mdd_above_25pct;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;shadow_only_historical_oos_bucket_lineage;train_return_non_positive;train_total_return_not_above_locked_oos;train_total_return_not_above_validation;validation_calmar_non_positive;validation_return_non_positive;validation_sharpe_non_positive;validation_smart_sortino_non_positive;validation_sortino_non_positive,False
seed_alpha_zoo_quality_single_pair_7x_0p175,individual_seed,seed_universe,alpha_zoo_quality_single_pair,7.0,0.175,10.0,validation,-0.13042164414141555,0.2626567541174476,-0.7104484830783546,-0.33386496649552777,-0.26441466804562225,-1.6494168305516352,-0.4965478408489629,334,301,0,0,9127.083545239504,False,mdd_above_25pct;return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,False,mdd_above_25pct;return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,-154.75428946492772,True,False,shadow_only,True,False,candidate_universe_uses_locked_oos_bucket;locked_oos_calmar_non_positive;locked_oos_mdd_above_25pct;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;shadow_only_historical_oos_bucket_lineage;train_return_non_positive;train_total_return_not_above_locked_oos;train_total_return_not_above_validation;validation_calmar_non_positive;validation_return_non_positive;validation_sharpe_non_positive;validation_smart_sortino_non_positive;validation_sortino_non_positive,False
seed_alpha_zoo_quality_single_pair_7x_0p175,individual_seed,seed_universe,alpha_zoo_quality_single_pair,7.0,0.175,10.0,locked_oos,-0.13318653122077906,0.30609506760947475,-2.1247570318265074,-1.0705130144829724,-0.8196287092962655,-2.2041469895822634,-0.43511492119403383,183,169,0,0,9280.704246245685,False,mdd_above_25pct;return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,False,mdd_above_25pct;return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,-154.75428946492772,True,False,shadow_only,True,False,candidate_universe_uses_locked_oos_bucket;locked_oos_calmar_non_positive;locked_oos_mdd_above_25pct;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;shadow_only_historical_oos_bucket_lineage;train_return_non_positive;train_total_return_not_above_locked_oos;train_total_return_not_above_validation;validation_calmar_non_positive;validation_return_non_positive;validation_sharpe_non_positive;validation_smart_sortino_non_positive;validation_sortino_non_positive,False
seed_alpha_zoo_quality_single_pair_7x_0p2,individual_seed,seed_universe,alpha_zoo_quality_single_pair,7.0,0.2,10.0,train,-0.3860900942873017,0.8089755583616411,-0.13153063454529265,-0.06434239938488932,-0.0355684183169192,-0.4772580460517517,-0.4772580460517517,1416,1278,0,0,8018.824439439754,False,mdd_above_25pct;return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,False,mdd_above_25pct;return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,-155.65376547685005,True,False,shadow_only,True,False,candidate_universe_uses_locked_oos_bucket;locked_oos_calmar_non_positive;locked_oos_mdd_above_25pct;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;shadow_only_historical_oos_bucket_lineage;train_return_non_positive;train_total_return_not_above_locked_oos;train_total_return_not_above_validation;validation_calmar_non_positive;validation_return_non_positive;validation_sharpe_non_positive;validation_smart_sortino_non_positive;validation_sortino_non_positive,False
seed_alpha_zoo_quality_single_pair_7x_0p2,individual_seed,seed_universe,alpha_zoo_quality_single_pair,7.0,0.2,10.0,validation,-0.1528324542720494,0.2946817838854124,-0.7090688118230045,-0.3332896605785102,-0.25742979064576726,-1.6637532884936306,-0.5186355676857128,334,301,0,0,9002.381194559433,False,mdd_above_25pct;return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,False,mdd_above_25pct;return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,-155.65376547685005,True,False,shadow_only,True,False,candidate_universe_uses_locked_oos_bucket;locked_oos_calmar_non_positive;locked_oos_mdd_above_25pct;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;shadow_only_historical_oos_bucket_lineage;train_return_non_positive;train_total_return_not_above_locked_oos;train_total_return_not_above_validation;validation_calmar_non_positive;validation_return_non_positive;validation_sharpe_non_positive;validation_smart_sortino_non_positive;validation_sortino_non_positive,False
seed_alpha_zoo_quality_single_pair_7x_0p2,individual_seed,seed_universe,alpha_zoo_quality_single_pair,7.0,0.2,10.0,locked_oos,-0.15245292620535256,0.34183855105015165,-2.1213721767797047,-1.069280210369492,-0.7968769488197,-2.1277341272340298,-0.4459793248508883,183,169,0,0,9177.947709995069,False,mdd_above_25pct;return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,False,mdd_above_25pct;return_non_positive;sharpe_non_positive;sortino_non_positive;smart_sortino_non_positive;calmar_non_positive,-155.65376547685005,True,False,shadow_only,True,False,candidate_universe_uses_locked_oos_bucket;locked_oos_calmar_non_positive;locked_oos_mdd_above_25pct;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;shadow_only_historical_oos_bucket_lineage;train_return_non_positive;train_total_return_not_above_locked_oos;train_total_return_not_above_validation;validation_calmar_non_positive;validation_return_non_positive;validation_sharpe_non_positive;validation_smart_sortino_non_positive;validation_sortino_non_positive,False
