rank,model_id,family,symbol,asset_group,timeframe,side,lookback_bars,threshold,exit_threshold,min_hold_bars,cooldown_bars,integer_leverage,allocation_fraction,notional_fraction,train_return,validation_return,train_mdd,validation_mdd,train_sharpe,validation_sharpe,train_trade_event_count,validation_trade_event_count,train_exposure_bar_count,validation_exposure_bar_count,train_validation_return_ratio,train_minus_validation_return,train_return_per_turnover_proxy_bps,validation_return_per_turnover_proxy_bps,train_validation_score,sample_gate_pass,execution_efficiency_proxy_gate_pass,strict_backtest_gate_pass,relaxed_backtest_gate_pass,decision,ready_for_paper,ready_for_real,real_money_execution,real_execution_allowed,rejection_reasons
2089,az69_voladj_4h_trxusdt_lb24_th0p75_hold12_lev4_7fba4091,volatility_adjusted_trend_persistence,TRXUSDT,crypto_core,4h,long_short,24,0.75,0.2,12,2,4,0.1,0.4,-0.20220308859753744,0.06841482837934043,0.25556902661539005,0.01961648359253343,-1.2760491658174693,5.147130382171295,180,17,1931,264,-2.955544775708269,-0.27061791697687787,-28.083762305213533,100.61004173432416,-0.3104617665484408,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_17_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-28.084_not_above_10.000
2090,az69_xsmom_1h_tonusdt_lb24_top0p2_hold12_lev4_fcad65c0,cross_sectional_momentum_rank,TONUSDT,crypto_core,1h,long_short,24,0.2,0.45,12,2,4,0.1,0.4,-0.30694045770180123,0.36189208527588645,0.4494824045465957,0.10482406761349938,-1.2087593599633024,4.921980167764045,681,86,5819,972,-0.8481546576731758,-0.6688325429776877,-11.268005055132203,105.20118758019954,-0.31152192070303686,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-11.268_not_above_10.000
2091,az69_voladj_1h_solusdt_lb24_th0p75_hold12_lev1_5a5429a9,volatility_adjusted_trend_persistence,SOLUSDT,crypto_core,1h,long_short,24,0.75,0.2,12,2,1,0.1,0.1,-0.03462495374156005,0.0032975337585099407,0.08005677838887926,0.024978984215820343,-0.3465147586549619,0.4563374983534986,723,85,8018,952,-10.500257549207337,-0.03792248750006999,-4.789066907546342,3.8794514805999305,-0.311889409353001,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_0.0033_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-4.789_not_above_10.000;validation_return_per_turnover_proxy_bps_3.879_not_above_10.000
2092,az69_xsmom_1h_dogeusdt_lb48_top0p1_hold12_lev1_7501f1dc,cross_sectional_momentum_rank,DOGEUSDT,crypto_core,1h,long_short,48,0.1,0.45,12,2,1,0.1,0.1,0.05852446067441863,-0.011114935596513775,0.05488302960247582,0.02122781444770705,0.6915108859239675,-1.8619790510637064,332,46,5386,550,0.0,0.06963939627093241,17.627849600728503,-24.162903470682117,-0.3120811045147729,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_-0.0111_below_0.02;validation_return_per_turnover_proxy_bps_-24.163_not_above_10.000
2093,az69_pullback_1h_dogeusdt_slow36_z-0p5_hold6_lev4_e551b8dc,trend_pullback_reclaim,DOGEUSDT,crypto_core,1h,long_short,36,-0.5,0.0,6,2,4,0.1,0.4,-0.057190231968485494,0.028404080923344566,0.25847550770379646,0.03661321224925018,-0.057910940682213925,1.130985431490028,498,55,4787,555,-2.013451240433636,-0.08559431289183006,-2.8709955807472634,12.91094587424753,-0.31344712303671074,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-2.871_not_above_10.000
2094,az69_pullback_4h_btcusdt_slow72_z-1p0_hold6_lev1_385dc2aa,trend_pullback_reclaim,BTCUSDT,crypto_core,4h,long_short,72,-1.0,0.0,6,2,1,0.1,0.1,-0.0032924572314295686,-0.0012134272047470418,0.0313807256994475,0.011119271232475247,-0.11167872498133355,-0.36183267848388334,36,8,588,107,0.0,-0.002079030026682527,-9.145714531748801,-15.167840059338022,-0.3142641825278746,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_trade_event_count_36_below_80;validation_trade_event_count_8_below_30;validation_return_-0.0012_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-9.146_not_above_10.000;validation_return_per_turnover_proxy_bps_-15.168_not_above_10.000
2095,az69_voladj_1h_bnbusdt_lb12_th0p75_hold6_lev2_ed44b889,volatility_adjusted_trend_persistence,BNBUSDT,crypto_core,1h,long_short,12,0.75,0.2,6,2,2,0.1,0.2,-0.03568333181975314,0.011060588521747183,0.09423746920698972,0.03610682695900791,-0.271900978207885,0.987044394020557,1309,156,7777,896,-3.2261693624704546,-0.04674392034150032,-1.362999687538317,3.5450604236369174,-0.3151559695660391,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_0.0111_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-1.363_not_above_10.000;validation_return_per_turnover_proxy_bps_3.545_not_above_10.000
2096,az69_pullback_1h_xrpusdt_slow72_z-1p0_hold6_lev3_1f9223e4,trend_pullback_reclaim,XRPUSDT,crypto_core,1h,long_short,72,-1.0,0.0,6,2,3,0.1,0.30000000000000004,-0.06958187518795544,0.020501769176912044,0.13571246531042347,0.028443660714428942,-0.44435689840219555,1.45062439177659,112,21,1937,301,-3.393944912145177,-0.09008364436486749,-20.708891424986735,32.542490757003236,-0.31554238862354356,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_21_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-20.709_not_above_10.000
2097,az69_pullback_1h_xrpusdt_slow72_z-1p0_hold6_lev3_1f9223e4,trend_pullback_reclaim,XRPUSDT,crypto_core,1h,long_short,72,-1.0,0.0,6,2,3,0.1,0.30000000000000004,-0.06958187518795544,0.020501769176912044,0.13571246531042347,0.028443660714428942,-0.44435689840219555,1.45062439177659,112,21,1937,301,-3.393944912145177,-0.09008364436486749,-20.708891424986735,32.542490757003236,-0.31554238862354356,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_21_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-20.709_not_above_10.000
2098,az69_pullback_1h_avaxusdt_slow36_z-0p5_hold12_lev2_bd42ce53,trend_pullback_reclaim,AVAXUSDT,crypto_core,1h,long_short,36,-0.5,0.0,12,2,2,0.1,0.2,0.1316405126531981,-0.012713861347684152,0.09557982035433887,0.05151565401515812,0.8109824208018234,-0.7958756394161546,434,61,5598,649,0.0,0.14435437400088225,15.16595767893987,-10.421197825970616,-0.31625240516102876,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_-0.0127_below_0.02;validation_return_per_turnover_proxy_bps_-10.421_not_above_10.000
2099,az69_pullback_1h_adausdt_slow72_z-0p5_hold6_lev4_50fca30a,trend_pullback_reclaim,ADAUSDT,crypto_core,1h,long_short,72,-0.5,0.0,6,2,4,0.1,0.4,-0.17910120347824277,0.10152172501100565,0.26240498314463556,0.07511524655889401,-0.4815721902227168,3.2500292601459675,290,29,4585,468,-1.7641662753349292,-0.2806229284892484,-15.43975892053817,87.51872845776349,-0.31628797528491637,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_29_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-15.440_not_above_10.000
2100,az69_pullback_1h_solusdt_slow72_z-1p0_hold12_lev4_828d93e4,trend_pullback_reclaim,SOLUSDT,crypto_core,1h,long_short,72,-1.0,0.0,12,2,4,0.1,0.4,-0.1989850350468675,0.08097135241743869,0.3619817866200463,0.024591118684239466,-0.879532803207666,3.500991133754383,148,13,2426,295,-2.4574745154437156,-0.2799563874643062,-33.61233700116004,155.71413926430517,-0.31784484252116973,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_13_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-33.612_not_above_10.000
2101,az69_pullback_1h_bnbusdt_slow72_z-0p5_hold12_lev4_ec7d1250,trend_pullback_reclaim,BNBUSDT,crypto_core,1h,long_short,72,-0.5,0.0,12,2,4,0.1,0.4,0.06177052661443305,-0.007018389754078647,0.10705733014119667,0.060380460021666416,0.39143581607420613,-0.29044853107927543,268,33,5004,625,0.0,0.0687889163685117,5.762175990152336,-5.316961934908065,-0.3192557643314552,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_-0.0070_below_0.02;train_return_per_turnover_proxy_bps_5.762_not_above_10.000;validation_return_per_turnover_proxy_bps_-5.317_not_above_10.000
2102,az69_xsmom_1h_btcusdt_lb48_top0p2_hold12_lev4_427dde38,cross_sectional_momentum_rank,BTCUSDT,crypto_core,1h,long_short,48,0.2,0.45,12,2,4,0.1,0.4,-0.051811569050053685,0.02569828165969712,0.09347805994152458,0.04342603153090163,-0.4032670289114536,1.87303216973096,311,48,2687,519,-2.0161491626621206,-0.0775098507097508,-4.164917126210103,13.384521697758915,-0.3193752149354048,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-4.165_not_above_10.000
2103,az69_pullback_4h_avaxusdt_slow36_z-1p0_hold6_lev4_bf8b8115,trend_pullback_reclaim,AVAXUSDT,crypto_core,4h,long_short,36,-1.0,0.0,6,2,4,0.1,0.4,-0.14441435403033032,0.08182417418379573,0.22947150588559684,0.05480198792818569,-0.6626475841598441,3.6728195415851443,58,9,566,102,-1.7649350631506868,-0.22623852821412604,-62.247566392383746,227.2893727327659,-0.3200473391839227,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_trade_event_count_58_below_80;validation_trade_event_count_9_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-62.248_not_above_10.000
2104,az69_voladj_1h_ethusdt_lb48_th1p25_hold6_lev1_3ced8c51,volatility_adjusted_trend_persistence,ETHUSDT,crypto_core,1h,long_short,48,1.25,0.2,6,2,1,0.1,0.1,-0.020231132165343668,-0.001515449040924155,0.04405880229967141,0.02124325040098718,-0.2931960047623562,-0.22934763652344148,302,37,5104,562,0.0,-0.018715683124419513,-6.6990503858753865,-4.095808218713932,-0.3223561078916825,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_-0.0015_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-6.699_not_above_10.000;validation_return_per_turnover_proxy_bps_-4.096_not_above_10.000
2105,az69_voladj_1h_trxusdt_lb48_th0p75_hold12_lev3_3ee07314,volatility_adjusted_trend_persistence,TRXUSDT,crypto_core,1h,long_short,48,0.75,0.2,12,2,3,0.1,0.30000000000000004,-0.060854976317197496,0.017750907430839735,0.13733465142086632,0.019134134329245045,-0.4670474923010964,1.7336314704362301,440,49,7357,899,-3.42827410679132,-0.07860588374803723,-4.610225478575567,12.075447231863762,-0.32308807083144375,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_0.0178_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-4.610_not_above_10.000
2106,az69_pullback_1h_bnbusdt_slow72_z-1p0_hold6_lev3_6df1a787,trend_pullback_reclaim,BNBUSDT,crypto_core,1h,long_short,72,-1.0,0.0,6,2,3,0.1,0.30000000000000004,-0.00828528132744033,-0.00522454596783839,0.10742843083572762,0.0335183994548478,-0.044338222871732065,-0.44811670755515665,130,19,2296,309,0.0,-0.0030607353596019404,-2.1244311096000845,-9.165870119014716,-0.32314815825365495,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_19_below_30;validation_return_-0.0052_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-2.124_not_above_10.000;validation_return_per_turnover_proxy_bps_-9.166_not_above_10.000
2107,az69_pullback_1h_xrpusdt_slow72_z-1p0_hold6_lev3_1f9223e4,trend_pullback_reclaim,XRPUSDT,crypto_core,1h,long_short,72,-1.0,0.0,6,2,3,0.1,0.30000000000000004,-0.07010137034289599,0.020501769176912044,0.13619503672081557,0.028443660714428942,-0.4489666314307531,1.45062439177659,110,21,1898,301,-3.4192839524230068,-0.09060313951980803,-21.242839497847264,32.542490757003236,-0.3233686744044948,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_21_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-21.243_not_above_10.000
2108,az69_pullback_1h_bnbusdt_slow72_z-0p5_hold6_lev2_255c797a,trend_pullback_reclaim,BNBUSDT,crypto_core,1h,long_short,72,-0.5,0.0,6,2,2,0.1,0.2,0.022538195267475025,-0.00896321256895094,0.05655541286987109,0.032187089867824925,0.2797438500734283,-0.8874226289483154,288,35,4602,607,0.0,0.031501407836425965,3.9128811228255254,-12.804589384215628,-0.3235647515662946,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_-0.0090_below_0.02;train_return_per_turnover_proxy_bps_3.913_not_above_10.000;validation_return_per_turnover_proxy_bps_-12.805_not_above_10.000
2109,az69_voladj_1h_trxusdt_lb24_th0p75_hold6_lev1_07e75859,volatility_adjusted_trend_persistence,TRXUSDT,crypto_core,1h,long_short,24,0.75,0.2,6,2,1,0.1,0.1,-0.06436826574875909,0.011761930212326632,0.07852057094954223,0.0058148885486883906,-1.5866329304414712,3.4611198099873497,824,89,7553,902,-5.472593748371372,-0.07613019596108572,-7.811682736499889,13.215651923962508,-0.32462427012929007,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_0.0118_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-7.812_not_above_10.000
2110,az69_voladj_1h_dogeusdt_lb12_th1p25_hold6_lev2_b090d8c5,volatility_adjusted_trend_persistence,DOGEUSDT,crypto_core,1h,long_short,12,1.25,0.2,6,2,2,0.1,0.2,0.02502858123218532,-0.011593921244765215,0.08788066217135304,0.043331565739738065,0.21211005899163396,-0.7570705176098445,1001,124,6034,721,0.0,0.036622502476950536,1.2501788827265394,-4.6749682438569415,-0.32499444902657776,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_-0.0116_below_0.02;train_return_per_turnover_proxy_bps_1.250_not_above_10.000;validation_return_per_turnover_proxy_bps_-4.675_not_above_10.000
2111,az69_voladj_1h_bnbusdt_lb24_th1p25_hold12_lev2_69c75401,volatility_adjusted_trend_persistence,BNBUSDT,crypto_core,1h,long_short,24,1.25,0.2,12,2,2,0.1,0.2,-0.060179199119500204,0.02370799644239252,0.10823212230022783,0.038928168648335704,-0.567057102274218,2.0805186233952644,513,66,5645,732,-2.538350267840143,-0.08388719556189272,-5.865419017495147,17.96060336544888,-0.32506971173927746,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-5.865_not_above_10.000
2112,az69_voladj_1h_dogeusdt_lb12_th1p25_hold12_lev1_ec7e91cd,volatility_adjusted_trend_persistence,DOGEUSDT,crypto_core,1h,long_short,12,1.25,0.2,12,2,1,0.1,0.1,0.04558082595549484,-0.013873320509868114,0.05942308076877523,0.023994318740324427,0.5334847299127198,-1.9107460474779374,887,110,6843,777,0.0,0.059454146465362956,5.138762790923883,-12.612109554425558,-0.3250853471520742,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_-0.0139_below_0.02;train_return_per_turnover_proxy_bps_5.139_not_above_10.000;validation_return_per_turnover_proxy_bps_-12.612_not_above_10.000
2113,az69_xsmom_4h_xrpusdt_lb48_top0p1_hold12_lev2_d19b01b7,cross_sectional_momentum_rank,XRPUSDT,crypto_core,4h,long_short,48,0.1,0.45,12,2,2,0.1,0.2,0.028285005798686313,-0.004783617286585606,0.09125154568043159,0.02422738781181466,0.28097172175417906,-0.6227799743617899,79,8,1047,140,0.0,0.03306862308527192,17.901902404231844,-29.897608041160037,-0.3253670403363347,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_trade_event_count_79_below_80;validation_trade_event_count_8_below_30;validation_return_-0.0048_below_0.02;validation_return_per_turnover_proxy_bps_-29.898_not_above_10.000
2114,az69_pullback_4h_adausdt_slow72_z-0p5_hold12_lev1_2011a4a2,trend_pullback_reclaim,ADAUSDT,crypto_core,4h,long_short,72,-0.5,0.0,12,2,1,0.1,0.1,-0.07090211808848657,0.035599884008454596,0.10219146856206895,0.016047583675108612,-0.8351448231966861,4.248727253292276,58,9,1090,187,-1.9916390197127625,-0.10650200209694116,-122.24503118704578,395.55426676060665,-0.3258519323645036,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_trade_event_count_58_below_80;validation_trade_event_count_9_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-122.245_not_above_10.000
2115,az69_voladj_4h_xrpusdt_lb24_th0p75_hold12_lev4_025ab4e8,volatility_adjusted_trend_persistence,XRPUSDT,crypto_core,4h,long_short,24,0.75,0.2,12,2,4,0.1,0.4,0.08381891886045834,-0.0065446169694033385,0.20911589550158083,0.06889921337438532,0.3664557141576316,-0.21096696732070003,178,21,1917,225,0.0,0.09036353582986167,11.772320064671113,-7.791210677861117,-0.32623705503307054,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_21_below_30;validation_return_-0.0065_below_0.02;validation_return_per_turnover_proxy_bps_-7.791_not_above_10.000
2116,az69_pullback_1h_btcusdt_slow72_z-0p5_hold12_lev4_0ea51592,trend_pullback_reclaim,BTCUSDT,crypto_core,1h,long_short,72,-0.5,0.0,12,2,4,0.1,0.4,-0.09773259356799846,0.04442534762403949,0.15849603728257156,0.036539015187459056,-0.5972759994442925,2.3992764227711656,265,31,4832,609,-2.199928617218367,-0.14215794119203795,-9.220055996980987,35.82689324519313,-0.32689908443129223,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-9.220_not_above_10.000
2117,az69_pullback_1h_btcusdt_slow36_z-0p5_hold12_lev2_b2e07e4e,trend_pullback_reclaim,BTCUSDT,crypto_core,1h,long_short,36,-0.5,0.0,12,2,2,0.1,0.2,-0.06833098904320367,0.02254582474554212,0.10622999158997715,0.02492025636138584,-0.8234798690404244,2.334529446828189,449,59,5421,720,-3.030760232300415,-0.09087681378874579,-7.6092415415594274,19.10663114028993,-0.32730942461062573,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-7.609_not_above_10.000
2118,az69_voladj_4h_bnbusdt_lb24_th0p75_hold12_lev3_2ef1e606,volatility_adjusted_trend_persistence,BNBUSDT,crypto_core,4h,long_short,24,0.75,0.2,12,2,3,0.1,0.30000000000000004,0.08152233271526765,-0.011490614369176644,0.1006671386595146,0.04280185955260751,0.5323502944787852,-0.6100892375881167,186,25,1940,258,0.0,0.0930129470844443,14.60973704574689,-15.32081915890219,-0.32885178999085285,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_25_below_30;validation_return_-0.0115_below_0.02;validation_return_per_turnover_proxy_bps_-15.321_not_above_10.000
2119,az69_pullback_1h_avaxusdt_slow72_z-1p0_hold6_lev1_ba385f48,trend_pullback_reclaim,AVAXUSDT,crypto_core,1h,long_short,72,-1.0,0.0,6,2,1,0.1,0.1,-0.056336745953903145,0.008137214682386373,0.0725866327521929,0.016818274404153732,-1.1845533272074338,1.264820746954566,134,21,2123,289,-6.923345168199674,-0.06447396063628952,-42.04234772679339,38.74864134469701,-0.3288627406075821,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_21_below_30;validation_return_0.0081_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-42.042_not_above_10.000
2120,az69_pullback_1h_bnbusdt_slow36_z-0p5_hold12_lev1_82973d95,trend_pullback_reclaim,BNBUSDT,crypto_core,1h,long_short,36,-0.5,0.0,12,2,1,0.1,0.1,-0.04672644711416418,0.004889002251763808,0.06186224006260521,0.013485231314847579,-0.9191370893355163,0.9571672105849232,460,55,5108,666,-9.55746074719165,-0.05161544936592799,-10.157923285687867,8.889095003206922,-0.32887746320237693,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_0.0049_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-10.158_not_above_10.000;validation_return_per_turnover_proxy_bps_8.889_not_above_10.000
2121,az69_xsmom_1h_bnbusdt_lb12_top0p2_hold6_lev1_0a28d534,cross_sectional_momentum_rank,BNBUSDT,crypto_core,1h,long_short,12,0.2,0.45,6,2,1,0.1,0.1,-0.020081676160963347,-0.007459711059429552,0.05545560441533448,0.021138084078337505,-0.484454700145482,-1.8123215289001617,878,113,3645,453,0.0,-0.012621965101533794,-2.287206852045939,-6.60151421188456,-0.32987257954811167,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_-0.0075_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-2.287_not_above_10.000;validation_return_per_turnover_proxy_bps_-6.602_not_above_10.000
2122,az69_voladj_1h_tonusdt_lb12_th1p25_hold12_lev1_207a2ac4,volatility_adjusted_trend_persistence,TONUSDT,crypto_core,1h,long_short,12,1.25,0.2,12,2,1,0.1,0.1,-0.10612738254143073,0.04014742521394821,0.1262478757727331,0.028946403667077902,-1.5509058987160096,2.750676167095972,883,98,6530,797,-2.6434418141604623,-0.14627480775537893,-12.01895612020733,40.96676042239613,-0.33014306629864854,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-12.019_not_above_10.000
2123,az69_pullback_4h_avaxusdt_slow36_z-0p5_hold6_lev3_79f44cea,trend_pullback_reclaim,AVAXUSDT,crypto_core,4h,long_short,36,-0.5,0.0,6,2,3,0.1,0.30000000000000004,-0.1532622555371157,0.05388536170098668,0.22153944406174042,0.04742619969125794,-0.6927177593879992,2.843021611433564,102,15,987,147,-2.844228018503017,-0.20714761723810238,-50.08570442389401,119.74524822441481,-0.33052313374132936,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_trade_event_count_15_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-50.086_not_above_10.000
2124,az69_pullback_1h_avaxusdt_slow36_z-0p5_hold6_lev1_1799a2f3,trend_pullback_reclaim,AVAXUSDT,crypto_core,1h,long_short,36,-0.5,0.0,6,2,1,0.1,0.1,0.03345677935115443,-0.010595124823637336,0.051012765533708704,0.03039947874259097,0.44244908757578627,-1.4349892390926215,488,71,5058,570,0.0,0.04405190417479177,6.8558974080234485,-14.922711019207515,-0.33092702260814,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_-0.0106_below_0.02;train_return_per_turnover_proxy_bps_6.856_not_above_10.000;validation_return_per_turnover_proxy_bps_-14.923_not_above_10.000
2125,az69_xsmom_1h_trxusdt_lb24_top0p1_hold6_lev2_2f0205e4,cross_sectional_momentum_rank,TRXUSDT,crypto_core,1h,long_short,24,0.1,0.45,6,2,2,0.1,0.2,-0.07598838563563892,0.015460290904301344,0.08483314448063528,0.004214590287926145,-1.6643606859362998,3.8448381258413256,387,40,2588,314,-4.915068293734209,-0.09144867653994027,-9.817620883157483,19.32536363037668,-0.3314892398703584,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_0.0155_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-9.818_not_above_10.000
2126,az69_pullback_1h_trxusdt_slow36_z-0p5_hold12_lev1_cb119e56,trend_pullback_reclaim,TRXUSDT,crypto_core,1h,long_short,36,-0.5,0.0,12,2,1,0.1,0.1,-0.04828073019717849,0.004143076472742813,0.06591836258340034,0.005309796721587601,-1.4393637034808138,1.2785786862858979,420,53,4940,763,-11.653352409692676,-0.0524238066699213,-11.495411951709164,7.8171254202694564,-0.33157285423325344,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_0.0041_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-11.495_not_above_10.000;validation_return_per_turnover_proxy_bps_7.817_not_above_10.000
2127,az69_pullback_1h_avaxusdt_slow36_z-0p5_hold12_lev2_bd42ce53,trend_pullback_reclaim,AVAXUSDT,crypto_core,1h,long_short,36,-0.5,0.0,12,2,2,0.1,0.2,0.11586424559432462,-0.012713861347684152,0.1008716257134753,0.05151565401515812,0.7227831912975682,-0.7958756394161546,438,61,5647,649,0.0,0.12857810694200877,13.226512054146644,-10.421197825970616,-0.33241445203430564,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_-0.0127_below_0.02;validation_return_per_turnover_proxy_bps_-10.421_not_above_10.000
2128,az69_pullback_1h_bnbusdt_slow36_z-0p5_hold12_lev1_82973d95,trend_pullback_reclaim,BNBUSDT,crypto_core,1h,long_short,36,-0.5,0.0,12,2,1,0.1,0.1,-0.04724726246158606,0.004889002251763808,0.06153290992451921,0.013485231314847579,-0.9315286282173554,0.9571672105849232,460,55,5114,666,-9.663988689009223,-0.05213626471334987,-10.271144013388273,8.889095003206922,-0.3332062690247892,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_0.0049_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-10.271_not_above_10.000;validation_return_per_turnover_proxy_bps_8.889_not_above_10.000
2129,az69_xsmom_1h_btcusdt_lb48_top0p2_hold6_lev1_e3657dfe,cross_sectional_momentum_rank,BTCUSDT,crypto_core,1h,long_short,48,0.2,0.45,6,2,1,0.1,0.1,-0.04403682565551448,0.00422426231053441,0.0520622663030339,0.012091845761884712,-1.637068076192048,1.3006153478805245,349,50,2159,467,-10.424737485097936,-0.04826108796604889,-12.618001620491256,8.44852462106882,-0.33321148059121997,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,validation_return_0.0042_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-12.618_not_above_10.000;validation_return_per_turnover_proxy_bps_8.449_not_above_10.000
2130,az69_pullback_4h_xrpusdt_slow36_z-1p0_hold12_lev4_a00c1449,trend_pullback_reclaim,XRPUSDT,crypto_core,4h,long_short,36,-1.0,0.0,12,2,4,0.1,0.4,-0.05490461757441534,0.0024626092384891773,0.15070888064249355,0.021944085329559937,-0.21130214557016255,0.2959974837006149,48,2,544,52,-22.295302363155102,-0.057367226812904515,-28.59615498667465,30.782615481114714,-0.33354075849081943,False,False,False,False,no_promotion_shadow_or_reject,False,False,False,False,train_trade_event_count_48_below_80;validation_trade_event_count_2_below_30;validation_return_0.0025_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-28.596_not_above_10.000
