rank,model_id,family,symbol,timeframe,side,lookback_bars,entry_threshold,exit_threshold,min_hold_bars,cooldown_bars,vol_filter_mode,vol_quantile_max,adx_threshold,trend_strength_threshold,leverage,allocation_fraction,notional_fraction,train_return,validation_return,locked_oos_return,train_mdd,validation_mdd,locked_oos_mdd,train_sharpe,validation_sharpe,locked_oos_sharpe,train_trade_event_count,validation_trade_event_count,locked_oos_trade_event_count,train_exposure_bar_count,validation_exposure_bar_count,locked_oos_exposure_bar_count,train_validation_return_ratio,train_minus_validation_return,train_return_per_turnover_proxy_bps,validation_return_per_turnover_proxy_bps,locked_oos_return_per_turnover_proxy_bps,train_dominant_sample_gate_pass,execution_efficiency_proxy_gate_pass,primary_10bps_promotion_gate_pass,paper_candidate_gate_pass,decision,ready_for_paper,ready_for_real,real_money_execution,replay_live_notional_parity,locked_oos_liquidation_count,locked_oos_account_wipeout_count,rejection_reasons
2369,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb6_e0p02_x0p005_hold12_cool0_adx20_3p0x_0p1_7cee278b,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,short_only,6,0.02,0.005,12,0,adx20,,20.0,0.0,3.0,0.1,0.30000000000000004,0.15242962052940223,0.07038876070702549,0.0059877761848703415,0.09509062648202637,0.02814961452499465,0.009810201837083699,1.1121175146832172,2.2284109917904065,0.8906472024406552,360,94,30,2407,627,199,2.1655391997005036,0.08204085982237674,14.113853752722425,24.960553442207615,6.653084649855933,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_per_turnover_proxy_bps_6.653_not_above_10.000
2370,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb6_e0p02_x0p005_hold12_cool0_adx20_2p0x_0p15_78bc1d9b,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,short_only,6,0.02,0.005,12,0,adx20,,20.0,0.0,2.0,0.15,0.3,0.15242962052940334,0.07038876070702527,0.0059877761848703415,0.09509062648202615,0.02814961452499465,0.009810201837083699,1.1121175146832174,2.2284109917904065,0.8906472024406549,360,94,30,2407,627,199,2.165539199700526,0.08204085982237808,14.113853752722532,24.96055344220754,6.653084649855935,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_per_turnover_proxy_bps_6.653_not_above_10.000
2477,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb6_e0p02_x0p005_hold12_cool12_none_3p0x_0p15_13029bce,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,short_only,6,0.02,0.005,12,12,none,,0.0,0.0,3.0,0.15,0.44999999999999996,0.3508511208323646,0.06839749449116894,0.011235784556956396,0.1465616434078878,0.056178623903847424,0.014688907241364735,1.684538163095274,1.5552671655307146,1.1204629644963784,310,78,28,2083,534,188,5.129590249503427,0.28245362634119564,25.150617980814665,19.4864656669997,8.917289330917777,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_per_turnover_proxy_bps_8.917_not_above_10.000
2478,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb6_e0p02_x0p005_hold12_cool12_adx20_3p0x_0p15_93b331bd,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,short_only,6,0.02,0.005,12,12,adx20,,20.0,0.0,3.0,0.15,0.44999999999999996,0.3656110910954373,0.06839749449116894,0.011186525225049593,0.1449837402200307,0.056178623903847424,0.014688907241364735,1.7433917201065379,1.5552671655307146,1.1156671189780727,310,78,28,2081,534,187,5.345387193132385,0.2972135966042684,26.208680365264325,19.4864656669997,8.878194623055235,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_per_turnover_proxy_bps_8.878_not_above_10.000
2620,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb6_e0p03_x0p0_hold24_cool0_adx20_3p0x_0p15_fdcad1d7,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,long_short,6,0.03,0.0,24,0,adx20,,20.0,0.0,3.0,0.15,0.44999999999999996,0.2573100380416473,0.07754513487270143,0.009024539490122718,0.20998277042824887,0.0723365825495993,0.0357682832106444,0.8781088943785207,1.360969367669917,0.6344235464881662,348,79,22,4690,1087,270,3.318197053419909,0.1797649031689459,16.431036911982588,21.81297746067551,9.115696454669415,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_per_turnover_proxy_bps_9.116_not_above_10.000
2644,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb6_e0p02_x0p005_hold18_cool0_adx20_3p0x_0p1_abb9c0f9,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,short_only,6,0.02,0.005,18,0,adx20,,20.0,0.0,3.0,0.1,0.30000000000000004,0.1806821759370174,0.061259909173544624,0.006159359712688994,0.1146088185969526,0.03992857560530194,0.01371111912185441,1.2148761660368281,1.8273791048904913,0.8055798506428044,322,80,28,3074,760,268,2.9494359096282476,0.11942226676347278,18.70415899969124,25.52496215564359,7.332571086534515,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_per_turnover_proxy_bps_7.333_not_above_10.000
2645,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb6_e0p02_x0p005_hold18_cool0_adx20_2p0x_0p15_e88636c6,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,short_only,6,0.02,0.005,18,0,adx20,,20.0,0.0,2.0,0.15,0.3,0.1806821759370174,0.0612599091735444,0.006159359712688994,0.11460881859695249,0.03992857560530194,0.01371111912185441,1.2148761660368286,1.8273791048904913,0.8055798506428048,322,80,28,3074,760,268,2.9494359096282583,0.119422266763473,18.704158999691245,25.524962155643504,7.332571086534517,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_per_turnover_proxy_bps_7.333_not_above_10.000
2650,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb12_e0p02_x0p005_hold36_cool0_trend_strength2_4p0x_0p1_d0f6a75f,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,short_only,12,0.02,0.005,36,0,trend_strength2,,0.0,2.0,4.0,0.1,0.4,0.14463306822596644,0.07935434365917127,0.0028000674405013193,0.12899846053670339,0.10034085409146598,0.032914488504301564,0.8617407658916028,1.9326251340653686,0.2812764254237259,138,40,23,2490,726,416,1.8226232056958194,0.06527872456679518,26.201642794559135,49.59646478698204,3.043551565762303,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.4, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.4, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_per_turnover_proxy_bps_3.044_not_above_10.000
2655,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb12_e0p025_x0p0_hold12_cool0_none_2p0x_0p15_ebc2d3a7,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,short_only,12,0.025,0.0,12,0,none,,0.0,0.0,2.0,0.15,0.3,0.17973822081959212,0.06290599636712524,0.0063594652104232985,0.1006242045213227,0.04110676807512492,0.013146931206907686,1.1377393916425027,1.80498505018647,0.873820000663036,334,78,28,2807,690,224,2.857250996719346,0.11683222445246688,17.937946189580053,26.882904430395403,7.5707919171705935,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_per_turnover_proxy_bps_7.571_not_above_10.000
2656,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb12_e0p025_x0p0_hold12_cool0_none_3p0x_0p1_bac01d36,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,short_only,12,0.025,0.0,12,0,none,,0.0,0.0,3.0,0.1,0.30000000000000004,0.17973822081959145,0.06290599636712524,0.0063594652104235205,0.10062420452132315,0.04110676807512492,0.013146931206907686,1.1377393916425034,1.8049850501864706,0.8738200006630364,334,78,28,2807,690,224,2.857250996719335,0.11683222445246622,17.937946189579982,26.8829044303954,7.570791917170856,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_per_turnover_proxy_bps_7.571_not_above_10.000
2661,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb6_e0p03_x0p0_hold24_cool0_none_3p0x_0p15_183e1a2a,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,long_short,6,0.03,0.0,24,0,none,,0.0,0.0,3.0,0.15,0.44999999999999996,0.25215548413795363,0.07754513487270143,0.009024539490122718,0.20998277042824887,0.0723365825495993,0.0357682832106444,0.8651679114785111,1.360969367669917,0.6344235464881662,348,79,22,4692,1087,270,3.2517253925974035,0.1746103492652522,16.10188276742999,21.81297746067551,9.115696454669415,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_per_turnover_proxy_bps_9.116_not_above_10.000
2674,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb6_e0p02_x0p005_hold12_cool0_none_3p0x_0p1_bd0de9ea,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,short_only,6,0.02,0.005,12,0,none,,0.0,0.0,3.0,0.1,0.30000000000000004,0.23351890727880287,0.06650579934004996,0.0038795348890678927,0.11155529543612819,0.05087516835088712,0.01755937212701031,1.3322577198085792,1.8635377241483193,0.5274506952225216,428,100,34,2947,696,212,3.511256305405793,0.1670131079387529,18.186830784953493,22.168599780016653,3.803465577517541,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_per_turnover_proxy_bps_3.803_not_above_10.000
2675,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb6_e0p02_x0p005_hold12_cool0_none_2p0x_0p15_dba68272,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,short_only,6,0.02,0.005,12,0,none,,0.0,0.0,2.0,0.15,0.3,0.23351890727880198,0.06650579934004996,0.0038795348890676706,0.11155529543612863,0.05087516835088712,0.01755937212701031,1.3322577198085792,1.8635377241483195,0.5274506952225211,428,100,34,2947,696,212,3.5112563054057797,0.16701310793875201,18.186830784953425,22.168599780016656,3.8034655775173243,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_per_turnover_proxy_bps_3.803_not_above_10.000
2814,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb6_e0p02_x0p005_hold12_cool12_none_4p0x_0p1_e1bbfa54,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,short_only,6,0.02,0.005,12,12,none,,0.0,0.0,4.0,0.1,0.4,0.30874512540900434,0.061008205293736406,0.010022958149262351,0.131010094393754,0.04998486329733387,0.013064623511563789,1.6845381630952736,1.5552671655307146,1.1204629644963784,310,78,28,2083,534,188,5.060714766521785,0.24773692011526793,24.898800436210028,19.553911953120643,8.949069776127098,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.4, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.4, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_per_turnover_proxy_bps_8.949_not_above_10.000
2815,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb6_e0p02_x0p005_hold12_cool12_adx20_4p0x_0p1_8128636a,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,short_only,6,0.02,0.005,12,12,adx20,,20.0,0.0,4.0,0.1,0.4,0.32144434587382564,0.061008205293736406,0.009979231523429055,0.1295829076939461,0.04998486329733387,0.013064623511563789,1.7433917201065379,1.5552671655307146,1.1156671189780727,310,78,28,2081,534,187,5.268870708885247,0.26043614058008924,25.92293111885691,19.553911953120643,8.9100281459188,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.4, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.4, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_per_turnover_proxy_bps_8.910_not_above_10.000
2874,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb6_e0p02_x0p005_hold18_cool6_adx20_3p0x_0p15_ca1fd3c1,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,short_only,6,0.02,0.005,18,6,adx20,,20.0,0.0,3.0,0.15,0.44999999999999996,0.24256112155447784,0.07305020217907976,0.009066827327249838,0.1769917590431821,0.07385162190076588,0.020535526442351903,1.1314270062174865,1.4857005244847254,0.8055798506428045,314,78,28,2996,742,268,3.320471597872496,0.16951091937539808,17.166392183614853,20.81202341284324,7.195894704166539,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_per_turnover_proxy_bps_7.196_not_above_10.000
2952,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb6_e0p03_x0p0_hold24_cool0_adx20_4p0x_0p1_c23f1a4f,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,long_short,6,0.03,0.0,24,0,adx20,,20.0,0.0,4.0,0.1,0.4,0.23183948932441556,0.06941965295925034,0.008113694632688961,0.18828143802203912,0.0645081587972357,0.03182909796695088,0.8781088943785209,1.3609693676699177,0.6344235464881659,348,79,22,4690,1087,270,3.3396809036269084,0.16241983636516522,16.6551357273287,21.968244607357704,9.220107537146546,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.4, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.4, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_per_turnover_proxy_bps_9.220_not_above_10.000
2983,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb6_e0p03_x0p0_hold24_cool0_none_4p0x_0p1_bdd0ec72,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,long_short,6,0.03,0.0,24,0,none,,0.0,0.0,4.0,0.1,0.4,0.22735018753122294,0.06941965295925034,0.008113694632688961,0.18828143802203912,0.0645081587972357,0.03182909796695088,0.8651679114785117,1.3609693676699177,0.6344235464881659,348,79,22,4692,1087,270,3.275011871129326,0.1579305345719726,16.33262841459935,21.968244607357704,9.220107537146546,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.4, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.4, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_per_turnover_proxy_bps_9.220_not_above_10.000
3057,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb6_e0p02_x0p005_hold12_cool0_adx20_2p0x_0p15_77962f5e,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,short_only,6,0.02,0.005,12,0,adx20,,20.0,0.0,2.0,0.15,0.3,0.1914068162646878,0.06665823803789195,0.0038795348890676706,0.11378233209503341,0.05087516835088801,0.01755937212701031,1.1281023530053342,1.8659456900822837,0.5274506952225211,428,100,34,2930,696,212,2.8714652816938004,0.12474857822679586,14.907072917810577,22.219412679297314,3.8034655775173243,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_per_turnover_proxy_bps_3.803_not_above_10.000
3058,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb6_e0p02_x0p005_hold12_cool0_adx20_3p0x_0p1_0ecffbef,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,short_only,6,0.02,0.005,12,0,adx20,,20.0,0.0,3.0,0.1,0.30000000000000004,0.1914068162646878,0.06665823803789195,0.0038795348890678927,0.11378233209503352,0.05087516835088801,0.01755937212701031,1.1281023530053342,1.865945690082284,0.5274506952225216,428,100,34,2930,696,212,2.8714652816938004,0.12474857822679586,14.907072917810577,22.21941267929731,3.803465577517541,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_per_turnover_proxy_bps_3.803_not_above_10.000
3062,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb6_e0p02_x0p005_hold12_cool6_adx20_2p0x_0p15_ebef7e71,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,short_only,6,0.02,0.005,12,6,adx20,,20.0,0.0,2.0,0.15,0.3,0.16220328715692678,0.05659078124163641,0.0059877761848703415,0.09022313711215957,0.02814961452499465,0.009810201837083699,1.2098036482998933,1.849135755788868,0.8906472024406549,346,88,30,2316,582,199,2.8662493006473366,0.10561250591529037,15.626520920705856,21.435901985468337,6.653084649855935,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_per_turnover_proxy_bps_6.653_not_above_10.000
3063,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb6_e0p02_x0p005_hold12_cool6_adx20_3p0x_0p1_db785a3a,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,short_only,6,0.02,0.005,12,6,adx20,,20.0,0.0,3.0,0.1,0.30000000000000004,0.16220328715692478,0.056590781241636634,0.0059877761848703415,0.09022313711216001,0.02814961452499465,0.009810201837083699,1.2098036482998928,1.8491357557888681,0.8906472024406552,346,88,30,2316,582,199,2.86624930064729,0.10561250591528815,15.626520920705662,21.43590198546842,6.653084649855933,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_per_turnover_proxy_bps_6.653_not_above_10.000
3142,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb6_e0p02_x0p005_hold18_cool6_none_3p0x_0p15_2588cb34,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,short_only,6,0.02,0.005,18,6,none,,0.0,0.0,3.0,0.15,0.44999999999999996,0.20861085405037638,0.07305020217907976,0.007966283475325353,0.18418278466070737,0.07385162190076588,0.020535526442351903,0.9989423339769522,1.4857005244847254,0.7142198622112655,314,78,28,3006,742,268,2.8557190511119313,0.13556065187129662,14.763683938455515,20.81202341284324,6.322447202639171,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_per_turnover_proxy_bps_6.322_not_above_10.000
3151,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb12_e0p02_x0p005_hold12_cool0_adx20_2p0x_0p15_1f2cc0f8,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,short_only,12,0.02,0.005,12,0,adx20,,20.0,0.0,2.0,0.15,0.3,0.09161893548152356,0.07893531488766214,0.011139035880276982,0.10112828640488447,0.05231561150972264,0.02337248930392999,0.5976143928716906,2.147507405321343,1.3886707194645427,402,101,34,3157,770,239,1.1606837270733927,0.012683620593861411,7.59692665684275,26.05125903883239,10.920623412036257,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_7.597_not_above_10.000
3152,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb12_e0p02_x0p005_hold12_cool0_adx20_3p0x_0p1_279d9407,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,short_only,12,0.02,0.005,12,0,adx20,,20.0,0.0,3.0,0.1,0.30000000000000004,0.09161893548152311,0.0789353148876617,0.011139035880277426,0.10112828640488447,0.05231561150972286,0.02337248930392999,0.5976143928716906,2.1475074053213437,1.3886707194645436,402,101,34,3157,770,239,1.1606837270733936,0.012683620593861411,7.596926656842711,26.05125903883224,10.92062341203669,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_7.597_not_above_10.000
3169,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb6_e0p02_x0p005_hold12_cool6_none_3p0x_0p1_15ab359b,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,short_only,6,0.02,0.005,12,6,none,,0.0,0.0,3.0,0.1,0.30000000000000004,0.1517505681683493,0.056590781241636634,0.00602043083853343,0.09022313711216046,0.02814961452499465,0.009810201837083699,1.1397707601881089,1.8491357557888681,0.8954132482322643,346,88,30,2318,582,200,2.681542202437363,0.09515978692671268,14.619515237798582,21.43590198546842,6.689367598370477,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_per_turnover_proxy_bps_6.689_not_above_10.000
3170,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb6_e0p02_x0p005_hold12_cool6_none_2p0x_0p15_49132760,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,short_only,6,0.02,0.005,12,6,none,,0.0,0.0,2.0,0.15,0.3,0.1517505681683502,0.05659078124163641,0.00602043083853343,0.09022313711216046,0.02814961452499465,0.009810201837083699,1.139770760188109,1.849135755788868,0.8954132482322636,346,88,30,2318,582,200,2.6815422024373894,0.09515978692671379,14.619515237798671,21.435901985468337,6.6893675983704775,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_per_turnover_proxy_bps_6.689_not_above_10.000
3173,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb6_e0p02_x0p005_hold18_cool6_adx20_4p0x_0p1_fffdced4,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,short_only,6,0.02,0.005,18,6,adx20,,20.0,0.0,4.0,0.1,0.4,0.21560272116556822,0.06523398428973848,0.008110521521306202,0.15878480487387614,0.06574295453569112,0.018263053933715745,1.131427006217487,1.4857005244847254,0.8055798506428038,314,78,28,2996,742,268,3.305067496842796,0.15036873687582974,17.16582174885097,20.908328297993098,7.241537072594823,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.4, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.4, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_per_turnover_proxy_bps_7.242_not_above_10.000
3353,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb12_e0p02_x0p005_hold36_cool0_trend_strength2_3p0x_0p1_d065fc1d,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,short_only,12,0.02,0.005,36,0,trend_strength2,,0.0,2.0,3.0,0.1,0.30000000000000004,0.10976451333091886,0.0596326014631785,0.002204232243431914,0.09807310564890459,0.07589758292560322,0.02474972351498561,0.8617407658916028,1.9326251340653682,0.28127642542372583,138,40,23,2490,726,416,1.8406796054117383,0.05013191186774035,26.513167471236436,49.693834552648745,3.1945394832346574,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_per_turnover_proxy_bps_3.195_not_above_10.000
