decision_rank,model_id,decision,family,symbol,timeframe,train_return,validation_return,locked_oos_return,ready_for_paper,ready_for_real,real_money_execution,rejection_reasons
3607,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb12_e0p03_x0p0_hold36_cool0_trend_strength2_3p0x_0p1_e26156f1,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,0.07110620208215712,0.05158952690818852,0.011048956905569618,False,False,False,locked_oos_trade_event_count_12_below_20
3608,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb12_e0p03_x-0p005_hold36_cool0_trend_strength2_3p0x_0p1_fc1ffbf1,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,0.07110620208215712,0.05158952690818852,0.011048956905569618,False,False,False,locked_oos_trade_event_count_12_below_20
3609,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb12_e0p03_x0p0_hold36_cool0_trend_strength2_2p0x_0p15_d80ebcef,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,0.07110620208215712,0.051589526908187855,0.011048956905569618,False,False,False,locked_oos_trade_event_count_12_below_20
3610,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb12_e0p03_x-0p005_hold36_cool0_trend_strength2_2p0x_0p15_3e5d3270,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,0.07110620208215712,0.051589526908187855,0.011048956905569618,False,False,False,locked_oos_trade_event_count_12_below_20
3611,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb6_e0p03_x0p0_hold24_cool0_adx20_3p0x_0p1_01d2ceac,train_dominant_shadow_until_execution_efficiency,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.1780393618446947,0.05277629875624368,0.006222731525088898,False,False,False,locked_oos_return_per_turnover_proxy_bps_9.428_not_above_10.000
3612,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb6_e0p03_x0p0_hold24_cool0_adx20_2p0x_0p15_27f37bc2,train_dominant_shadow_until_execution_efficiency,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.17803936184469316,0.0527762987562439,0.006222731525088676,False,False,False,locked_oos_return_per_turnover_proxy_bps_9.428_not_above_10.000
3641,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb12_e0p03_x0p0_hold36_cool6_trend_strength2_4p0x_0p1_c6b67fce,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,0.1007284445102854,0.05875580554727944,0.014700517963186055,False,False,False,locked_oos_trade_event_count_12_below_20
3642,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb12_e0p03_x-0p005_hold36_cool6_trend_strength2_4p0x_0p1_f5239fef,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,0.1007284445102854,0.05875580554727944,0.014700517963186055,False,False,False,locked_oos_trade_event_count_12_below_20
3651,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb6_e0p03_x0p0_hold24_cool0_none_2p0x_0p15_c6b41c52,train_dominant_shadow_until_execution_efficiency,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.17481901434631486,0.0527762987562439,0.006222731525088676,False,False,False,locked_oos_return_per_turnover_proxy_bps_9.428_not_above_10.000
3652,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb6_e0p03_x0p0_hold24_cool0_none_3p0x_0p1_6a031c53,train_dominant_shadow_until_execution_efficiency,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.1748190143463162,0.05277629875624368,0.006222731525088898,False,False,False,locked_oos_return_per_turnover_proxy_bps_9.428_not_above_10.000
3692,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb6_e0p025_x0p0_hold36_cool6_none_4p0x_0p1_e520e07e,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,0.2099425619557731,0.06747180618191218,0.007907981904495376,False,False,False,locked_oos_trade_event_count_18_below_20
3693,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb6_e0p025_x0p0_hold36_cool6_adx20_4p0x_0p1_0adb8d6e,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,0.18097362556038754,0.06747180618191218,0.00786434684170323,False,False,False,locked_oos_trade_event_count_18_below_20
3712,debrepair_debounced_efficiency_repair_4h_ethusdt_long_short_lb6_e0p025_x0p0_hold36_cool12_low_vol_q55_adx15_4p0x_0p1_08fdea30,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,4h,0.3440329477346533,0.0714483584510952,0.01694091370637274,False,False,False,train_trade_event_count_75_below_80;validation_trade_event_count_19_below_30;locked_oos_trade_event_count_11_below_20;validation_mdd_0.1238_above_0.12
3721,debrepair_debounced_efficiency_repair_4h_solusdt_short_only_lb12_e0p04_x-0p005_hold36_cool12_none_4p0x_0p1_0c0674d8,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,4h,0.3412693470835706,0.06593992108767543,0.01011818894575578,False,False,False,train_trade_event_count_58_below_80;validation_trade_event_count_15_below_30;locked_oos_trade_event_count_5_below_20
3722,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb6_e0p02_x0p005_hold12_cool6_adx20_2p0x_0p15_7d8bcdf8,paper_testnet_candidate_after_fill_preflight,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.13184380538996665,0.06484851572292749,0.009676385446316882,True,False,False,
3723,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb6_e0p02_x0p005_hold12_cool6_adx20_3p0x_0p1_d2cd7ae5,paper_testnet_candidate_after_fill_preflight,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.13184380538996665,0.06484851572292749,0.009676385446317104,True,False,False,
3817,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb6_e0p025_x0p0_hold36_cool6_low_vol_q55_adx15_4p0x_0p1_67ec526c,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,0.09184177676733585,0.06291276397546142,0.015156878317104105,False,False,False,locked_oos_trade_event_count_10_below_20
3886,debrepair_debounced_efficiency_repair_2h_solusdt_short_only_lb12_e0p025_x0p0_hold36_cool12_adx20_2p0x_0p15_aafbbbed,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,2h,0.05707028180512852,0.06483590735651834,0.009040707148823435,False,False,False,locked_oos_trade_event_count_14_below_20;train_return_0.0571_below_validation_return_0.0648;train_validation_return_ratio_0.8802_below_1.00
3887,debrepair_debounced_efficiency_repair_2h_solusdt_short_only_lb12_e0p025_x0p0_hold36_cool12_adx20_3p0x_0p1_5282d776,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,2h,0.0570702818051283,0.06483590735651856,0.009040707148823435,False,False,False,locked_oos_trade_event_count_14_below_20;train_return_0.0571_below_validation_return_0.0648;train_validation_return_ratio_0.8802_below_1.00
3892,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb6_e0p02_x0p005_hold18_cool6_adx20_3p0x_0p1_01737c7e,train_dominant_shadow_until_execution_efficiency,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,0.16151835749671517,0.0493601190841404,0.006159359712688994,False,False,False,locked_oos_return_per_turnover_proxy_bps_7.333_not_above_10.000
3893,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb6_e0p02_x0p005_hold18_cool6_adx20_2p0x_0p15_c638f8a4,train_dominant_shadow_until_execution_efficiency,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,0.1615183574967154,0.04936011908413995,0.006159359712688994,False,False,False,locked_oos_return_per_turnover_proxy_bps_7.333_not_above_10.000
3925,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb6_e0p03_x0p0_hold24_cool6_trend_strength2_2p0x_0p15_de8574ce,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.18348832482380661,0.037901955206438576,0.005368122830357702,False,False,False,locked_oos_trade_event_count_8_below_20
3926,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb6_e0p03_x0p0_hold24_cool6_trend_strength2_3p0x_0p1_e4ccaae6,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.18348832482380617,0.037901955206438576,0.005368122830357924,False,False,False,locked_oos_trade_event_count_8_below_20
3927,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb6_e0p03_x-0p005_hold24_cool6_trend_strength2_2p0x_0p15_153de06c,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.18348832482380661,0.037901955206438576,0.005368122830357702,False,False,False,locked_oos_trade_event_count_8_below_20
3928,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb6_e0p03_x-0p005_hold24_cool6_trend_strength2_3p0x_0p1_3b27fd65,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.18348832482380617,0.037901955206438576,0.005368122830357924,False,False,False,locked_oos_trade_event_count_8_below_20
3939,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb12_e0p03_x-0p005_hold12_cool0_none_2p0x_0p15_1310ad20,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.08433720749515117,0.05972247849557055,0.008152179608077681,False,False,False,locked_oos_trade_event_count_16_below_20
3940,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb12_e0p03_x-0p005_hold12_cool0_none_3p0x_0p1_4bddf89f,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.08433720749515117,0.05972247849557033,0.008152179608077903,False,False,False,locked_oos_trade_event_count_16_below_20
3946,debrepair_debounced_efficiency_repair_4h_solusdt_long_short_lb12_e0p02_x0p005_hold36_cool6_none_3p0x_0p15_07ff2f74,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,4h,0.4255070294645851,0.07863036081905861,0.07797706664452031,False,False,False,validation_trade_event_count_23_below_30;locked_oos_trade_event_count_13_below_20;validation_mdd_0.1521_above_0.12
3956,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb12_e0p02_x0p005_hold36_cool12_trend_strength2_3p0x_0p1_174ae09f,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,0.14276915876825225,0.04983394824709153,0.010406624998464675,False,False,False,locked_oos_trade_event_count_19_below_20
3957,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb12_e0p02_x0p005_hold36_cool12_trend_strength2_2p0x_0p15_81bd3466,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,0.14276915876825247,0.04983394824709131,0.010406624998464675,False,False,False,locked_oos_trade_event_count_19_below_20
3959,debrepair_debounced_efficiency_repair_2h_solusdt_short_only_lb6_e0p04_x-0p005_hold12_cool6_trend_strength2_3p0x_0p15_cf511222,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,2h,0.08360528880876505,0.04790590639177261,0.002230785856153439,False,False,False,validation_trade_event_count_22_below_30;locked_oos_trade_event_count_4_below_20
3963,debrepair_debounced_efficiency_repair_4h_solusdt_short_only_lb12_e0p04_x-0p005_hold48_cool6_adx20_2p0x_0p15_989f0aa6,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,4h,0.06117523373338085,0.06790918101101551,0.005217984539666043,False,False,False,train_trade_event_count_55_below_80;validation_trade_event_count_15_below_30;locked_oos_trade_event_count_5_below_20;train_return_0.0612_below_validation_return_0.0679;train_validation_return_ratio_0.9008_below_1.00
3964,debrepair_debounced_efficiency_repair_4h_solusdt_short_only_lb12_e0p04_x-0p005_hold48_cool6_adx20_3p0x_0p1_e52c1819,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,4h,0.06117523373338085,0.06790918101101551,0.005217984539666043,False,False,False,train_trade_event_count_55_below_80;validation_trade_event_count_15_below_30;locked_oos_trade_event_count_5_below_20;train_return_0.0612_below_validation_return_0.0679;train_validation_return_ratio_0.9008_below_1.00
3968,debrepair_debounced_efficiency_repair_1h_ethusdt_long_short_lb6_e0p025_x0p0_hold12_cool0_none_4p0x_0p1_46e79128,train_dominant_shadow_until_execution_efficiency,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,0.22302000731411775,0.05687266266163005,0.0022498094403333724,False,False,False,locked_oos_return_per_turnover_proxy_bps_1.654_not_above_10.000
3980,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb12_e0p03_x0p0_hold36_cool6_adx20_2p0x_0p15_b01d99d9,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.07885845063246077,0.06265208489473739,0.0058795510418510055,False,False,False,locked_oos_trade_event_count_18_below_20
3981,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb12_e0p03_x0p0_hold36_cool6_adx20_3p0x_0p1_3f8d60a2,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.078858450632461,0.06265208489473695,0.005879551041851228,False,False,False,locked_oos_trade_event_count_18_below_20
3992,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb12_e0p025_x0p0_hold36_cool6_trend_strength2_3p0x_0p1_de93f6f3,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,0.1421544270316375,0.049496405966141355,0.012700942249883163,False,False,False,locked_oos_trade_event_count_14_below_20
3993,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb12_e0p025_x0p0_hold36_cool12_trend_strength2_3p0x_0p1_b1db44f9,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,0.11785813308893944,0.049496405966141355,0.012700942249883163,False,False,False,locked_oos_trade_event_count_14_below_20
3995,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb12_e0p025_x0p0_hold36_cool6_trend_strength2_2p0x_0p15_eeaa6d6e,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,0.1421544270316375,0.04949640596614113,0.012700942249883163,False,False,False,locked_oos_trade_event_count_14_below_20
3996,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb12_e0p025_x0p0_hold36_cool12_trend_strength2_2p0x_0p15_6ed1d20b,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,0.11785813308893878,0.04949640596614113,0.012700942249883163,False,False,False,locked_oos_trade_event_count_14_below_20
4022,debrepair_debounced_efficiency_repair_2h_solusdt_short_only_lb6_e0p02_x0p005_hold36_cool0_none_3p0x_0p15_0af88532,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,2h,0.16225498796495597,0.07380400908511597,0.04794454444644125,False,False,False,locked_oos_trade_event_count_15_below_20;validation_mdd_0.1394_above_0.12
4053,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb12_e0p03_x0p0_hold36_cool12_trend_strength2_3p0x_0p15_90d4201a,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,0.0777311521909061,0.06244430577113902,0.01652025838727278,False,False,False,locked_oos_trade_event_count_12_below_20
4054,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb12_e0p03_x-0p005_hold36_cool12_trend_strength2_3p0x_0p15_bc7dc962,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,0.0777311521909061,0.06244430577113902,0.01652025838727278,False,False,False,locked_oos_trade_event_count_12_below_20
4084,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb12_e0p025_x0p0_hold12_cool6_none_3p0x_0p15_d6f9eea7,train_dominant_shadow_until_execution_efficiency,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.28389196118062765,0.05481760383634193,0.009387313914032136,False,False,False,locked_oos_return_per_turnover_proxy_bps_7.450_not_above_10.000
4095,debrepair_debounced_efficiency_repair_2h_ethusdt_short_only_lb6_e0p03_x0p0_hold12_cool0_trend_strength2_3p0x_0p15_4c20680b,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,2h,0.1474636777218139,0.05093067276041863,0.006398030197062532,False,False,False,validation_trade_event_count_26_below_30;locked_oos_trade_event_count_6_below_20
4096,debrepair_debounced_efficiency_repair_2h_ethusdt_short_only_lb6_e0p03_x-0p005_hold12_cool0_trend_strength2_3p0x_0p15_bfcc76b9,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,2h,0.1474636777218139,0.05093067276041863,0.006398030197062532,False,False,False,validation_trade_event_count_26_below_30;locked_oos_trade_event_count_6_below_20
4123,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb6_e0p025_x0p0_hold36_cool0_none_3p0x_0p1_64a41b88,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,0.13625894608690325,0.05213017539885123,0.0060189025170918065,False,False,False,locked_oos_trade_event_count_18_below_20
4124,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb6_e0p025_x0p0_hold36_cool0_adx20_3p0x_0p1_cd16b174,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,0.11542698801224827,0.05213017539885123,0.0059862479130348145,False,False,False,locked_oos_trade_event_count_18_below_20
4125,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb6_e0p025_x0p0_hold36_cool0_none_2p0x_0p15_150fe748,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,0.1362589460869037,0.05213017539885079,0.0060189025170918065,False,False,False,locked_oos_trade_event_count_18_below_20
4126,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb6_e0p025_x0p0_hold36_cool0_adx20_2p0x_0p15_9ed17913,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,0.11542698801224871,0.05213017539885079,0.0059862479130348145,False,False,False,locked_oos_trade_event_count_18_below_20
4127,debrepair_debounced_efficiency_repair_4h_solusdt_long_short_lb12_e0p02_x0p005_hold36_cool6_none_4p0x_0p1_53ff11ea,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,4h,0.3786277406025753,0.07078097229878133,0.06930081200073257,False,False,False,validation_trade_event_count_23_below_30;locked_oos_trade_event_count_13_below_20;validation_mdd_0.1358_above_0.12
4136,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb12_e0p025_x0p0_hold36_cool12_adx20_2p0x_0p15_58729c29,paper_testnet_candidate_after_fill_preflight,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.14532414613021194,0.04546836899170814,0.034625992594409016,True,False,False,
4137,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb12_e0p025_x0p0_hold36_cool12_adx20_3p0x_0p1_c6f0bc78,paper_testnet_candidate_after_fill_preflight,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.14532414613021172,0.04546836899170814,0.03462599259440924,True,False,False,
4138,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb6_e0p03_x0p0_hold24_cool12_trend_strength2_2p0x_0p15_2954f22f,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.18523375660280683,0.03548953162230006,0.005368122830357702,False,False,False,locked_oos_trade_event_count_8_below_20
4139,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb6_e0p03_x0p0_hold24_cool12_trend_strength2_3p0x_0p1_5e535088,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.18523375660280683,0.03548953162230006,0.005368122830357924,False,False,False,locked_oos_trade_event_count_8_below_20
4140,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb6_e0p03_x-0p005_hold24_cool12_trend_strength2_2p0x_0p15_1f9054d4,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.18523375660280683,0.03548953162230006,0.005368122830357702,False,False,False,locked_oos_trade_event_count_8_below_20
4141,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb6_e0p03_x-0p005_hold24_cool12_trend_strength2_3p0x_0p1_c4cef084,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.18523375660280683,0.03548953162230006,0.005368122830357924,False,False,False,locked_oos_trade_event_count_8_below_20
4143,debrepair_debounced_efficiency_repair_4h_solusdt_short_only_lb12_e0p02_x0p005_hold24_cool12_low_vol_q65_3p0x_0p15_1de6d295,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,4h,0.08575176357115954,0.05608088659016186,0.03411553446051707,False,False,False,validation_trade_event_count_23_below_30;locked_oos_trade_event_count_9_below_20
4170,debrepair_debounced_efficiency_repair_2h_solusdt_short_only_lb12_e0p025_x0p0_hold36_cool12_adx20_4p0x_0p1_a27a722a,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,2h,0.06770336675861688,0.0855684718432248,0.011729951739316347,False,False,False,locked_oos_trade_event_count_14_below_20;train_return_0.0677_below_validation_return_0.0856;train_validation_return_ratio_0.7912_below_1.00
4198,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb6_e0p025_x0p0_hold36_cool12_low_vol_q55_adx15_2p0x_0p15_5fdec285,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,0.05978917739620426,0.048930746237705325,0.011384316973425346,False,False,False,locked_oos_trade_event_count_10_below_20
4199,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb6_e0p025_x0p0_hold36_cool12_low_vol_q55_adx15_3p0x_0p1_0c5d93dc,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,0.05978917739620404,0.048930746237705325,0.011384316973425346,False,False,False,locked_oos_trade_event_count_10_below_20
4200,debrepair_debounced_efficiency_repair_4h_solusdt_short_only_lb12_e0p04_x-0p005_hold36_cool12_none_2p0x_0p15_858f7a7e,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,4h,0.25409155684579976,0.05043576101747904,0.007760345248901013,False,False,False,train_trade_event_count_58_below_80;validation_trade_event_count_15_below_30;locked_oos_trade_event_count_5_below_20
4201,debrepair_debounced_efficiency_repair_4h_solusdt_short_only_lb12_e0p04_x-0p005_hold36_cool12_none_3p0x_0p1_07545a4b,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,4h,0.25409155684579976,0.05043576101747882,0.007760345248901013,False,False,False,train_trade_event_count_58_below_80;validation_trade_event_count_15_below_30;locked_oos_trade_event_count_5_below_20
4208,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb12_e0p03_x-0p005_hold12_cool0_adx20_2p0x_0p15_11654f4a,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.11871422838368795,0.051063286164940935,0.008851774408923818,False,False,False,locked_oos_trade_event_count_18_below_20
4209,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb12_e0p03_x-0p005_hold12_cool0_adx20_3p0x_0p1_f4029334,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,0.11871422838368795,0.05106328616494071,0.00885177440892404,False,False,False,locked_oos_trade_event_count_18_below_20
4217,debrepair_debounced_efficiency_repair_2h_solusdt_short_only_lb6_e0p02_x0p005_hold36_cool0_none_4p0x_0p1_430d819b,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,2h,0.14897693633193132,0.0664274815297139,0.042688153981788934,False,False,False,locked_oos_trade_event_count_15_below_20;validation_mdd_0.1245_above_0.12
4228,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb12_e0p03_x0p0_hold36_cool6_trend_strength2_3p0x_0p1_03d0541e,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,0.07729384333132261,0.044353386864522504,0.011048956905569618,False,False,False,locked_oos_trade_event_count_12_below_20
4229,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb12_e0p03_x-0p005_hold36_cool6_trend_strength2_3p0x_0p1_af8bfdee,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,0.07729384333132261,0.044353386864522504,0.011048956905569618,False,False,False,locked_oos_trade_event_count_12_below_20
4230,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb12_e0p03_x0p0_hold36_cool6_trend_strength2_2p0x_0p15_6a06d79d,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,0.07729384333132283,0.04435338686452228,0.011048956905569618,False,False,False,locked_oos_trade_event_count_12_below_20
4231,debrepair_debounced_efficiency_repair_1h_ethusdt_short_only_lb12_e0p03_x-0p005_hold36_cool6_trend_strength2_2p0x_0p15_b5ff068b,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,0.07729384333132283,0.04435338686452228,0.011048956905569618,False,False,False,locked_oos_trade_event_count_12_below_20
4242,debrepair_debounced_efficiency_repair_4h_solusdt_short_only_lb12_e0p03_x0p0_hold48_cool0_low_vol_q65_3p0x_0p15_afaecb5a,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,4h,0.12670776288750152,0.07570646953153437,0.01649695699814857,False,False,False,train_trade_event_count_59_below_80;validation_trade_event_count_17_below_30;locked_oos_trade_event_count_7_below_20;validation_mdd_0.1527_above_0.12
4249,debrepair_debounced_efficiency_repair_2h_solusdt_short_only_lb6_e0p04_x-0p005_hold12_cool6_trend_strength2_4p0x_0p1_fd77c1d2,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,2h,0.07560017498763072,0.042666925879998985,0.0019903317108604934,False,False,False,validation_trade_event_count_22_below_30;locked_oos_trade_event_count_4_below_20
4264,debrepair_debounced_efficiency_repair_4h_ethusdt_long_short_lb6_e0p025_x0p0_hold36_cool12_low_vol_q55_adx15_2p0x_0p15_32c60b78,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,4h,0.2544953900169846,0.05425856907640347,0.012947676666896779,False,False,False,train_trade_event_count_75_below_80;validation_trade_event_count_19_below_30;locked_oos_trade_event_count_11_below_20
4267,debrepair_debounced_efficiency_repair_4h_ethusdt_long_short_lb6_e0p025_x0p0_hold36_cool12_low_vol_q55_adx15_3p0x_0p1_2bf6382b,no_promotion_shadow_or_reject,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,4h,0.2544953900169842,0.05425856907640325,0.012947676666896779,False,False,False,train_trade_event_count_75_below_80;validation_trade_event_count_19_below_30;locked_oos_trade_event_count_11_below_20
