rank,model_id,family,symbol,timeframe,side,lookback_bars,entry_threshold,exit_threshold,min_hold_bars,cooldown_bars,vol_filter_mode,vol_quantile_max,adx_threshold,trend_strength_threshold,leverage,allocation_fraction,notional_fraction,train_return,validation_return,locked_oos_return,train_mdd,validation_mdd,locked_oos_mdd,train_sharpe,validation_sharpe,locked_oos_sharpe,train_trade_event_count,validation_trade_event_count,locked_oos_trade_event_count,train_exposure_bar_count,validation_exposure_bar_count,locked_oos_exposure_bar_count,train_validation_return_ratio,train_minus_validation_return,train_return_per_turnover_proxy_bps,validation_return_per_turnover_proxy_bps,locked_oos_return_per_turnover_proxy_bps,train_dominant_sample_gate_pass,execution_efficiency_proxy_gate_pass,primary_10bps_promotion_gate_pass,paper_candidate_gate_pass,decision,ready_for_paper,ready_for_real,real_money_execution,replay_live_notional_parity,locked_oos_liquidation_count,locked_oos_account_wipeout_count,rejection_reasons
4840,debrepair_debounced_efficiency_repair_1h_ethusdt_long_short_lb6_e0p025_x0p0_hold12_cool0_none_3p0x_0p1_e85db25d,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,long_short,6,0.025,0.0,12,0,none,,0.0,0.0,3.0,0.1,0.30000000000000004,0.16782361141653235,0.04323402161401302,0.001797538967878154,0.13405255212979283,0.032943426267025844,0.019853482323963334,1.0591621560508753,1.2737566404721532,0.2313496676412642,468,111,34,3397,780,230,3.881748797621393,0.12458958980251933,11.95324867639119,12.983189673877781,1.7622931057628959,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_per_turnover_proxy_bps_1.762_not_above_10.000
4841,debrepair_debounced_efficiency_repair_1h_ethusdt_long_short_lb6_e0p025_x0p0_hold12_cool0_none_2p0x_0p15_a0b02bcf,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,1h,long_short,6,0.025,0.0,12,0,none,,0.0,0.0,2.0,0.15,0.3,0.16782361141653168,0.04323402161401302,0.001797538967878154,0.13405255212979328,0.032943426267025844,0.019853482323963334,1.059162156050875,1.2737566404721528,0.23134966764126394,468,111,34,3397,780,230,3.8817487976213774,0.12458958980251866,11.953248676391144,12.983189673877783,1.762293105762896,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_per_turnover_proxy_bps_1.762_not_above_10.000
4859,debrepair_debounced_efficiency_repair_4h_solusdt_short_only_lb12_e0p02_x0p005_hold12_cool0_none_4p0x_0p1_1585d226,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,4h,short_only,12,0.02,0.005,12,0,none,,0.0,0.0,4.0,0.1,0.4,0.1648863539132912,0.05188097707665684,0.016307404872507147,0.22302208447297134,0.10443224618524571,0.0474032260419881,0.7494345382869061,1.0278665542752081,1.114021763636015,143,39,13,1149,297,111,3.1781659329519383,0.11300537683663436,28.826285649176786,33.25703658760054,31.360393985590665,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.4, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.4, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_13_below_20
4860,debrepair_debounced_efficiency_repair_2h_ethusdt_short_only_lb6_e0p025_x0p0_hold18_cool6_low_vol_q55_adx15_3p0x_0p15_98982710,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,2h,short_only,6,0.025,0.0,18,6,low_vol_q55_adx15,0.55,15.0,0.0,3.0,0.15,0.44999999999999996,0.10471205286062624,0.060249020416342614,0.0075962262385662616,0.16901682803012252,0.12813468200724942,0.026280551349274872,0.6355616072397632,1.29887788181456,0.7753312609050419,116,36,12,1086,350,111,1.7379876409114692,0.04446303244428362,20.05978024149928,37.19075334342137,14.06708562697456,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_12_below_20;validation_mdd_0.1281_above_0.12
4861,debrepair_debounced_efficiency_repair_1h_solusdt_long_short_lb6_e0p025_x0p0_hold12_cool0_none_3p0x_0p15_b4725e77,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,long_short,6,0.025,0.0,12,0,none,,0.0,0.0,3.0,0.15,0.44999999999999996,0.08231709200046189,0.07669419423985602,0.008940116834660783,0.2526944650178964,0.07937729997017151,0.038261380191015326,0.41199144095019374,1.368677146183906,0.6790539858927817,586,132,38,4307,932,271,1.073315820269532,0.005622897760605872,3.1216189609579783,12.911480511760274,5.228138499801628,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_3.122_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_5.228_not_above_10.000
4877,debrepair_debounced_efficiency_repair_4h_solusdt_short_only_lb12_e0p04_x-0p005_hold48_cool6_adx20_3p0x_0p15_b85288fe,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,4h,short_only,12,0.04,-0.005,48,6,adx20,,20.0,0.0,3.0,0.15,0.44999999999999996,0.07484707056820428,0.10023504548992701,0.007424397155849194,0.26366943815503185,0.1454618496856641,0.05724922459861215,0.38575301731355865,1.5603597134378104,0.48685621638546106,55,15,5,1456,353,97,0.7467155843783793,-0.025387974921722734,30.241240633617895,148.49636368878078,32.99732069266308,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_55_below_80;validation_trade_event_count_15_below_30;locked_oos_trade_event_count_5_below_20;train_return_0.0748_below_validation_return_0.1002;train_validation_return_ratio_0.7467_below_1.00;validation_mdd_0.1455_above_0.12
4882,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb12_e0p025_x0p0_hold12_cool6_none_2p0x_0p15_9246b569,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,short_only,12,0.025,0.0,12,6,none,,0.0,0.0,2.0,0.15,0.3,0.1883378247125962,0.03747483863727852,0.0063594652104232985,0.09572596083300877,0.04202950301598107,0.013146931206907686,1.1930392966329644,1.1349778028093176,0.873820000663036,328,78,28,2766,681,224,5.025714094076045,0.15086298607531767,19.140022836645958,16.014888306529283,7.5707919171705935,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_per_turnover_proxy_bps_7.571_not_above_10.000
4883,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb12_e0p025_x0p0_hold12_cool6_none_3p0x_0p1_7f391fef,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,short_only,12,0.025,0.0,12,6,none,,0.0,0.0,3.0,0.1,0.30000000000000004,0.1883378247125962,0.03747483863727852,0.0063594652104235205,0.09572596083300866,0.04202950301598107,0.013146931206907686,1.1930392966329653,1.134977802809318,0.8738200006630364,328,78,28,2766,681,224,5.025714094076045,0.15086298607531767,19.14002283664595,16.01488830652928,7.570791917170856,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_return_per_turnover_proxy_bps_7.571_not_above_10.000
4884,debrepair_debounced_efficiency_repair_4h_solusdt_short_only_lb12_e0p02_x0p005_hold18_cool12_adx20_3p0x_0p15_550eef73,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,4h,short_only,12,0.02,0.005,18,12,adx20,,20.0,0.0,3.0,0.15,0.44999999999999996,0.1306611909772315,0.06057675426833975,0.006916576615417336,0.12343158810926647,0.1307972045657152,0.043140804045650905,0.606765048445358,1.064768729111234,0.4573540371597444,96,26,9,1064,274,120,2.156952655443297,0.07008443670889175,30.24564605954433,51.77500364815364,17.077966951647742,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_26_below_30;locked_oos_trade_event_count_9_below_20;validation_mdd_0.1308_above_0.12
4897,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb6_e0p04_x-0p005_hold18_cool0_none_3p0x_0p15_4f54c920,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,short_only,6,0.04,-0.005,18,0,none,,0.0,0.0,3.0,0.15,0.44999999999999996,0.07612125712794904,0.05508934557476475,0.0034163194946819075,0.12449228386934974,0.06736719471239427,0.017768576375990497,0.45804829285379406,1.3824240692463188,0.5141018254483747,164,28,6,1719,332,55,1.3817782065434185,0.02103191155318429,10.314533486171957,43.72170283711489,12.653035165488548,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_28_below_30;locked_oos_trade_event_count_6_below_20
4902,debrepair_debounced_efficiency_repair_2h_ethusdt_short_only_lb6_e0p02_x0p005_hold18_cool12_trend_strength2_4p0x_0p1_74818e1b,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,2h,short_only,6,0.02,0.005,18,12,trend_strength2,,0.0,2.0,4.0,0.1,0.4,0.08517620771942247,0.052803475038013525,0.027109516404267398,0.0736849853176198,0.10498061802961356,0.015325274308479742,0.6139546863588843,1.454497266423142,2.8165386407621047,112,28,14,1010,252,128,1.613079587245037,0.032372732681408944,19.012546365942516,47.14595985536922,48.40985072190606,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.4, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.4, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_28_below_30;locked_oos_trade_event_count_14_below_20
4908,debrepair_debounced_efficiency_repair_4h_solusdt_long_short_lb6_e0p02_x0p005_hold36_cool12_low_vol_q65_2p0x_0p15_24a9bf18,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,4h,long_short,6,0.02,0.005,36,12,low_vol_q65,0.65,0.0,0.0,2.0,0.15,0.3,0.13369190399724973,0.04103553390475945,0.04963826863791865,0.16673814458661762,0.07827000774881221,0.03286826600576398,0.7059986781995599,0.9600001565466774,2.961930364895853,81,21,11,1511,372,173,3.2579545402659833,0.09265637009249028,55.01724444331265,65.13576810279278,150.41899587248076,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_21_below_30;locked_oos_trade_event_count_11_below_20
4909,debrepair_debounced_efficiency_repair_4h_solusdt_long_short_lb6_e0p02_x0p005_hold36_cool12_low_vol_q65_3p0x_0p1_3a91dc93,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,4h,long_short,6,0.02,0.005,36,12,low_vol_q65,0.65,0.0,0.0,3.0,0.1,0.30000000000000004,0.13369190399724973,0.041035533904759225,0.04963826863791887,0.16673814458661762,0.07827000774881221,0.03286826600576398,0.7059986781995595,0.9600001565466773,2.961930364895853,81,21,11,1511,372,173,3.2579545402660006,0.0926563700924905,55.017244443312634,65.13576810279241,150.4189958724814,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_21_below_30;locked_oos_trade_event_count_11_below_20
4912,debrepair_debounced_efficiency_repair_4h_solusdt_long_short_lb6_e0p04_x-0p005_hold24_cool12_none_4p0x_0p1_7df0474d,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,4h,long_short,6,0.04,-0.005,24,12,none,,0.0,0.0,4.0,0.1,0.4,0.07712546969660972,0.057687920128725256,0.006232204675758135,0.16811334090830565,0.12231186947340933,0.05984772840399899,0.41266482845525043,1.0979665866264297,0.39432574648915114,98,23,11,1317,313,150,1.3369431507412881,0.01943754956788446,19.674864718522887,62.70426100948397,14.164101535813941,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.4, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.4, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_23_below_30;locked_oos_trade_event_count_11_below_20;validation_mdd_0.1223_above_0.12
4913,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb6_e0p03_x-0p005_hold12_cool12_none_2p0x_0p15_5c042ee2,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,short_only,6,0.03,-0.005,12,12,none,,0.0,0.0,2.0,0.15,0.3,0.1844228849529128,0.03931714413779064,0.005596967665409069,0.10311885180557245,0.07037927325606652,0.00846110206167594,1.2971741664744907,1.3279866162006042,1.0841485037349343,228,54,10,1874,428,93,4.690648036555896,0.14510574081512218,26.96241008083521,24.269842060364592,18.656558884696896,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_10_below_20
4914,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb6_e0p03_x-0p005_hold12_cool12_none_3p0x_0p1_50b79661,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,short_only,6,0.03,-0.005,12,12,none,,0.0,0.0,3.0,0.1,0.30000000000000004,0.1844228849529126,0.03931714413779064,0.0055969676654092915,0.10311885180557245,0.07037927325606652,0.00846110206167594,1.297174166474491,1.327986616200605,1.0841485037349343,228,54,10,1874,428,93,4.69064803655589,0.14510574081512195,26.962410080835173,24.26984206036459,18.656558884697635,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_10_below_20
4945,debrepair_debounced_efficiency_repair_4h_solusdt_short_only_lb12_e0p02_x0p005_hold12_cool6_none_2p0x_0p15_cdceba7a,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,4h,short_only,12,0.02,0.005,12,6,none,,0.0,0.0,2.0,0.15,0.3,0.05226761552649539,0.06100594430158823,0.020181005697893717,0.16086842422359038,0.06569995843504262,0.03122717557903487,0.3845635463779251,1.5602091639872806,1.7457938138755322,133,35,13,1056,273,111,0.8567626667346686,-0.00873832877509284,13.099653014159246,58.10089933484594,51.74616845613773,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_13_below_20;train_return_0.0523_below_validation_return_0.0610;train_validation_return_ratio_0.8568_below_1.00
4946,debrepair_debounced_efficiency_repair_4h_solusdt_short_only_lb12_e0p02_x0p005_hold12_cool6_none_3p0x_0p1_efcabb83,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,4h,short_only,12,0.02,0.005,12,6,none,,0.0,0.0,3.0,0.1,0.30000000000000004,0.052267615526494504,0.06100594430158823,0.020181005697893717,0.16086842422359104,0.06569995843504262,0.03122717557903487,0.38456354637792484,1.5602091639872806,1.7457938138755322,133,35,13,1056,273,111,0.856762666734654,-0.008738328775093729,13.09965301415902,58.100899334845934,51.746168456137724,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_13_below_20;train_return_0.0523_below_validation_return_0.0610;train_validation_return_ratio_0.8568_below_1.00
4947,debrepair_debounced_efficiency_repair_4h_solusdt_short_only_lb12_e0p03_x-0p005_hold48_cool0_low_vol_q65_2p0x_0p15_06964c52,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,4h,short_only,12,0.03,-0.005,48,0,low_vol_q65,0.65,0.0,0.0,2.0,0.15,0.3,0.0871187353726337,0.04967555123871836,0.011167784406514114,0.19246068884748557,0.10370377118202745,0.025929054362280768,0.5012624478235842,1.138477953244909,1.1417460584480794,59,17,7,1490,380,131,1.753754778763908,0.03744318413391534,49.21962450431283,97.40304164454581,53.179925745305304,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_59_below_80;validation_trade_event_count_17_below_30;locked_oos_trade_event_count_7_below_20
4948,debrepair_debounced_efficiency_repair_4h_solusdt_short_only_lb12_e0p03_x-0p005_hold48_cool0_low_vol_q65_3p0x_0p1_f55af5e8,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,4h,short_only,12,0.03,-0.005,48,0,low_vol_q65,0.65,0.0,0.0,3.0,0.1,0.30000000000000004,0.08711873537263326,0.04967555123871836,0.011167784406514114,0.19246068884748557,0.10370377118202745,0.025929054362280768,0.5012624478235838,1.1384779532449087,1.1417460584480794,59,17,7,1490,380,131,1.7537547787638992,0.0374431841339149,49.21962450431257,97.4030416445458,53.17992574530529,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_trade_event_count_59_below_80;validation_trade_event_count_17_below_30;locked_oos_trade_event_count_7_below_20
4972,debrepair_debounced_efficiency_repair_4h_solusdt_short_only_lb12_e0p02_x0p005_hold18_cool12_adx20_4p0x_0p1_eae5a2ae,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,4h,short_only,12,0.02,0.005,18,12,adx20,,20.0,0.0,4.0,0.1,0.4,0.11897601064603847,0.05449480605303303,0.0062679370823004454,0.11007010224917246,0.11677139983195073,0.03838125735863518,0.6067650484453577,1.0647687291112338,0.4573540371597449,96,26,9,1064,274,120,2.183254134903313,0.06448120459300544,30.983336105739177,52.39885197407022,17.41093633972346,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.4, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.4, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_26_below_30;locked_oos_trade_event_count_9_below_20
4985,debrepair_debounced_efficiency_repair_2h_ethusdt_short_only_lb6_e0p025_x0p0_hold18_cool6_low_vol_q55_adx15_4p0x_0p1_32efcfbd,debounced_momentum_hysteresis_efficiency_repair,ETHUSDT,2h,short_only,6,0.025,0.0,18,6,low_vol_q55_adx15,0.55,15.0,0.0,4.0,0.1,0.4,0.09436191960498297,0.05388490193423334,0.006790688269816547,0.15156049744865152,0.11449260060904953,0.02337281707198846,0.6355616072397633,1.2988778818145594,0.7753312609050421,116,36,12,1086,350,111,1.751175491052242,0.04047701767074963,20.33662060452219,37.42007078766205,14.147267228784472,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.4, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.4, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_12_below_20
4992,debrepair_debounced_efficiency_repair_4h_solusdt_long_short_lb6_e0p04_x-0p005_hold24_cool12_none_3p0x_0p15_a26c0978,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,4h,long_short,6,0.04,-0.005,24,12,none,,0.0,0.0,3.0,0.15,0.44999999999999996,0.08182851522062196,0.0641461967041368,0.006802596763097357,0.18773779460345075,0.1369467733759896,0.06713671199086324,0.4126648284552502,1.09796658662643,0.3943257464891507,98,23,11,1317,313,150,1.2756565381115545,0.017682318516485163,18.555218870889334,61.97700164650899,13.742619723429005,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,validation_trade_event_count_23_below_30;locked_oos_trade_event_count_11_below_20;validation_mdd_0.1369_above_0.12
5041,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb12_e0p025_x0p0_hold12_cool6_low_vol_q65_3p0x_0p15_c009eeea,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,short_only,12,0.025,0.0,12,6,low_vol_q65,0.65,0.0,0.0,3.0,0.15,0.44999999999999996,0.06643658687661502,0.05563303065235736,0.016629829794958306,0.11023714271706364,0.04362688902979239,0.01899658144274552,0.45923405577178683,1.5840406290739364,1.642296068318926,294,66,24,2011,443,177,1.1941931995718065,0.01080355622425766,5.021661895435755,18.73166015230888,15.397990550887322,True,False,False,False,train_dominant_shadow_until_execution_efficiency,False,False,False,"{""live_notional_fraction"": 0.44999999999999996, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.44999999999999996, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,train_return_per_turnover_proxy_bps_5.022_not_above_10.000
5043,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb6_e0p03_x0p0_hold12_cool0_trend_strength2_2p0x_0p15_d3293bef,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,short_only,6,0.03,0.0,12,0,trend_strength2,,0.0,2.0,2.0,0.15,0.3,0.08955143573763102,0.03029496153511957,0.015018056241158817,0.06411429493211762,0.0381126975312448,0.00311750805037736,0.825401015902996,1.358015647138337,3.6388903915288893,172,42,8,1040,253,48,2.9559844673781193,0.059256474202511455,17.35492940651764,24.043620265967913,62.57523433816174,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_8_below_20
5044,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb6_e0p03_x-0p005_hold12_cool0_trend_strength2_2p0x_0p15_e4e80aaa,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,short_only,6,0.03,-0.005,12,0,trend_strength2,,0.0,2.0,2.0,0.15,0.3,0.08955143573763102,0.03029496153511957,0.015018056241158817,0.06411429493211762,0.0381126975312448,0.00311750805037736,0.825401015902996,1.358015647138337,3.6388903915288893,172,42,8,1040,253,48,2.9559844673781193,0.059256474202511455,17.35492940651764,24.043620265967913,62.57523433816174,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_8_below_20
5045,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb6_e0p03_x0p0_hold12_cool0_trend_strength2_3p0x_0p1_7d085184,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,short_only,6,0.03,0.0,12,0,trend_strength2,,0.0,2.0,3.0,0.1,0.30000000000000004,0.0895514357376308,0.03029496153511957,0.015018056241159039,0.06411429493211762,0.0381126975312448,0.00311750805037736,0.8254010159029963,1.3580156471383373,3.6388903915288884,172,42,8,1040,253,48,2.9559844673781117,0.05925647420251123,17.354929406517595,24.04362026596791,62.57523433816265,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_8_below_20
5046,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb6_e0p03_x-0p005_hold12_cool0_trend_strength2_3p0x_0p1_7a4a936a,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,short_only,6,0.03,-0.005,12,0,trend_strength2,,0.0,2.0,3.0,0.1,0.30000000000000004,0.0895514357376308,0.03029496153511957,0.015018056241159039,0.06411429493211762,0.0381126975312448,0.00311750805037736,0.8254010159029963,1.3580156471383373,3.6388903915288884,172,42,8,1040,253,48,2.9559844673781117,0.05925647420251123,17.354929406517595,24.04362026596791,62.57523433816265,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.30000000000000004, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.30000000000000004, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_8_below_20
5047,debrepair_debounced_efficiency_repair_1h_solusdt_short_only_lb6_e0p03_x0p0_hold12_cool6_trend_strength2_2p0x_0p15_63b62ca2,debounced_momentum_hysteresis_efficiency_repair,SOLUSDT,1h,short_only,6,0.03,0.0,12,6,trend_strength2,,0.0,2.0,2.0,0.15,0.3,0.09052332996120915,0.027904387070501135,0.015018056241158817,0.061550817382937995,0.0381126975312448,0.00311750805037736,0.862270009548691,1.2627803163927493,3.6388903915288893,162,40,8,980,241,48,3.2440536942273517,0.06261894289070802,18.626199580495708,23.25365589208428,62.57523433816174,False,True,False,False,no_promotion_shadow_or_reject,False,False,False,"{""live_notional_fraction"": 0.3, ""parity"": true, ""recorded"": true, ""replay_notional_fraction"": 0.3, ""sizing_mode"": ""notional_fraction_equals_leverage_times_allocation_fraction""}",0,0,locked_oos_trade_event_count_8_below_20
