rank,model_id,family,symbol,timeframe,side,lookback_bars,threshold,leverage,allocation_fraction,notional_fraction,train_return,validation_return,locked_oos_return,train_mdd,validation_mdd,locked_oos_mdd,train_sharpe,validation_sharpe,locked_oos_sharpe,train_trade_event_count,validation_trade_event_count,locked_oos_trade_event_count,train_exposure_bar_count,validation_exposure_bar_count,locked_oos_exposure_bar_count,train_validation_return_ratio,train_return_per_turnover_proxy_bps,validation_return_per_turnover_proxy_bps,locked_oos_return_per_turnover_proxy_bps,backtest_sample_gate_pass,execution_efficiency_proxy_gate_pass,paper_candidate_gate_pass,decision,ready_for_paper,ready_for_real,real_money_execution,locked_oos_liquidation_count,locked_oos_account_wipeout_count,rejection_reasons
70,htf_trend_6h_ethusdt_lb6_th0p005_4p0x_0p15_146807f5,htf_trend_persistence,ETHUSDT,6h,long_only,6,0.005,4.0,0.15,0.6,-0.034242489446508095,0.07544317438825043,-0.08702177851264858,0.35821061610656646,0.08261858141053924,0.1000497042608186,-0.03209182548669351,1.4734859865041645,-4.836981239075814,330,69,40,453,112,59,-0.45388452599153944,-1.7294186589145504,18.222988982669186,-36.25907438027024,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_return_not_positive;train_validation_return_ratio_-0.4539_below_0.50;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_-1.729_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-36.259_not_above_10.000
71,htf_trend_1h_solusdt_lb48_th0p01_4p0x_0p15_498b59c1,htf_trend_persistence,SOLUSDT,1h,long_only,48,0.01,4.0,0.15,0.6,-0.16693524491799328,0.07923788117697961,-0.12678557616243014,0.3313405855364051,0.061696908043561205,0.12632982363598877,-0.4968406934220536,1.6010681543754055,-5.590115578839292,662,123,96,2629,613,380,-2.106760585194594,-4.202800728046156,10.736840267883418,-22.0113847504219,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_return_not_positive;train_validation_return_ratio_-2.1068_below_0.50;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_-4.203_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-22.011_not_above_10.000
72,htf_trend_2h_solusdt_lb6_th0p04_4p0x_0p15_1a28fc72,htf_trend_persistence,SOLUSDT,2h,long_only,6,0.04,4.0,0.15,0.6,0.07112644404559765,0.05342046827511493,-0.04441426320177544,0.09045410960613032,0.04390289360909794,0.045372814793435134,0.5459530153583645,2.147592914344025,-7.342874783496152,248,34,16,280,47,14,1.331445536555335,4.780002960053606,26.18650405642889,-46.26485750184942,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,locked_oos_trade_event_count_16_below_20;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_4.780_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-46.265_not_above_10.000
73,htf_trend_6h_trxusdt_lb24_th0p01_4p0x_0p1_52b74dfa,htf_trend_persistence,TRXUSDT,6h,long_only,24,0.01,4.0,0.1,0.4,-0.04758052211486796,0.05256210318587917,0.03134145343562089,0.082535210864214,0.012262714658215823,0.008418344987958126,-0.48578622019925355,3.915477559943263,3.7973872036993135,164,32,30,406,107,75,-0.9052248527157583,-7.253128371168896,41.0641431139681,26.117877863017412,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_return_not_positive;train_validation_return_ratio_-0.9052_below_0.50;train_return_per_turnover_proxy_bps_-7.253_not_above_10.000
74,htf_trend_1h_solusdt_lb12_th0p04_4p0x_0p15_e735e2de,htf_trend_persistence,SOLUSDT,1h,long_only,12,0.04,4.0,0.15,0.6,0.055394944032753024,0.055528307882944494,-0.019542620965466884,0.10689370996351444,0.04856637280295295,0.02703960684951956,0.42299729323030444,2.078124679712837,-3.4579231690002623,358,48,22,567,98,30,0.9975982727499529,2.5789080089736047,19.280662459355728,-14.805015882929458,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_2.579_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-14.805_not_above_10.000
75,htf_trend_4h_ethusdt_lb48_th0p04_4p0x_0p15_fc7de003,htf_trend_persistence,ETHUSDT,4h,long_only,48,0.04,4.0,0.15,0.6,0.08807702396131223,0.055937177226381696,0.022635552579668428,0.15868074791610431,0.05850679127129765,0.04733199182517944,0.5495314963953937,1.5866498046262976,0.9979224143965317,156,24,16,454,99,68,1.5745704078855876,9.409938457405152,38.84526196276507,23.57870060382128,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,validation_trade_event_count_24_below_30;locked_oos_trade_event_count_16_below_20;train_return_per_turnover_proxy_bps_9.410_not_above_10.000
76,htf_funding_squeeze_2h_solusdt_lb6_5e-05_5p0x_0p1_2bdc54b8,funding_squeeze_continuation,SOLUSDT,2h,long_only,6,5e-05,5.0,0.1,0.5,-0.17362865870824584,0.0772878159191499,-0.02212503079105943,0.2291449490882238,0.06029711018599859,0.024394428030637738,-1.2253532216072094,2.0091507147572645,-3.445222743425642,528,149,24,657,189,28,-2.2465204462483097,-6.576843132888101,10.374203479080524,-18.437525659216192,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_return_not_positive;train_validation_return_ratio_-2.2465_below_0.50;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_-6.577_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-18.438_not_above_10.000
77,htf_trend_4h_trxusdt_lb48_th0p01_3p0x_0p1_cd53b9c7,htf_trend_persistence,TRXUSDT,4h,long_only,48,0.01,3.0,0.1,0.30000000000000004,-0.03601615295036076,0.04969247434726931,0.01308737092733736,0.08382118937774097,0.012140922594227055,0.00981068565497889,-0.551676922502267,4.644822245160444,2.4032486379418674,216,43,36,647,177,133,-0.7247808329822061,-5.558048294808758,38.521297943619615,12.11793604383089,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_return_not_positive;train_validation_return_ratio_-0.7248_below_0.50;train_return_per_turnover_proxy_bps_-5.558_not_above_10.000
78,htf_trend_1h_ethusdt_lb12_th0p04_5p0x_0p1_c77ce744,htf_trend_persistence,ETHUSDT,1h,long_only,12,0.04,5.0,0.1,0.5,0.08560103298293509,0.04286659229674794,-0.007067246528623117,0.0877068625733256,0.022623351501670386,0.011201617926703267,0.8774564879996807,1.9650162071685608,-1.936131878711756,256,62,20,413,102,31,1.996917142150093,6.687580701791804,13.827932998950947,-7.067246528623118,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_6.688_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-7.067_not_above_10.000
79,htf_trend_1h_ethusdt_lb12_th0p02_4p0x_0p1_b04a387c,htf_trend_persistence,ETHUSDT,1h,long_only,12,0.02,4.0,0.1,0.4,-0.04672337250692771,0.05437363225624714,0.004173465724134351,0.14451161316858707,0.02661030204682935,0.013801843594421714,-0.3624555863250463,2.2485255680490517,0.5332714456394632,698,127,48,1213,243,86,-0.859302028724769,-1.6734732273254909,10.703470916584083,2.1736800646533077,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_return_not_positive;train_validation_return_ratio_-0.8593_below_0.50;train_return_per_turnover_proxy_bps_-1.673_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_2.174_not_above_10.000
80,htf_funding_squeeze_2h_solusdt_lb24_0p0_3p0x_0p1_bfc43887,funding_squeeze_continuation,SOLUSDT,2h,long_only,24,0.0,3.0,0.1,0.30000000000000004,-0.08173754874154326,0.052965943287046624,-0.027438215593439508,0.09774417752172126,0.014974388250227788,0.027438215593439508,-1.274941093703733,2.947672606614621,-5.3698939729610435,212,54,22,371,117,21,-1.543209535579687,-12.851815839865292,32.69502672039915,-41.57305392945379,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_return_not_positive;train_validation_return_ratio_-1.5432_below_0.50;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_-12.852_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-41.573_not_above_10.000
81,htf_trend_4h_trxusdt_lb24_th0p01_5p0x_0p15_6f23f72c,htf_trend_persistence,TRXUSDT,4h,long_only,24,0.01,5.0,0.15,0.75,-0.12994038639494976,0.06105290350320547,0.061064864397157415,0.206648397512873,0.02735031511705166,0.01464889230468347,-0.7608795853087384,2.6400367573236347,4.71402043332681,224,56,30,543,139,95,-2.12832443567778,-7.7345468092232,14.536405596001302,27.139939732069966,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_return_not_positive;train_validation_return_ratio_-2.1283_below_0.50;train_return_per_turnover_proxy_bps_-7.735_not_above_10.000
82,htf_trend_6h_trxusdt_lb48_th0p005_5p0x_0p1_af7d0d4d,htf_trend_persistence,TRXUSDT,6h,long_only,48,0.005,5.0,0.1,0.5,-0.07536378272077293,0.05669404055917382,0.001719089933865714,0.10476373326502841,0.028089810499714263,0.03381883864951507,-0.6839639783389482,3.1515865743164286,0.2107003933420802,177,24,30,464,107,121,-1.3293069602635352,-8.515681663364173,47.24503379931152,1.146059955910476,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,validation_trade_event_count_24_below_30;train_return_not_positive;train_validation_return_ratio_-1.3293_below_0.50;train_return_per_turnover_proxy_bps_-8.516_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_1.146_not_above_10.000
83,htf_trend_4h_ethusdt_lb12_th0p04_4p0x_0p15_970cbf3d,htf_trend_persistence,ETHUSDT,4h,long_only,12,0.04,4.0,0.15,0.6,0.16576197739339693,0.04187117854523015,-0.06354231901630158,0.22617419130754812,0.045482368320424627,0.06679487508387738,0.9961675078826766,1.3104208426679762,-6.353105070485231,164,37,18,313,76,19,3.9588562622935792,16.845729409898063,18.860891236590156,-58.83548057064962,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,locked_oos_trade_event_count_18_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-58.835_not_above_10.000
84,htf_trend_2h_trxusdt_lb48_th0p005_5p0x_0p1_89de3bbc,htf_trend_persistence,TRXUSDT,2h,long_only,48,0.005,5.0,0.1,0.5,-0.050464712664121225,0.050475121881365714,0.026510982427309093,0.10948152452772575,0.017414728122830625,0.015050819523481973,-0.42667497760142076,3.2577296083993867,2.6816438469758053,350,71,56,1237,311,237,-0.9997937752925301,-2.8836978665212127,14.218344191934005,9.468208009753246,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_return_not_positive;train_validation_return_ratio_-0.9998_below_0.50;train_return_per_turnover_proxy_bps_-2.884_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_9.468_not_above_10.000
85,htf_funding_squeeze_4h_trxusdt_lb24_-2e-05_5p0x_0p1_8d3815d8,funding_squeeze_continuation,TRXUSDT,4h,long_only,24,-2e-05,5.0,0.1,0.5,0.005696497748032936,0.04244789333357346,0.013803295298134621,0.022052644218900963,0.008208935491198277,0.007295729797584749,0.20997535127883707,4.419847155270733,3.5909598827218496,70,34,14,86,57,22,0.13419977531670305,1.6275707851522674,24.969349019749096,19.71899328304946,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_trade_event_count_70_below_80;locked_oos_trade_event_count_14_below_20;train_validation_return_ratio_0.1342_below_0.50;train_return_per_turnover_proxy_bps_1.628_not_above_10.000
86,htf_trend_4h_solusdt_lb12_th0p02_4p0x_0p15_e0b39dcf,htf_trend_persistence,SOLUSDT,4h,long_only,12,0.02,4.0,0.15,0.6,-0.10225151128308163,0.07004328864029952,-0.06181897785000501,0.28954330673636,0.06527668590949076,0.08498952664979764,-0.26341145889470663,1.6400829699755268,-3.7423372363710494,290,53,36,563,131,64,-1.4598331013294408,-5.876523636958714,22.026191396320606,-28.6198971527801,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_return_not_positive;train_validation_return_ratio_-1.4598_below_0.50;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_-5.877_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-28.620_not_above_10.000
87,htf_funding_squeeze_4h_solusdt_lb6_-2e-05_4p0x_0p1_448c9fdc,funding_squeeze_continuation,SOLUSDT,4h,long_only,6,-2e-05,4.0,0.1,0.4,-0.17457261344806452,0.06871001919112274,-0.006649367297905218,0.19490042927917706,0.043375020638607875,0.011935558651990918,-2.7350943298674415,2.5817613401890656,-1.450822358264515,152,52,8,156,69,9,-2.540715539060992,-28.712600896063243,33.03366307265516,-20.779272805953806,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,locked_oos_trade_event_count_8_below_20;train_return_not_positive;train_validation_return_ratio_-2.5407_below_0.50;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_-28.713_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-20.779_not_above_10.000
88,htf_trend_4h_trxusdt_lb24_th0p005_4p0x_0p1_a4f08ecf,htf_trend_persistence,TRXUSDT,4h,long_only,24,0.005,4.0,0.1,0.4,-0.06559760276668547,0.0495362737936107,0.025597320227112474,0.11644231079091893,0.01310090335480485,0.00726816561935395,-0.7067722440418645,3.8063549758606507,3.5951631652290588,244,51,34,618,155,119,-1.3242336926671783,-6.721065857242364,24.28248715373073,18.821558990523876,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_return_not_positive;train_validation_return_ratio_-1.3242_below_0.50;train_return_per_turnover_proxy_bps_-6.721_not_above_10.000
89,htf_funding_squeeze_2h_solusdt_lb24_5e-05_3p0x_0p1_c130aa40,funding_squeeze_continuation,SOLUSDT,2h,long_only,24,5e-05,3.0,0.1,0.30000000000000004,-0.07879176187748693,0.05385678018158635,-0.025276286294523942,0.10356552554154574,0.024131454455051604,0.02841085815179001,-0.9500941843511729,2.5695114919652706,-4.331141457577214,296,78,28,643,187,34,-1.4629868627836362,-8.872946157374653,23.01571802631895,-30.090817017290398,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_return_not_positive;train_validation_return_ratio_-1.4630_below_0.50;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_-8.873_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-30.091_not_above_10.000
90,htf_trend_2h_trxusdt_lb48_th0p01_5p0x_0p15_2075d242,htf_trend_persistence,TRXUSDT,2h,long_only,48,0.01,5.0,0.15,0.75,-0.07209864642961428,0.055453347149749366,0.05572076679984783,0.13228274690615605,0.03075172667171755,0.01466184102016821,-0.3985818991568636,2.5434958745776504,3.882861810199623,326,74,38,1072,279,181,-1.3001676208095247,-2.94881989487175,9.991594081035922,19.55114624556064,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_return_not_positive;train_validation_return_ratio_-1.3002_below_0.50;train_return_per_turnover_proxy_bps_-2.949_not_above_10.000;validation_return_per_turnover_proxy_bps_9.992_not_above_10.000
91,htf_trend_4h_trxusdt_lb12_th0p005_4p0x_0p1_f4328ef9,htf_trend_persistence,TRXUSDT,4h,long_only,12,0.005,4.0,0.1,0.4,0.04342569928954454,0.041914778180002665,-0.001379045431382453,0.04819376614895998,0.019261309620233313,0.013672000085550917,0.5609500251970709,3.415972373774799,-0.2658899785985586,296,68,43,570,149,82,1.0360474556981605,3.667711088643964,15.409844919118626,-0.8017705996409611,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_3.668_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-0.802_not_above_10.000
92,htf_trend_1h_ethusdt_lb48_th0p02_5p0x_0p15_5f0958ac,htf_trend_persistence,ETHUSDT,1h,long_only,48,0.02,5.0,0.15,0.75,0.05256638357953847,0.054677374161715475,-0.1694958468059663,0.34880484624668295,0.06025059650230713,0.180557443047349,0.33401823564313926,1.1024921422911282,-6.9162861089597865,540,99,80,2009,462,248,0.9613918807451601,1.297935397025641,7.363956116055957,-28.24930780099438,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_1.298_not_above_10.000;validation_return_per_turnover_proxy_bps_7.364_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-28.249_not_above_10.000
93,htf_trend_6h_ethusdt_lb6_th0p005_5p0x_0p1_5e6581a1,htf_trend_persistence,ETHUSDT,6h,long_only,6,0.005,5.0,0.1,0.5,-0.024925834673519498,0.06331808847347586,-0.07288640218144171,0.3083286523328208,0.06922969329206818,0.08392918778857206,-0.03209182548669355,1.4734859865041647,-4.836981239075814,330,69,40,453,112,59,-0.3936605680059499,-1.5106566468799696,18.353069122746625,-36.443201090720855,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_return_not_positive;train_validation_return_ratio_-0.3937_below_0.50;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_-1.511_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-36.443_not_above_10.000
94,htf_funding_squeeze_2h_solusdt_lb24_-2e-05_3p0x_0p1_1d2fbf5c,funding_squeeze_continuation,SOLUSDT,2h,long_only,24,-2e-05,3.0,0.1,0.30000000000000004,-0.09809869679460936,0.051322805139830674,-0.0012556830296390764,0.11172640899797592,0.014974388250227788,0.0063183449025602245,-1.6796280647903026,3.2430678828637634,-0.5896190479269647,174,50,12,288,104,10,-1.9114055930367841,-18.792853792070755,34.21520342655378,-3.4880084156641007,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,locked_oos_trade_event_count_12_below_20;train_return_not_positive;train_validation_return_ratio_-1.9114_below_0.50;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_-18.793_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-3.488_not_above_10.000
95,htf_trend_2h_ethusdt_lb6_th0p04_5p0x_0p1_b9f50a88,htf_trend_persistence,ETHUSDT,2h,long_only,6,0.04,5.0,0.1,0.5,0.0022739203372417194,0.04740987549237219,-0.014022501953670163,0.06845083006991559,0.028884545827684294,0.014022501953670163,0.0693810323761964,1.9859291602895788,-6.3290141331584815,172,48,16,196,49,16,0.04796301010340287,0.26440934153973483,19.754114788488412,-17.528127442087705,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,locked_oos_trade_event_count_16_below_20;train_validation_return_ratio_0.0480_below_0.50;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_0.264_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-17.528_not_above_10.000
96,htf_funding_squeeze_4h_solusdt_lb6_0p0_5p0x_0p1_de273ae1,funding_squeeze_continuation,SOLUSDT,4h,long_only,6,0.0,5.0,0.1,0.5,-0.1565694426548866,0.07036132404618423,-0.019088787059500345,0.18850555973499006,0.058465829307851824,0.020453646672375814,-1.7151846185152386,2.0953214269142357,-2.9317795058564595,188,60,14,191,76,14,-2.2252202438958726,-16.656323686690065,23.453774682061407,-27.269695799286207,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,locked_oos_trade_event_count_14_below_20;train_return_not_positive;train_validation_return_ratio_-2.2252_below_0.50;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_-16.656_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-27.270_not_above_10.000
97,htf_trend_6h_trxusdt_lb48_th0p02_5p0x_0p1_920a82d5,htf_trend_persistence,TRXUSDT,6h,long_only,48,0.02,5.0,0.1,0.5,-0.08818604935988628,0.0520342106761964,-0.004593383651108063,0.13103107200258757,0.02058721301755062,0.020692805858477326,-0.8907824872123534,3.1634243954699675,-0.47166667586690253,150,14,28,363,85,88,-1.6947705790841932,-11.758139914651503,74.33458668028058,-3.2809883222200447,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,validation_trade_event_count_14_below_30;train_return_not_positive;train_validation_return_ratio_-1.6948_below_0.50;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_-11.758_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-3.281_not_above_10.000
98,htf_trend_1h_solusdt_lb48_th0p01_5p0x_0p1_01c7d08a,htf_trend_persistence,SOLUSDT,1h,long_only,48,0.01,5.0,0.1,0.5,-0.13632601413200218,0.06638385251323786,-0.10655194529725642,0.2833579576424561,0.05163284762069198,0.1062339358048271,-0.49684069342205406,1.6010681543754048,-5.590115578839291,662,123,96,2629,613,380,-2.053602027764461,-4.11861069885203,10.794122359876075,-22.198321936928423,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_return_not_positive;train_validation_return_ratio_-2.0536_below_0.50;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_-4.119_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-22.198_not_above_10.000
99,htf_trend_1h_solusdt_lb48_th0p005_4p0x_0p1_de653bc1,htf_trend_persistence,SOLUSDT,1h,long_only,48,0.005,4.0,0.1,0.4,-0.08290297600602092,0.06030281609579191,-0.07611919007158863,0.20550762216988383,0.046818187914764775,0.0773262845385988,-0.34526094901185755,1.7410122058081883,-4.749506402351243,710,137,96,2841,663,419,-1.374777852402918,-2.919118873451441,11.00416352112991,-19.822705747809536,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_return_not_positive;train_validation_return_ratio_-1.3748_below_0.50;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_-2.919_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-19.823_not_above_10.000
100,htf_funding_squeeze_4h_solusdt_lb12_0p0_3p0x_0p1_dd7474fb,funding_squeeze_continuation,SOLUSDT,4h,long_only,12,0.0,3.0,0.1,0.30000000000000004,-0.08698854352535224,0.05067462494386166,-0.0199810081371945,0.10715349988600464,0.017110739485497795,0.023380971008280405,-1.3949912930147608,3.025133023793226,-3.7926699936587602,156,44,14,193,59,12,-1.7166095185059553,-18.587295625075264,38.38986738171337,-47.57382889808213,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,locked_oos_trade_event_count_14_below_20;train_return_not_positive;train_validation_return_ratio_-1.7166_below_0.50;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_-18.587_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-47.574_not_above_10.000
101,htf_donchian_4h_ethusdt_lb12_4p0x_0p15_e64bb445,htf_donchian_breakout,ETHUSDT,4h,long_only,12,0.0,4.0,0.15,0.6,0.11423141625452549,0.037333368815769985,-0.04026570337618085,0.06416257012431537,0.027828561453925982,0.05002951607583883,1.0757756821059727,1.6976360535066042,-3.712882705130774,184,36,28,130,30,19,3.0597671701749296,10.347048573779484,17.283967044337956,-23.96768058106003,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-23.968_not_above_10.000
102,htf_trend_2h_solusdt_lb6_th0p04_5p0x_0p1_fb7199ee,htf_trend_persistence,SOLUSDT,2h,long_only,6,0.04,5.0,0.1,0.5,0.06045410257851036,0.04450267391059448,-0.03713094165673614,0.07564269553872593,0.036679723655031915,0.03793595338599498,0.5459530153583647,2.1475929143440253,-7.342874783496151,248,34,16,280,47,14,1.358437533438152,4.875330853105674,26.17804347682028,-46.41367707092017,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,locked_oos_trade_event_count_16_below_20;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_4.875_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-46.414_not_above_10.000
103,htf_trend_6h_trxusdt_lb48_th0p01_4p0x_0p1_9aa864c3,htf_trend_persistence,TRXUSDT,6h,long_only,48,0.01,4.0,0.1,0.4,-0.05854409434163532,0.048277534268863276,-0.0015723870061755685,0.08782576054809721,0.019637423143518906,0.026709973803215825,-0.6799989837448087,3.3980481665856854,-0.16955808601083006,163,24,34,432,102,111,-1.2126570925432183,-8.979155573870447,50.28909819673257,-1.156166916305565,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,validation_trade_event_count_24_below_30;train_return_not_positive;train_validation_return_ratio_-1.2127_below_0.50;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_-8.979_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-1.156_not_above_10.000
104,htf_trend_4h_ethusdt_lb48_th0p04_5p0x_0p1_d9bd6d11,htf_trend_persistence,ETHUSDT,4h,long_only,48,0.04,5.0,0.1,0.5,0.07540776271372063,0.04678174777847888,0.019162882818947624,0.1337279132118887,0.04894573823966031,0.03956879442458683,0.5495314963953937,1.5866498046262976,0.997922414396532,156,24,16,454,99,68,1.6119056318885685,9.66766188637444,38.98478981539906,23.95360352368453,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,validation_trade_event_count_24_below_30;locked_oos_trade_event_count_16_below_20;train_return_per_turnover_proxy_bps_9.668_not_above_10.000
105,htf_trend_1h_solusdt_lb12_th0p04_5p0x_0p1_5228239c,htf_trend_persistence,SOLUSDT,1h,long_only,12,0.04,5.0,0.1,0.5,0.04770495420625398,0.04627322371639009,-0.016294984218583886,0.08926627787099062,0.04059678430762448,0.022571209102702938,0.42299729323030455,2.078124679712836,-3.4579231690002623,358,48,22,567,98,30,1.0309407984764365,2.665081240572848,19.280509881829204,-14.813622016894442,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_2.665_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-14.814_not_above_10.000
106,htf_trend_4h_trxusdt_lb48_th0p02_3p0x_0p1_2050cc62,htf_trend_persistence,TRXUSDT,4h,long_only,48,0.02,3.0,0.1,0.30000000000000004,0.0013439090150528799,0.04023753469379909,0.009289984293545439,0.040318362284170295,0.011689164595363843,0.009626427993425168,0.05194784776678346,4.035687131410974,1.8083078507745014,186,39,26,534,142,95,0.03339938754398853,0.2408439095076845,34.391055293845376,11.910236273776203,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_validation_return_ratio_0.0334_below_0.50;train_return_per_turnover_proxy_bps_0.241_not_above_10.000
107,htf_trend_4h_ethusdt_lb12_th0p005_5p0x_0p15_c5a2c811,htf_trend_persistence,ETHUSDT,4h,long_only,12,0.005,5.0,0.15,0.75,-0.24100329138656407,0.08082304639991067,-0.09900512430995245,0.38953940067630155,0.07403561183305218,0.127511367871591,-0.8436656998677825,1.4201641025521219,-3.6925086066848483,358,63,42,686,161,100,-2.981863492178766,-8.975914018121566,17.10540664548374,-31.4301981936357,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,train_return_not_positive;train_validation_return_ratio_-2.9819_below_0.50;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_-8.976_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-31.430_not_above_10.000
108,htf_funding_squeeze_2h_solusdt_lb6_-2e-05_3p0x_0p1_6cf1f2a5,funding_squeeze_continuation,SOLUSDT,2h,long_only,6,-2e-05,3.0,0.1,0.30000000000000004,-0.104130446622127,0.05492637100448583,-0.008048053861669513,0.11781137115206197,0.031669298886288444,0.009593868412923756,-1.786591803545415,2.736556361287555,-3.909565108528161,294,111,10,330,129,12,-1.8958187973791802,-11.806173086408956,16.4944057070528,-26.82684620556504,False,False,False,no_promotion_shadow_or_reject,False,False,False,0,0,locked_oos_trade_event_count_10_below_20;train_return_not_positive;train_validation_return_ratio_-1.8958_below_0.50;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_-11.806_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-26.827_not_above_10.000
