hybrid_version,trial_number,value,state,params,train_return,validation_return,train_mdd,validation_mdd,train_rpt_bps,validation_rpt_bps,selection_reasons
v3_5,222,3.903911703968354,COMPLETE,"{""bias_alpha"": 0.968131727041162, ""bias_combine_ratio"": 0.46731497393091515, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.899719715597321, ""default_weight_ratio_floor"": 0.48153222308073235, ""default_weight_ratio_steps"": 7, ""high_vol_boost_base"": 0.006130107322043075, ""high_vol_boost_scale"": 0.2079824153651422, ""high_vol_threshold_quantile"": 83.3950483519259, ""mape_window"": 22, ""max_boost"": 0.3694016411195271, ""max_weight"": 0.8930004451920819, ""min_boost"": 0.13371453890174673, ""short_vol_window"": 14, ""warmup_ratio"": 0.6123332591882804}",32.32816364548037,0.37344593139523297,0.4055038867914371,0.07632565746593989,344.1507924057453,35.93351569593422,
v3_5,192,3.9038915668426006,COMPLETE,"{""bias_alpha"": 0.9564596826183561, ""bias_combine_ratio"": 0.4704343694803501, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.8803389914880266, ""default_weight_ratio_floor"": 0.4885168820933534, ""default_weight_ratio_steps"": 7, ""high_vol_boost_base"": 0.01634528302234763, ""high_vol_boost_scale"": 0.21451540004981046, ""high_vol_threshold_quantile"": 86.47448263890094, ""mape_window"": 25, ""max_boost"": 0.3683077993413001, ""max_weight"": 0.9003468014887767, ""min_boost"": 0.14876955347208792, ""short_vol_window"": 14, ""warmup_ratio"": 0.6476456995043588}",32.344474632887156,0.3741678801943038,0.40966453580884754,0.0774209490325406,340.67744919802016,35.62461879785169,
v3_5,197,3.9036222905430167,COMPLETE,"{""bias_alpha"": 0.9722765471178304, ""bias_combine_ratio"": 0.47163895021585944, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.8900127962012966, ""default_weight_ratio_floor"": 0.48451688375988144, ""default_weight_ratio_steps"": 7, ""high_vol_boost_base"": 0.025833313819503514, ""high_vol_boost_scale"": 0.17845687533721788, ""high_vol_threshold_quantile"": 83.56583699324176, ""mape_window"": 21, ""max_boost"": 0.3698570105361873, ""max_weight"": 0.8884648946445293, ""min_boost"": 0.14860373410818117, ""short_vol_window"": 14, ""warmup_ratio"": 0.6326459336393832}",32.21992157730826,0.3730761680732242,0.4035787206329322,0.07578646108944587,344.6899820893863,36.069398730234795,
v3_5,218,3.9033860614879443,COMPLETE,"{""bias_alpha"": 0.9616755443348874, ""bias_combine_ratio"": 0.46738479868737076, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.8729915247205545, ""default_weight_ratio_floor"": 0.49950669130171926, ""default_weight_ratio_steps"": 7, ""high_vol_boost_base"": 0.0057628890629725475, ""high_vol_boost_scale"": 0.16360843558605692, ""high_vol_threshold_quantile"": 82.34997964947766, ""mape_window"": 22, ""max_boost"": 0.346340576240475, ""max_weight"": 0.8975599335303093, ""min_boost"": 0.13865976996639898, ""short_vol_window"": 15, ""warmup_ratio"": 0.608483738439707}",32.37083287746821,0.3738230427423854,0.4079463577374478,0.07697189684537598,342.4776626984365,35.75142671599406,
v3_5,190,3.9019976645279564,COMPLETE,"{""bias_alpha"": 0.9558510743369536, ""bias_combine_ratio"": 0.46272168056876245, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.8736531304551738, ""default_weight_ratio_floor"": 0.4887214333914046, ""default_weight_ratio_steps"": 7, ""high_vol_boost_base"": 0.017700829752373345, ""high_vol_boost_scale"": 0.21598085731052746, ""high_vol_threshold_quantile"": 86.51242291396645, ""mape_window"": 25, ""max_boost"": 0.45445154234091156, ""max_weight"": 0.9029256136883181, ""min_boost"": 0.1492494862474413, ""short_vol_window"": 16, ""warmup_ratio"": 0.6478867408520321}",32.45184454896697,0.37413541075543133,0.41044454486654913,0.0776512303282949,341.18741128018735,35.56363203290833,
v3_5,204,3.900985023550842,COMPLETE,"{""bias_alpha"": 0.9784609820911002, ""bias_combine_ratio"": 0.46372478861113897, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.8903560606659369, ""default_weight_ratio_floor"": 0.4829627833531754, ""default_weight_ratio_steps"": 7, ""high_vol_boost_base"": 0.02618246765966844, ""high_vol_boost_scale"": 0.17566588544607442, ""high_vol_threshold_quantile"": 81.92041868162431, ""mape_window"": 23, ""max_boost"": 0.38072819086091236, ""max_weight"": 0.8848941463399227, ""min_boost"": 0.13196011072786246, ""short_vol_window"": 14, ""warmup_ratio"": 0.6085324991835066}",32.2077340451213,0.3724686379071185,0.4013690334070872,0.07527827520056496,346.47821730047656,36.21236521660518,
v3_5,174,3.8975201307332066,COMPLETE,"{""bias_alpha"": 0.9453789547680163, ""bias_combine_ratio"": 0.4517756208654097, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.8693327614472776, ""default_weight_ratio_floor"": 0.49175040969096007, ""default_weight_ratio_steps"": 7, ""high_vol_boost_base"": 0.021630239357768904, ""high_vol_boost_scale"": 0.2472462316851773, ""high_vol_threshold_quantile"": 85.6003448577849, ""mape_window"": 54, ""max_boost"": 0.47538699778488114, ""max_weight"": 0.9243081042653635, ""min_boost"": 0.16652155598729845, ""short_vol_window"": 17, ""warmup_ratio"": 0.6534819177088237}",32.87838112679418,0.37460658464769914,0.41630978320349754,0.07882661629679155,341.4977637925024,35.21936815343914,
v3_5,181,3.897462749292647,COMPLETE,"{""bias_alpha"": 0.9555083182272737, ""bias_combine_ratio"": 0.45501396327487936, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.8585184833543482, ""default_weight_ratio_floor"": 0.49325575072007416, ""default_weight_ratio_steps"": 7, ""high_vol_boost_base"": 0.018565031102569962, ""high_vol_boost_scale"": 0.19171513143168117, ""high_vol_threshold_quantile"": 85.61306159647265, ""mape_window"": 22, ""max_boost"": 0.43750999401628554, ""max_weight"": 0.9100529674781028, ""min_boost"": 0.16657427909359102, ""short_vol_window"": 17, ""warmup_ratio"": 0.6610115436030484}",32.66290337554311,0.3739095736026763,0.4118923223181853,0.07787587540552987,342.68689460807235,35.48715522713786,
v3_6,233,2.6815949415357143,COMPLETE,"{""bias_alpha"": 0.8893897118280154, ""bias_combine_ratio"": 0.1946831608768226, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.5757059530167724, ""default_weight_ratio_floor"": 0.2752032310895767, ""default_weight_ratio_steps"": 3, ""high_vol_boost_base"": 0.005879064208410906, ""high_vol_boost_scale"": 0.3250029384844835, ""high_vol_threshold_quantile"": 73.11695386672358, ""mape_window"": 57, ""max_boost"": 0.4893580579747659, ""max_weight"": 0.787182384632231, ""min_boost"": 0.14618735623826912, ""short_vol_window"": 5, ""warmup_ratio"": 0.7122288630342668}",5.533178844091436,0.24874983964673048,0.3603839472334418,0.057826750136289684,83.62789763459865,33.75310916440891,
v3_6,207,2.6722916872782227,COMPLETE,"{""bias_alpha"": 0.8864798287291763, ""bias_combine_ratio"": 0.23528582745973817, ""bias_window"": 6, ""default_weight_ratio_ceiling"": 0.5718561738823923, ""default_weight_ratio_floor"": 0.280819302962093, ""default_weight_ratio_steps"": 3, ""high_vol_boost_base"": 0.010150700669185433, ""high_vol_boost_scale"": 0.3086059893620722, ""high_vol_threshold_quantile"": 73.27958642937439, ""mape_window"": 57, ""max_boost"": 0.47778755219753727, ""max_weight"": 0.7794272165502854, ""min_boost"": 0.15049074165804718, ""short_vol_window"": 5, ""warmup_ratio"": 0.7140829303836983}",5.547162214815894,0.2482161775364511,0.3641237737785975,0.05762631144588981,83.51835419994015,33.54610344094514,
