profile_id,symbol,asset_group,family,timeframe,side,lookback_bars,threshold,exit_threshold,min_hold_bars,cooldown_bars,integer_leverage,notional_fraction,train_return,validation_return,train_mdd,validation_mdd,train_trade_event_count,validation_trade_event_count,train_return_per_turnover_proxy_bps,validation_return_per_turnover_proxy_bps,train_validation_score,profile_objective_score,dominant_anchor,dominant_anchor_abs_corr,ready_for_paper,rejection_reasons,source_profile_id,source_model_id,live_efficiency_score,efficiency_repair_reasons
aggressive_mdd30_gross10_69_asset_efficiency_repair_optuna,ADAUSDT,crypto_core,cross_sectional_momentum_rank,30m,short_only,6,0.2,0.44999999999999996,72,18,8,0.8,0.925073581560059,0.06943028874900703,0.3824338723992907,0.1502744903162908,446,53,25.92695015583125,16.3750681011809,0.45649290093989614,,crypto_liquidity_eth,0.018821251590434483,True,,aggressive_mdd30_gross10_69_asset_profile_optuna,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_cross_sectional_momentum_rank_30m_adausdt_lb6_th0p2_exit0p45_hold72_cool18_lev8_short_only_dc771698,-0.9580209952084502,
aggressive_mdd30_gross10_69_asset_efficiency_repair_optuna,AVAXUSDT,crypto_core,volatility_adjusted_trend_persistence,1h,short_only,6,1.6,0.15000000000000002,12,15,2,0.2,0.11375024527103661,0.010122396566048852,0.06227305401674865,0.014725482702167114,399,56,14.25441670063115,9.037854076829332,0.2564682432610478,,crypto_liquidity_eth,0.023812660493260654,False,validation_return_0.0101_below_0.02;validation_return_per_turnover_proxy_bps_9.038_not_above_10.000,aggressive_mdd30_gross10_69_asset_profile_optuna,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_volatility_adjusted_trend_persistence_1h_avaxusdt_lb6_th1p6_exit0p15_hold12_cool15_lev2_short_only_77b1a148,-5.588185450779102,validation_rpt_9.038_not_above_10bps
aggressive_mdd30_gross10_69_asset_efficiency_repair_optuna,TONUSDT,crypto_core,volatility_adjusted_trend_persistence,30m,long_only,72,1.7000000000000002,0.55,12,0,9,0.9,0.25639935329271535,0.8335093181293021,0.09931305404557023,0.1625842477511139,100,8,28.488817032523926,1157.6518307351419,4.865304679501577,,tech_growth_qqq,0.010917624787882635,False,validation_trade_event_count_8_below_30;train_return_below_validation_return_possible_validation_spike,aggressive_mdd30_gross10_69_asset_profile_optuna,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_volatility_adjusted_trend_persistence_30m_tonusdt_lb72_th1p7_exit0p55_hold12_cool0_lev9_long_only_2a928fa4,-13.008540064921178,train_below_validation_spike_risk
aggressive_mdd30_gross10_69_asset_efficiency_repair_optuna,XAUUSDT,tradfi_commodity,volatility_adjusted_trend_persistence,2h,long_only,6,0.5,0.1,66,0,1,0.1,0.007240363330529576,0.0004104681977230573,0.024314416390855298,0.007916958305459576,35,18,20.686752372941644,2.280378876239207,0.16995876083370232,,silver_metal_beta,0.043796129793187005,False,train_trade_event_count_35_below_80;validation_trade_event_count_18_below_30;validation_return_0.0004_below_0.02;validation_return_per_turnover_proxy_bps_2.280_not_above_10.000,aggressive_mdd30_gross10_69_asset_profile_optuna,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_volatility_adjusted_trend_persistence_2h_xauusdt_lb6_th0p5_exit0p1_hold66_cool0_lev1_long_only_e8d7d9d2,-6.425337334367078,validation_rpt_2.280_not_above_10bps
aggressive_mdd30_gross10_69_asset_efficiency_repair_optuna,XAGUSDT,tradfi_commodity,volatility_adjusted_trend_persistence,30m,long_short,24,1.8000000000000003,0.6,66,18,7,0.7000000000000001,0.23950623449313646,0.10600547799261495,0.1622483360810243,0.06604886686921485,62,37,55.185768316390885,40.928755981704604,1.6575019314418467,,high_beta_alt_sol,0.019067451865059513,False,train_trade_event_count_62_below_80,aggressive_mdd30_gross10_69_asset_profile_optuna,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_volatility_adjusted_trend_persistence_30m_xagusdt_lb24_th1p8_exit0p6_hold66_cool18_lev7_long_short_c8fa59c9,2.0704827548068034,
aggressive_mdd30_gross10_69_asset_efficiency_repair_optuna,XPTUSDT,tradfi_commodity,cross_sectional_momentum_rank,4h,long_only,24,0.25,0.65,54,3,2,0.2,0.014866032184249534,0.00524047094511948,0.021108620887232532,0.012372946466305712,7,6,106.18594417321094,43.67059120932899,1.318854812661512,,precious_metal_gold,0.07658758414813091,False,train_trade_event_count_7_below_80;validation_trade_event_count_6_below_30;validation_return_0.0052_below_0.02,aggressive_mdd30_gross10_69_asset_profile_optuna,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_cross_sectional_momentum_rank_4h_xptusdt_lb24_th0p25_exit0p65_hold54_cool3_lev2_long_only_8ee6775d,0.3592516886460604,train_events_7_below_10
aggressive_mdd30_gross10_69_asset_efficiency_repair_optuna,XPDUSDT,tradfi_commodity,cross_sectional_momentum_rank,4h,short_only,72,0.25,0.5,60,0,6,0.6000000000000001,0.07867797382215502,0.007636170161078093,0.045498695102081044,0.048527996046304755,2,3,655.6497818512918,42.42316756154495,1.1831334941399667,,precious_metal_gold,0.08715549771654457,False,train_trade_event_count_2_below_80;validation_trade_event_count_3_below_30;validation_return_0.0076_below_0.02,aggressive_mdd30_gross10_69_asset_profile_optuna,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_cross_sectional_momentum_rank_4h_xpdusdt_lb72_th0p25_exit0p5_hold60_cool0_lev6_short_only_2131a29b,-0.4760662351035714,train_events_2_below_10;validation_events_3_below_5
aggressive_mdd30_gross10_69_asset_efficiency_repair_optuna,COPPERUSDT,tradfi_commodity,cross_sectional_momentum_rank,4h,long_short,6,0.25,0.44999999999999996,18,3,1,0.1,0.010876821512972645,0.0061876674411536214,0.003916697611218489,0.004446622944782819,11,22,98.88019557247858,28.12576109615282,1.177506435306403,,tech_growth_qqq,0.11722967513712794,False,train_trade_event_count_11_below_80;validation_trade_event_count_22_below_30;validation_return_0.0062_below_0.02,aggressive_mdd30_gross10_69_asset_profile_optuna,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_cross_sectional_momentum_rank_4h_copperusdt_lb6_th0p25_exit0p45_hold18_cool3_lev1_long_short_e535bd67,0.6164530497611197,
aggressive_mdd30_gross10_69_asset_efficiency_repair_optuna,CLUSDT,tradfi_commodity,cross_sectional_momentum_rank,30m,long_short,12,0.15000000000000002,0.65,54,3,4,0.4,0.015160199414264941,0.13974094034389184,0.015902103435194603,0.051122584273429084,3,66,126.33499511887449,52.9321743726863,1.73474238427164,,us_equity_beta_spy,0.09079922244861699,False,train_trade_event_count_3_below_80;train_return_below_validation_return_possible_validation_spike,aggressive_mdd30_gross10_69_asset_profile_optuna,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_cross_sectional_momentum_rank_30m_clusdt_lb12_th0p15_exit0p65_hold54_cool3_lev4_long_short_0ef22a12,-3.500776547499066,train_below_validation_spike_risk;train_events_3_below_10
aggressive_mdd30_gross10_69_asset_efficiency_repair_optuna,BZUSDT,tradfi_commodity,volatility_adjusted_trend_persistence,2h,long_short,12,1.2000000000000002,0.4,36,9,1,0.1,0.0007569156021189904,0.002316329314785648,0.0006408965007848044,0.02389958091855693,1,25,75.69156021189904,9.265317259142591,0.6499815869957568,,tech_growth_qqq,0.05985616459091191,False,train_trade_event_count_1_below_80;validation_trade_event_count_25_below_30;validation_return_0.0023_below_0.02;train_return_below_validation_return_possible_validation_spike;validation_return_per_turnover_proxy_bps_9.265_not_above_10.000,aggressive_mdd30_gross10_69_asset_profile_optuna,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_volatility_adjusted_trend_persistence_2h_bzusdt_lb12_th1p2_exit0p4_hold36_cool9_lev1_long_short_432e91b9,-4.783080214965808,train_below_validation_spike_risk;train_events_1_below_10;validation_rpt_9.265_not_above_10bps
aggressive_mdd30_gross10_69_asset_efficiency_repair_optuna,NATGASUSDT,tradfi_commodity,cross_sectional_momentum_rank,30m,long_short,6,0.15000000000000002,0.44999999999999996,54,12,2,0.2,0.0018054268912337523,-0.01287533147376041,0.0053176680417950095,0.029606467072681997,4,68,22.567836140421903,-9.467155495412063,-0.15786683273695895,,crypto_liquidity_eth,0.05840023081913474,False,train_trade_event_count_4_below_80;validation_return_-0.0129_below_0.02;validation_return_per_turnover_proxy_bps_-9.467_not_above_10.000,aggressive_mdd30_gross10_69_asset_profile_optuna,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_cross_sectional_momentum_rank_30m_natgasusdt_lb6_th0p15_exit0p45_hold54_cool12_lev2_long_short_0c495084,-10.004269497990785,validation_return_not_positive;train_events_4_below_10;validation_rpt_-9.467_not_above_10bps
aggressive_mdd30_gross10_69_asset_efficiency_repair_optuna,EWYUSDT,tradfi_etf_index,volatility_adjusted_trend_persistence,30m,short_only,6,1.0,0.1,18,3,5,0.5,0.029701442342343398,-0.047400159984521295,0.03798859438907254,0.10154217584833503,48,128,12.375600975976417,-7.406274997581452,-0.8356321595307273,,crypto_beta_btc,0.037532060923354746,False,train_trade_event_count_48_below_80;validation_return_-0.0474_below_0.02;validation_return_per_turnover_proxy_bps_-7.406_not_above_10.000,aggressive_mdd30_gross10_69_asset_profile_optuna,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_volatility_adjusted_trend_persistence_30m_ewyusdt_lb6_th1_exit0p1_hold18_cool3_lev5_short_only_7d37b806,-12.104629354467454,validation_return_not_positive;validation_rpt_-7.406_not_above_10bps
aggressive_mdd30_gross10_69_asset_efficiency_repair_optuna,EWJUSDT,tradfi_etf_index,volatility_adjusted_trend_persistence,2h,short_only,24,1.0,0.35000000000000003,30,0,3,0.30000000000000004,0.0017842228816074002,-0.0010342179643354488,0.015232400837359883,0.01221388367541587,5,14,11.894819210716,-2.4624237246082106,0.013082624453025181,,tech_growth_qqq,0.05260161953665603,False,train_trade_event_count_5_below_80;validation_trade_event_count_14_below_30;validation_return_-0.0010_below_0.02;validation_return_per_turnover_proxy_bps_-2.462_not_above_10.000,aggressive_mdd30_gross10_69_asset_profile_optuna,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_volatility_adjusted_trend_persistence_2h_ewjusdt_lb24_th1_exit0p35_hold30_cool0_lev3_short_only_a08ea0df,-9.415139887887314,validation_return_not_positive;train_events_5_below_10;validation_rpt_-2.462_not_above_10bps
aggressive_mdd30_gross10_69_asset_efficiency_repair_optuna,TSLAUSDT,tradfi_equity,volatility_adjusted_trend_persistence,2h,short_only,24,1.2000000000000002,0.1,42,6,5,0.5,-0.0054188476803551655,0.015549003159685437,0.0360842143504746,0.04471707962008731,17,12,-6.3751149180649005,25.915005266142398,0.06737472638299541,,high_beta_alt_sol,0.04889882718005494,False,train_trade_event_count_17_below_80;validation_trade_event_count_12_below_30;validation_return_0.0155_below_0.02;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-6.375_not_above_10.000,aggressive_mdd30_gross10_69_asset_profile_optuna,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_volatility_adjusted_trend_persistence_2h_tslausdt_lb24_th1p2_exit0p1_hold42_cool6_lev5_short_only_e94f2e6d,-6.15014950476214,train_return_not_positive;train_below_validation_spike_risk;train_rpt_-6.375_not_above_10bps
aggressive_mdd30_gross10_69_asset_efficiency_repair_optuna,INTCUSDT,tradfi_equity,cross_sectional_momentum_rank,1h,long_only,12,0.2,0.5,54,6,7,0.7000000000000001,0.09468006062339884,0.6687150986948263,0.1002371148205552,0.13613974374599958,28,31,48.30615337928512,308.1636399515328,3.5906691044243937,,crypto_beta_btc,0.040808349815855564,False,train_trade_event_count_28_below_80;train_return_below_validation_return_possible_validation_spike,aggressive_mdd30_gross10_69_asset_profile_optuna,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_cross_sectional_momentum_rank_1h_intcusdt_lb12_th0p2_exit0p5_hold54_cool6_lev7_long_only_289c9961,-15.041911505721714,train_below_validation_spike_risk
aggressive_mdd30_gross10_69_asset_efficiency_repair_optuna,HOODUSDT,tradfi_equity,cross_sectional_momentum_rank,30m,long_only,12,0.3,0.6,48,15,11,1.1,0.042532690493775505,0.715842237697494,0.19679086793395795,0.16538601097204253,69,64,5.6037800387056,101.68213603657584,2.9202544355141775,,crypto_beta_btc,0.03666324599961643,False,train_trade_event_count_69_below_80;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_5.604_not_above_10.000,aggressive_mdd30_gross10_69_asset_profile_optuna,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_cross_sectional_momentum_rank_30m_hoodusdt_lb12_th0p3_exit0p6_hold48_cool15_lev11_long_only_d0752562,-23.071532252708884,train_below_validation_spike_risk;train_rpt_5.604_not_above_10bps
aggressive_mdd30_gross10_69_asset_efficiency_repair_optuna,MSTRUSDT,tradfi_equity,volatility_adjusted_trend_persistence,30m,long_only,72,0.8,0.05,72,18,3,0.30000000000000004,-0.00220481791528937,0.08951022706433753,0.03757676180831082,0.026950465671868207,23,25,-3.1953882830280715,119.34696941911669,1.2308803774753694,,crypto_liquidity_eth,0.02677947780571454,False,train_trade_event_count_23_below_80;validation_trade_event_count_25_below_30;train_return_not_positive;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_-3.195_not_above_10.000,aggressive_mdd30_gross10_69_asset_profile_optuna,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_volatility_adjusted_trend_persistence_30m_mstrusdt_lb72_th0p8_exit0p05_hold72_cool18_lev3_long_only_5eb99329,-6.4668574602105675,train_return_not_positive;train_below_validation_spike_risk;train_rpt_-3.195_not_above_10bps
aggressive_mdd30_gross10_69_asset_efficiency_repair_optuna,AMZNUSDT,tradfi_equity,cross_sectional_momentum_rank,4h,long_only,6,0.3,0.5,30,3,9,0.9,0.007448487776891,0.10988149068821951,0.0829080612056603,0.0632150224089123,9,17,9.195663922087654,71.81796777007811,0.999807505330399,,silver_metal_beta,0.07876203358187098,False,train_trade_event_count_9_below_80;validation_trade_event_count_17_below_30;train_return_below_validation_return_possible_validation_spike;train_return_per_turnover_proxy_bps_9.196_not_above_10.000,aggressive_mdd30_gross10_69_asset_profile_optuna,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_cross_sectional_momentum_rank_4h_amznusdt_lb6_th0p3_exit0p5_hold30_cool3_lev9_long_only_f2288761,-5.420236088718357,train_below_validation_spike_risk;train_events_9_below_10;train_rpt_9.196_not_above_10bps
aggressive_mdd30_gross10_69_asset_efficiency_repair_optuna,CRCLUSDT,tradfi_equity,cross_sectional_momentum_rank,2h,long_only,24,0.1,0.6,42,9,8,0.8,0.4400571445677077,0.3161317420712033,0.09685576256550676,0.10056935595514871,12,11,458.3928589246955,359.24061599000373,4.545418570300281,,precious_metal_gold,0.042003278793365476,False,train_trade_event_count_12_below_80;validation_trade_event_count_11_below_30,aggressive_mdd30_gross10_69_asset_profile_optuna,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_cross_sectional_momentum_rank_2h_crclusdt_lb24_th0p1_exit0p6_hold42_cool9_lev8_long_only_21fb7a93,6.858415179766261,
aggressive_mdd30_gross10_69_asset_efficiency_repair_optuna,COINUSDT,tradfi_equity,cross_sectional_momentum_rank,1h,long_only,12,0.3,0.6,18,0,4,0.4,0.10668857276316879,0.1092449903407331,0.09897986413556259,0.04262196762589421,47,69,56.749240831472754,39.58151823939605,1.7634278108458932,,crypto_liquidity_eth,0.050172857564656385,False,train_trade_event_count_47_below_80;train_return_below_validation_return_possible_validation_spike,aggressive_mdd30_gross10_69_asset_profile_optuna,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_cross_sectional_momentum_rank_1h_coinusdt_lb12_th0p3_exit0p6_hold18_cool0_lev4_long_only_6a5598a3,1.927692086577347,train_below_validation_spike_risk
aggressive_mdd30_gross10_69_asset_efficiency_repair_optuna,PLTRUSDT,tradfi_equity,cross_sectional_momentum_rank,4h,long_only,24,0.25,0.5,66,0,10,1.0,0.07002369246427165,0.06278255382770492,0.18968325420138987,0.1805028615523122,3,7,233.41230821423883,89.68936261100703,1.704304621942915,,tech_growth_qqq,0.042434636256345824,False,train_trade_event_count_3_below_80;validation_trade_event_count_7_below_30,aggressive_mdd30_gross10_69_asset_profile_optuna,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_cross_sectional_momentum_rank_4h_pltrusdt_lb24_th0p25_exit0p5_hold66_cool0_lev10_long_only_bff8f33f,1.2616967378730943,train_events_3_below_10
aggressive_mdd30_gross10_69_asset_efficiency_repair_optuna,PAYPUSDT,tradfi_equity,volatility_adjusted_trend_persistence,2h,short_only,48,1.7000000000000002,0.35000000000000003,18,15,5,0.5,0.03585342700425609,0.011297962327466049,0.03704541836144948,0.04919656263193872,2,6,358.5342700425609,37.65987442488683,1.1623207740819153,,precious_metal_gold,0.029343184728429204,False,train_trade_event_count_2_below_80;validation_trade_event_count_6_below_30;validation_return_0.0113_below_0.02,aggressive_mdd30_gross10_69_asset_profile_optuna,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_volatility_adjusted_trend_persistence_2h_paypusdt_lb48_th1p7_exit0p35_hold18_cool15_lev5_short_only_8bfa43b4,0.21663354262347667,train_events_2_below_10
aggressive_mdd30_gross10_69_asset_efficiency_repair_optuna,METAUSDT,tradfi_equity,cross_sectional_momentum_rank,30m,short_only,12,0.05,0.35,24,6,12,1.2000000000000002,0.038205975152355576,0.04754351047733141,0.011249856633180677,0.02573273482988392,4,6,79.59578156740744,66.03265344073806,1.685032759672699,,us_equity_beta_spy,0.0234671914959056,False,train_trade_event_count_4_below_80;validation_trade_event_count_6_below_30;train_return_below_validation_return_possible_validation_spike,aggressive_mdd30_gross10_69_asset_profile_optuna,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_cross_sectional_momentum_rank_30m_metausdt_lb12_th0p05_exit0p35_hold24_cool6_lev12_short_only_302ce3af,0.4321702199752928,train_below_validation_spike_risk;train_events_4_below_10
aggressive_mdd30_gross10_69_asset_efficiency_repair_optuna,NVDAUSDT,tradfi_equity,volatility_adjusted_trend_persistence,30m,long_only,6,1.5,0.45,24,15,5,0.5,0.01811687845191856,0.04843861187467291,0.016583666192592883,0.07792020737440264,14,91,25.88125493131223,10.645848763664375,0.28535904897664044,,energy_crude_beta,0.03319724472778424,False,train_trade_event_count_14_below_80;train_return_below_validation_return_possible_validation_spike,aggressive_mdd30_gross10_69_asset_profile_optuna,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_volatility_adjusted_trend_persistence_30m_nvdausdt_lb6_th1p5_exit0p45_hold24_cool15_lev5_long_only_8ddb0442,-4.4050966762676325,train_below_validation_spike_risk
aggressive_mdd30_gross10_69_asset_efficiency_repair_optuna,GOOGLUSDT,tradfi_equity,cross_sectional_momentum_rank,30m,long_short,72,0.3,0.35,48,6,8,0.8,0.030632030971421864,0.04777803923934276,0.030792816218701335,0.048716274027167605,6,48,63.81673119046221,12.442197718578843,0.8176299574949943,,silver_metal_beta,0.061101171630169065,False,train_trade_event_count_6_below_80;train_return_below_validation_return_possible_validation_spike,aggressive_mdd30_gross10_69_asset_profile_optuna,az69_aggressive_mdd30_gross10_69_asset_profile_optuna_cross_sectional_momentum_rank_30m_googlusdt_lb72_th0p3_exit0p35_hold48_cool6_lev8_long_short_cbaec2f7,-3.3755409888958536,train_below_validation_spike_risk;train_events_6_below_10
