decision_rank,model_id,decision,family,symbol,timeframe,train_return,validation_return,locked_oos_return,ready_for_paper,ready_for_real,real_money_execution,rejection_reasons
1,divtd_debounced_hysteresis_trend_1h_dogeusdt_long_short_lb6_e0p02_x0p005_hold12_3p0x_0p15_43bee855,no_promotion_shadow_or_reject,debounced_momentum_hysteresis,DOGEUSDT,1h,0.993969852453128,0.28176529635886594,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
2,divtd_debounced_hysteresis_trend_1h_dogeusdt_long_short_lb6_e0p02_x0p005_hold6_3p0x_0p15_3d3d00fd,no_promotion_shadow_or_reject,debounced_momentum_hysteresis,DOGEUSDT,1h,0.2705298981364872,0.28993391194567897,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;train_return_0.2705_below_validation_return_0.2899;train_validation_return_ratio_0.9331_below_1.00;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_5.709_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
3,divtd_hysteresis_trend_2h_dogeusdt_long_short_lb6_e0p01_x0p0_4p0x_0p15_b7db27da,no_promotion_shadow_or_reject,stateful_momentum_hysteresis,DOGEUSDT,2h,0.5247650540470925,0.2744747727196115,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
4,divtd_debounced_hysteresis_trend_1h_ethusdt_long_short_lb6_e0p02_x0p005_hold12_3p0x_0p15_5ea41145,train_dominant_shadow_until_execution_efficiency,debounced_momentum_hysteresis,ETHUSDT,1h,0.2509158359635968,0.2354729172278791,0.013121779823674018,False,False,False,train_return_per_turnover_proxy_bps_9.356_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_5.302_not_above_10.000
5,divtd_debounced_hysteresis_trend_1h_dogeusdt_long_short_lb6_e0p02_x0p005_hold12_4p0x_0p1_995bc9d9,no_promotion_shadow_or_reject,debounced_momentum_hysteresis,DOGEUSDT,1h,0.8585049362005268,0.24785748337012548,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
6,divtd_debounced_hysteresis_trend_1h_dogeusdt_long_short_lb6_e0p02_x0p005_hold6_4p0x_0p1_823bde9e,no_promotion_shadow_or_reject,debounced_momentum_hysteresis,DOGEUSDT,1h,0.24380299661161264,0.2547909707188385,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;train_return_0.2438_below_validation_return_0.2548;train_validation_return_ratio_0.9569_below_1.00;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_5.788_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
7,divtd_debounced_hysteresis_trend_1h_xrpusdt_long_short_lb6_e0p02_x0p005_hold24_3p0x_0p15_27e28a40,no_promotion_shadow_or_reject,debounced_momentum_hysteresis,XRPUSDT,1h,0.31135697396444817,0.24053153689933104,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
8,divtd_debounced_hysteresis_trend_2h_dogeusdt_short_only_lb6_e0p02_x0p005_hold24_3p0x_0p15_7f0a0492,no_promotion_shadow_or_reject,debounced_momentum_hysteresis,DOGEUSDT,2h,0.5074674872881102,0.22668593348775112,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
9,divtd_debounced_hysteresis_trend_1h_ethusdt_long_short_lb6_e0p02_x0p005_hold12_4p0x_0p1_ad1d7a5e,train_dominant_shadow_until_execution_efficiency,debounced_momentum_hysteresis,ETHUSDT,1h,0.22414152038527901,0.2076519842468023,0.011767647182372665,False,False,False,train_return_per_turnover_proxy_bps_9.402_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_5.349_not_above_10.000
10,divtd_debounced_hysteresis_trend_1h_solusdt_long_short_lb6_e0p02_x0p005_hold12_3p0x_0p15_b2ab0da6,no_promotion_shadow_or_reject,debounced_momentum_hysteresis,SOLUSDT,1h,0.28041686459635407,0.21591740972029294,-0.06213579599742003,False,False,False,locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_8.889_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-21.917_not_above_10.000
11,divtd_funding_carry_momentum_4h_dogeusdt_lb6_2e-05_4p0x_0p1_23f1a9ac,no_promotion_shadow_or_reject,funding_carry_momentum,DOGEUSDT,4h,0.47331895323118034,0.20268381318801953,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
12,divtd_debounced_hysteresis_trend_1h_xrpusdt_long_short_lb6_e0p02_x0p005_hold24_4p0x_0p1_c065b909,no_promotion_shadow_or_reject,debounced_momentum_hysteresis,XRPUSDT,1h,0.2795519224329359,0.2122122213775759,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
13,divtd_debounced_hysteresis_trend_1h_dogeusdt_long_short_lb12_e0p02_x0p005_hold12_3p0x_0p15_ee8cf63f,no_promotion_shadow_or_reject,debounced_momentum_hysteresis,DOGEUSDT,1h,0.37109240595718584,0.20884315567565603,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
14,divtd_debounced_hysteresis_trend_2h_dogeusdt_short_only_lb6_e0p02_x0p005_hold24_4p0x_0p1_021a6ccc,no_promotion_shadow_or_reject,debounced_momentum_hysteresis,DOGEUSDT,2h,0.44841878776900557,0.19988878567308532,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
15,divtd_funding_carry_momentum_1h_dogeusdt_lb6_2e-05_4p0x_0p1_8374f051,no_promotion_shadow_or_reject,funding_carry_momentum,DOGEUSDT,1h,0.42890108906383695,0.19021274422050038,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_9.455_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
16,divtd_debounced_hysteresis_trend_2h_dogeusdt_long_short_lb6_e0p02_x0p005_hold6_3p0x_0p15_0fa78e64,no_promotion_shadow_or_reject,debounced_momentum_hysteresis,DOGEUSDT,2h,0.21296717938991838,0.2008705322334039,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_7.247_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
17,divtd_hysteresis_trend_2h_dogeusdt_long_short_lb6_e0p01_x0p0_3p0x_0p15_076efbb8,no_promotion_shadow_or_reject,stateful_momentum_hysteresis,DOGEUSDT,2h,0.40569298598201065,0.20323656237881127,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
18,divtd_debounced_hysteresis_trend_1h_solusdt_long_short_lb6_e0p02_x0p005_hold12_4p0x_0p1_225aa24a,no_promotion_shadow_or_reject,debounced_momentum_hysteresis,SOLUSDT,1h,0.25227471650458044,0.19080951721840966,-0.05530580754676684,False,False,False,locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_8.997_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-21.947_not_above_10.000
19,divtd_debounced_hysteresis_trend_1h_dogeusdt_long_short_lb6_e0p02_x0p005_hold6_3p0x_0p1_a2802450,no_promotion_shadow_or_reject,debounced_momentum_hysteresis,DOGEUSDT,1h,0.18726577344156015,0.18675944539114941,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_5.928_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
20,divtd_debounced_hysteresis_trend_1h_dogeusdt_long_short_lb12_e0p02_x0p005_hold12_4p0x_0p1_391caa84,no_promotion_shadow_or_reject,debounced_momentum_hysteresis,DOGEUSDT,1h,0.3334484791325836,0.18467176455906942,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
21,divtd_debounced_hysteresis_trend_2h_ethusdt_long_short_lb6_e0p02_x0p005_hold24_3p0x_0p15_9e389702,no_promotion_shadow_or_reject,debounced_momentum_hysteresis,ETHUSDT,2h,0.4327375515367826,0.19096584465519206,-0.08927761000030554,False,False,False,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-63.998_not_above_10.000
22,divtd_debounced_hysteresis_trend_1h_dogeusdt_long_short_lb6_e0p02_x0p005_hold12_3p0x_0p1_d9a3838d,no_promotion_shadow_or_reject,debounced_momentum_hysteresis,DOGEUSDT,1h,0.6069336272915409,0.18202548884864322,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
23,divtd_debounced_hysteresis_trend_2h_dogeusdt_long_short_lb6_e0p02_x0p005_hold6_4p0x_0p1_3a09c30a,no_promotion_shadow_or_reject,debounced_momentum_hysteresis,DOGEUSDT,2h,0.19511998078943882,0.1776922164723509,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_7.470_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
24,divtd_debounced_hysteresis_trend_1h_ethusdt_short_only_lb6_e0p02_x0p005_hold24_3p0x_0p15_5bb4d7aa,no_promotion_shadow_or_reject,debounced_momentum_hysteresis,ETHUSDT,1h,0.20879741116130557,0.18111973536986725,-0.017900106497674595,False,False,False,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-14.206_not_above_10.000
25,divtd_hysteresis_trend_2h_dogeusdt_long_short_lb6_e0p01_x0p0_4p0x_0p1_a010cbce,no_promotion_shadow_or_reject,stateful_momentum_hysteresis,DOGEUSDT,2h,0.36323891776635775,0.1798424332471913,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
26,divtd_debounced_hysteresis_trend_1h_adausdt_long_short_lb12_e0p04_x0p01_hold24_3p0x_0p15_91755a51,no_promotion_shadow_or_reject,debounced_momentum_hysteresis,ADAUSDT,1h,0.3964264264808801,0.17496839034705025,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
27,divtd_debounced_hysteresis_trend_1h_xrpusdt_long_short_lb6_e0p02_x0p005_hold12_3p0x_0p15_b19a6bc5,no_promotion_shadow_or_reject,debounced_momentum_hysteresis,XRPUSDT,1h,0.18251058151012067,0.1977147493257958,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;train_return_0.1825_below_validation_return_0.1977;train_validation_return_ratio_0.9231_below_1.00;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_6.510_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
28,divtd_debounced_hysteresis_trend_1h_dogeusdt_long_short_lb6_e0p04_x0p01_hold6_3p0x_0p15_b347e2c0,no_promotion_shadow_or_reject,debounced_momentum_hysteresis,DOGEUSDT,1h,0.19052763064775546,0.16372916956097905,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
29,divtd_debounced_hysteresis_trend_2h_ethusdt_long_short_lb6_e0p02_x0p005_hold24_4p0x_0p1_b9e2b7cf,no_promotion_shadow_or_reject,debounced_momentum_hysteresis,ETHUSDT,2h,0.38264300635874804,0.1692268389991447,-0.07959108090972589,False,False,False,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-64.186_not_above_10.000
30,divtd_debounced_hysteresis_trend_1h_ethusdt_long_short_lb6_e0p02_x0p005_hold12_3p0x_0p1_fe4dbf27,train_dominant_shadow_until_execution_efficiency,debounced_momentum_hysteresis,ETHUSDT,1h,0.16946093195940803,0.15325401763869384,0.008980971001084637,False,False,False,train_return_per_turnover_proxy_bps_9.478_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_5.443_not_above_10.000
31,divtd_funding_carry_momentum_6h_adausdt_lb6_5e-05_4p0x_0p1_b04e043a,no_promotion_shadow_or_reject,funding_carry_momentum,ADAUSDT,6h,0.25957913079921235,0.15200267908177034,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
32,divtd_debounced_hysteresis_trend_1h_xrpusdt_long_short_lb6_e0p02_x0p005_hold12_4p0x_0p1_f9c18cb7,no_promotion_shadow_or_reject,debounced_momentum_hysteresis,XRPUSDT,1h,0.166517489662934,0.17481862639317747,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;train_return_0.1665_below_validation_return_0.1748;train_validation_return_ratio_0.9525_below_1.00;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_6.682_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
33,divtd_hysteresis_trend_4h_dogeusdt_long_short_lb6_e0p01_x0p0_4p0x_0p15_96d9f90a,no_promotion_shadow_or_reject,stateful_momentum_hysteresis,DOGEUSDT,4h,0.2618961832386466,0.18358556845752672,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
34,divtd_debounced_hysteresis_trend_4h_dogeusdt_long_short_lb6_e0p02_x0p005_hold6_3p0x_0p15_50f3e97c,no_promotion_shadow_or_reject,debounced_momentum_hysteresis,DOGEUSDT,4h,0.24408847053638616,0.17076052068037462,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
35,divtd_debounced_hysteresis_trend_1h_ethusdt_short_only_lb6_e0p02_x0p005_hold24_4p0x_0p1_cb058a5e,no_promotion_shadow_or_reject,debounced_momentum_hysteresis,ETHUSDT,1h,0.18673429002884911,0.1601518579233796,-0.01584527014735393,False,False,False,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-14.148_not_above_10.000
36,divtd_debounced_hysteresis_trend_1h_xrpusdt_long_short_lb6_e0p02_x0p005_hold24_3p0x_0p1_816fdd0f,no_promotion_shadow_or_reject,debounced_momentum_hysteresis,XRPUSDT,1h,0.21316628605171228,0.1567558174122532,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
37,divtd_funding_carry_momentum_4h_dogeusdt_lb6_2e-05_3p0x_0p1_81516246,no_promotion_shadow_or_reject,funding_carry_momentum,DOGEUSDT,4h,0.34427896953383486,0.14917053067660313,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
38,divtd_debounced_hysteresis_trend_12h_ethusdt_long_short_lb6_e0p02_x0p005_hold24_3p0x_0p15_861a10d8,no_promotion_shadow_or_reject,debounced_momentum_hysteresis,ETHUSDT,12h,0.3414143494135944,0.1830381351286059,-0.06475824113273576,False,False,False,train_trade_event_count_35_below_80;validation_trade_event_count_10_below_30;locked_oos_trade_event_count_8_below_20;validation_mdd_0.1231_above_0.12;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-179.884_not_above_10.000
39,divtd_debounced_hysteresis_trend_1h_adausdt_long_short_lb12_e0p04_x0p01_hold24_4p0x_0p1_cb8a7ec9,no_promotion_shadow_or_reject,debounced_momentum_hysteresis,ADAUSDT,1h,0.355439564810782,0.1548685181734919,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
40,divtd_debounced_hysteresis_trend_2h_dogeusdt_short_only_lb6_e0p02_x0p005_hold24_3p0x_0p1_7efa307e,no_promotion_shadow_or_reject,debounced_momentum_hysteresis,DOGEUSDT,2h,0.33153482426099323,0.1475090303931661,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
41,divtd_funding_carry_momentum_1h_dogeusdt_lb12_2e-05_4p0x_0p1_9f8a242e,no_promotion_shadow_or_reject,funding_carry_momentum,DOGEUSDT,1h,0.33218766812733813,0.15203955851661988,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
42,divtd_funding_carry_momentum_1h_dogeusdt_lb6_2e-05_3p0x_0p1_9f3dd329,no_promotion_shadow_or_reject,funding_carry_momentum,DOGEUSDT,1h,0.3139655269419166,0.1401422531219707,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_9.229_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
43,divtd_debounced_hysteresis_trend_1h_dogeusdt_long_short_lb6_e0p04_x0p01_hold6_4p0x_0p1_33602417,no_promotion_shadow_or_reject,debounced_momentum_hysteresis,DOGEUSDT,1h,0.17082739970415184,0.1445919807374174,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
44,divtd_debounced_hysteresis_trend_1h_solusdt_long_short_lb6_e0p02_x0p005_hold12_3p0x_0p1_a8ae2c7d,no_promotion_shadow_or_reject,debounced_momentum_hysteresis,SOLUSDT,1h,0.19313789927584302,0.14140570097607408,-0.04158852077883257,False,False,False,locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_9.184_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_-22.005_not_above_10.000
45,divtd_debounced_hysteresis_trend_4h_dogeusdt_long_short_lb6_e0p02_x0p005_hold6_4p0x_0p1_a6d42f72,no_promotion_shadow_or_reject,debounced_momentum_hysteresis,DOGEUSDT,4h,0.22273110508901683,0.15148851044771816,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
46,divtd_debounced_hysteresis_trend_1h_dogeusdt_long_short_lb12_e0p02_x0p005_hold12_3p0x_0p1_77cfbd50,no_promotion_shadow_or_reject,debounced_momentum_hysteresis,DOGEUSDT,1h,0.2544222306878312,0.1370231263715478,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
47,divtd_debounced_hysteresis_trend_12h_ethusdt_long_short_lb6_e0p02_x0p005_hold24_4p0x_0p1_1489dbf3,no_promotion_shadow_or_reject,debounced_momentum_hysteresis,ETHUSDT,12h,0.3056364539468035,0.1623692378487842,-0.057491975334820644,False,False,False,train_trade_event_count_35_below_80;validation_trade_event_count_10_below_30;locked_oos_trade_event_count_8_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-179.662_not_above_10.000
48,divtd_funding_carry_momentum_1h_xrpusdt_lb12_2e-05_4p0x_0p1_636d4593,no_promotion_shadow_or_reject,funding_carry_momentum,XRPUSDT,1h,0.2208022782453336,0.1404999745935771,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_6.533_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
49,divtd_funding_carry_momentum_2h_dogeusdt_lb6_2e-05_4p0x_0p1_6d674122,no_promotion_shadow_or_reject,funding_carry_momentum,DOGEUSDT,2h,0.4226573115233252,0.14123740095404047,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
50,divtd_debounced_hysteresis_trend_6h_xrpusdt_long_short_lb6_e0p02_x0p005_hold12_3p0x_0p15_3118fd33,no_promotion_shadow_or_reject,debounced_momentum_hysteresis,XRPUSDT,6h,0.17035917948005852,0.17544096225896966,0.0,False,False,False,validation_trade_event_count_23_below_30;locked_oos_trade_event_count_0_below_20;train_return_0.1704_below_validation_return_0.1754;train_validation_return_ratio_0.9710_below_1.00;validation_mdd_0.1376_above_0.12;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
51,divtd_debounced_hysteresis_trend_2h_dogeusdt_long_short_lb6_e0p02_x0p005_hold6_3p0x_0p1_1c95a3a1,no_promotion_shadow_or_reject,debounced_momentum_hysteresis,DOGEUSDT,2h,0.15447398532056122,0.13194898737213645,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_7.885_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
52,divtd_hysteresis_trend_2h_dogeusdt_long_short_lb6_e0p01_x0p0_3p0x_0p1_4e2821af,no_promotion_shadow_or_reject,stateful_momentum_hysteresis,DOGEUSDT,2h,0.27528412724691287,0.13362516193632445,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
53,divtd_debounced_hysteresis_trend_1h_xrpusdt_long_short_lb6_e0p02_x0p005_hold12_3p0x_0p1_20cb3885,no_promotion_shadow_or_reject,debounced_momentum_hysteresis,XRPUSDT,1h,0.130927644536607,0.1297003935317178,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_7.005_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
54,divtd_funding_carry_momentum_2h_xrpusdt_lb6_2e-05_4p0x_0p1_1d5f9d6f,no_promotion_shadow_or_reject,funding_carry_momentum,XRPUSDT,2h,0.39765786112021884,0.13147726097196277,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
55,divtd_funding_carry_momentum_4h_dogeusdt_lb24_2e-05_4p0x_0p1_ce5ddd35,no_promotion_shadow_or_reject,funding_carry_momentum,DOGEUSDT,4h,0.444116360248457,0.12531576004874334,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
56,divtd_funding_carry_momentum_1h_dogeusdt_lb6_5e-05_4p0x_0p1_274e4c64,no_promotion_shadow_or_reject,funding_carry_momentum,DOGEUSDT,1h,0.30023150935389586,0.12686272079559857,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_9.142_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
57,divtd_funding_carry_momentum_2h_dogeusdt_lb12_2e-05_4p0x_0p1_b0722a9d,no_promotion_shadow_or_reject,funding_carry_momentum,DOGEUSDT,2h,0.3643465403920132,0.1279667345624831,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
58,divtd_debounced_hysteresis_trend_1h_dogeusdt_long_short_lb6_e0p02_x0p005_hold6_2p0x_0p1_b46ccd15,no_promotion_shadow_or_reject,debounced_momentum_hysteresis,DOGEUSDT,1h,0.12726121689663072,0.12166946129827294,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_6.043_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
59,divtd_debounced_hysteresis_trend_2h_ethusdt_long_short_lb6_e0p04_x0p01_hold24_3p0x_0p15_fb3ff0d4,no_promotion_shadow_or_reject,debounced_momentum_hysteresis,ETHUSDT,2h,0.374610142576695,0.13726642081979,-0.04276865705742472,False,False,False,locked_oos_trade_event_count_15_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-63.361_not_above_10.000
60,divtd_debounced_hysteresis_trend_6h_xrpusdt_long_short_lb6_e0p02_x0p005_hold12_4p0x_0p1_7123b80a,no_promotion_shadow_or_reject,debounced_momentum_hysteresis,XRPUSDT,6h,0.1570053736304191,0.15585625824445382,0.0,False,False,False,validation_trade_event_count_23_below_30;locked_oos_trade_event_count_0_below_20;validation_mdd_0.1228_above_0.12;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
61,divtd_funding_carry_momentum_4h_dogeusdt_lb6_5e-05_4p0x_0p1_56e06ca6,no_promotion_shadow_or_reject,funding_carry_momentum,DOGEUSDT,4h,0.26545077272814166,0.12414695932686115,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
62,divtd_debounced_hysteresis_trend_2h_ethusdt_long_short_lb6_e0p02_x0p005_hold24_3p0x_0p1_7f166302,no_promotion_shadow_or_reject,debounced_momentum_hysteresis,ETHUSDT,2h,0.2834470752888847,0.1260906052085995,-0.06004106925873376,False,False,False,locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-64.560_not_above_10.000
63,divtd_debounced_hysteresis_trend_1h_dogeusdt_long_short_lb12_e0p02_x0p005_hold6_3p0x_0p15_d99eec74,no_promotion_shadow_or_reject,debounced_momentum_hysteresis,DOGEUSDT,1h,0.32050381732236444,0.14008263361735662,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;train_return_per_turnover_proxy_bps_8.158_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
64,divtd_funding_carry_momentum_6h_adausdt_lb6_5e-05_3p0x_0p1_89065c45,no_promotion_shadow_or_reject,funding_carry_momentum,ADAUSDT,6h,0.19442637720464995,0.11256194144844622,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
65,divtd_hysteresis_trend_4h_dogeusdt_long_short_lb6_e0p01_x0p0_3p0x_0p15_f67d171a,no_promotion_shadow_or_reject,stateful_momentum_hysteresis,DOGEUSDT,4h,0.21983517536462638,0.13846051325766262,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
66,divtd_debounced_hysteresis_trend_1h_dogeusdt_long_short_lb6_e0p02_x0p005_hold12_2p0x_0p1_07fc64bd,no_promotion_shadow_or_reject,debounced_momentum_hysteresis,DOGEUSDT,1h,0.3806577871781429,0.11880285118953804,0.0,False,False,False,locked_oos_trade_event_count_0_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_missing_not_above_10.000
67,divtd_debounced_hysteresis_trend_1h_ethusdt_long_only_lb6_e0p02_x0p005_hold12_3p0x_0p15_c848878e,train_dominant_shadow_until_execution_efficiency,debounced_momentum_hysteresis,ETHUSDT,1h,0.170654967455538,0.11526071570298502,0.0005302068410013572,False,False,False,locked_oos_return_per_turnover_proxy_bps_0.421_not_above_10.000
